"Statistic:   Number of Acceptances"
"Variables:   Holds A Level Qualification , Holds BTEC Qualification , Holds SQA Qualification , Applicant Domicile (High Level) , Applicant Domicile (Region) , Sex , Age Band , Cycle Year"
"Coverage:   Applied before June deadline and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR2_035_05.pdf"
 
Cycle Year,Holds A Level Qualification , Holds BTEC Qualification , Holds SQA Qualification , Applicant Domicile (High Level) , Applicant Domicile (Region) , Sex , Age Band,Number of Acceptances,
2008 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'18' ",155
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Women' ","'17 and under' ",25
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Women' ","'18' ",10955
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Women' ","'19' ",2515
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Women' ","'20' ",575
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Women' ","'21 and over' ",1395
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Men' ","'17 and under' ",15
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Men' ","'18' ",5095
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Men' ","'19' ",1340
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Men' ","'20' ",335
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Men' ","'21 and over' ",520
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Women' ","'17 and under' ",15
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Women' ","'18' ",6520
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Women' ","'19' ",1685
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Women' ","'20' ",415
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Women' ","'21 and over' ",900
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Men' ","'17 and under' ",15
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Men' ","'18' ",5825
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Men' ","'19' ",1705
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Men' ","'20' ",360
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Men' ","'21 and over' ",650
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Women' ","'17 and under' ",10
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Women' ","'18' ",8100
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Women' ","'19' ",1995
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Women' ","'20' ",485
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Women' ","'21 and over' ",1065
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Men' ","'17 and under' ",20
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Men' ","'18' ",7415
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Men' ","'19' ",1825
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Men' ","'20' ",355
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Men' ","'21 and over' ",585
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Women' ","'17 and under' ",30
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Women' ","'18' ",9200
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Women' ","'19' ",2300
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Women' ","'20' ",430
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Women' ","'21 and over' ",935
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Men' ","'17 and under' ",45
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Men' ","'18' ",10500
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Men' ","'19' ",3795
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Men' ","'20' ",825
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Men' ","'21 and over' ",1285
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Women' ","'17 and under' ",60
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Women' ","'18' ",13745
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Women' ","'19' ",4500
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Women' ","'20' ",905
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Women' ","'21 and over' ",1955
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Men' ","'17 and under' ",40
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Men' ","'18' ",11500
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Men' ","'19' ",3380
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Men' ","'20' ",685
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Men' ","'21 and over' ",1085
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Women' ","'17 and under' ",55
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Women' ","'18' ",13875
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Women' ","'19' ",3880
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Women' ","'20' ",785
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Women' ","'21 and over' ",1765
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Men' ","'17 and under' ",20
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Men' ","'18' ",5580
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Men' ","'19' ",1795
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Men' ","'20' ",430
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Men' ","'21 and over' ",690
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Women' ","'17 and under' ",30
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Women' ","'18' ",6925
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Women' ","'19' ",2370
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Women' ","'20' ",525
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Women' ","'21 and over' ",1175
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Men' ","'17 and under' ",5
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Men' ","'18' ",3125
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Men' ","'19' ",610
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Men' ","'20' ",245
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Men' ","'21 and over' ",355
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'17 and under' ",25
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'18' ",4385
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'19' ",805
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'20' ",265
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'21 and over' ",470
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Men' ","'18' ",105
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Men' ","'19' ",140
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Men' ","'20' ",40
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Men' ","'21 and over' ",75
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Women' ","'18' ",80
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Women' ","'19' ",95
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Women' ","'20' ",25
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Women' ","'21 and over' ",120
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Men' ","'17 and under' ",10
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Men' ","'18' ",3330
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Men' ","'19' ",1065
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Men' ","'20' ",275
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Men' ","'21 and over' ",430
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'17 and under' ",5
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'18' ",4585
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'19' ",1340
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'20' ",325
2012 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'21 and over' ",715
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'19' ",10
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'20' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'21 and over' ",10
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'19' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'20' ",10
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'21 and over' ",15
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'18' ",510
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'19' ",380
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'20' ",220
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'21 and over' ",250
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'18' ",570
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'19' ",320
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'20' ",175
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'21 and over' ",205
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'17 and under' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'18' ",1090
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'19' ",750
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'20' ",460
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'21 and over' ",520
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'18' ",1100
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'19' ",700
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'20' ",330
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'21 and over' ",375
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Men' ","'18' ",1810
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Men' ","'19' ",1275
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Men' ","'20' ",655
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Men' ","'21 and over' ",630
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Women' ","'18' ",1805
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Women' ","'19' ",1170
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Women' ","'20' ",535
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Women' ","'21 and over' ",485
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Men' ","'17 and under' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Men' ","'18' ",625
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Men' ","'19' ",525
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Men' ","'20' ",280
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Men' ","'21 and over' ",370
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Women' ","'18' ",770
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Women' ","'19' ",520
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Women' ","'20' ",200
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East Midlands' ","'Women' ","'21 and over' ",310
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Men' ","'18' ",1215
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Men' ","'19' ",1000
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Men' ","'20' ",475
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Men' ","'21 and over' ",575
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Women' ","'18' ",1400
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Women' ","'19' ",835
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Women' ","'20' ",390
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'West Midlands' ","'Women' ","'21 and over' ",430
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Men' ","'18' ",895
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Men' ","'19' ",825
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Men' ","'20' ",385
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Men' ","'21 and over' ",375
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Women' ","'18' ",960
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Women' ","'19' ",700
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Women' ","'20' ",310
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'East of England' ","'Women' ","'21 and over' ",295
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Men' ","'17 and under' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Men' ","'18' ",1545
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Men' ","'19' ",1790
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Men' ","'20' ",880
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Men' ","'21 and over' ",810
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Women' ","'18' ",1260
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Women' ","'19' ",1415
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Women' ","'20' ",665
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'London' ","'Women' ","'21 and over' ",770
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Men' ","'18' ",1135
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Men' ","'19' ",920
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Men' ","'20' ",490
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Men' ","'21 and over' ",620
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Women' ","'18' ",1095
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Women' ","'19' ",735
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Women' ","'20' ",340
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South East' ","'Women' ","'21 and over' ",460
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Men' ","'18' ",785
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Men' ","'19' ",565
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Men' ","'20' ",290
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Men' ","'21 and over' ",410
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Women' ","'18' ",800
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Women' ","'19' ",500
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Women' ","'20' ",210
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Women' ","'21 and over' ",320
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Men' ","'18' ",200
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Men' ","'19' ",180
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Men' ","'20' ",150
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Men' ","'21 and over' ",230
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'18' ",165
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'19' ",130
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'20' ",95
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'21 and over' ",100
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Men' ","'18' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Men' ","'19' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Men' ","'20' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Men' ","'21 and over' ",15
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Women' ","'20' ",5
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Women' ","'21 and over' ",15
2012 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Men' ","'18' ",445
