"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Applicant Domicile (High Level) , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_017_01.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Applicant Domicile (High Level),Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'England' ",5645
2011 ,"'L1 - Economics' ","'Northern Ireland' ",135
2011 ,"'L1 - Economics' ","'Scotland' ",140
2011 ,"'L1 - Economics' ","'Wales' ",110
2011 ,"'L2 - Politics' ","'England' ",3965
2011 ,"'L2 - Politics' ","'Northern Ireland' ",155
2011 ,"'L2 - Politics' ","'Scotland' ",165
2011 ,"'L2 - Politics' ","'Wales' ",125
2011 ,"'L3 - Sociology' ","'England' ",4210
2011 ,"'L3 - Sociology' ","'Northern Ireland' ",155
2011 ,"'L3 - Sociology' ","'Scotland' ",750
2011 ,"'L3 - Sociology' ","'Wales' ",155
2011 ,"'L4 - Social Policy' ","'England' ",1405
2011 ,"'L4 - Social Policy' ","'Northern Ireland' ",70
2011 ,"'L4 - Social Policy' ","'Scotland' ",65
2011 ,"'L4 - Social Policy' ","'Wales' ",150
2011 ,"'L5 - Social Work' ","'England' ",9395
2011 ,"'L5 - Social Work' ","'Northern Ireland' ",395
2011 ,"'L5 - Social Work' ","'Scotland' ",700
2011 ,"'L5 - Social Work' ","'Wales' ",595
2011 ,"'L6 - Anthropology' ","'England' ",540
2011 ,"'L6 - Anthropology' ","'Northern Ireland' ",5
2011 ,"'L6 - Anthropology' ","'Scotland' ",20
2011 ,"'L6 - Anthropology' ","'Wales' ",15
2011 ,"'L7 - Human and Social Geography' ","'England' ",2430
2011 ,"'L7 - Human and Social Geography' ","'Northern Ireland' ",15
2011 ,"'L7 - Human and Social Geography' ","'Scotland' ",115
2011 ,"'L7 - Human and Social Geography' ","'Wales' ",70
2011 ,"'L9 - Others in Social Studies' ","'England' ",640
2011 ,"'L9 - Others in Social Studies' ","'Northern Ireland' ",10
2011 ,"'L9 - Others in Social Studies' ","'Scotland' ",5
2011 ,"'L9 - Others in Social Studies' ","'Wales' ",5
2011 ,"'LL - Combinations within Social Studies' ","'England' ",2035
2011 ,"'LL - Combinations within Social Studies' ","'Northern Ireland' ",85
2011 ,"'LL - Combinations within Social Studies' ","'Scotland' ",160
2011 ,"'LL - Combinations within Social Studies' ","'Wales' ",50
2011 ,"'M1 - Law by Area' ","'England' ",11700
2011 ,"'M1 - Law by Area' ","'Northern Ireland' ",510
2011 ,"'M1 - Law by Area' ","'Scotland' ",1150
2011 ,"'M1 - Law by Area' ","'Wales' ",555
2011 ,"'M2 - Law by Topic' ","'England' ",885
2011 ,"'M2 - Law by Topic' ","'Northern Ireland' ",35
2011 ,"'M2 - Law by Topic' ","'Scotland' ",130
2011 ,"'M2 - Law by Topic' ","'Wales' ",70
2011 ,"'M9 - Others in Law' ","'England' ",2520
2011 ,"'M9 - Others in Law' ","'Northern Ireland' ",115
2011 ,"'M9 - Others in Law' ","'Scotland' ",155
2011 ,"'M9 - Others in Law' ","'Wales' ",155
2011 ,"'MM - Combinations within Law' ","'England' ",395
2011 ,"'MM - Combinations within Law' ","'Northern Ireland' ",10
2011 ,"'MM - Combinations within Law' ","'Scotland' ",10
2011 ,"'MM - Combinations within Law' ","'Wales' ",40
2011 ,"'N1 - Business studies' ","'England' ",8205
2011 ,"'N1 - Business studies' ","'Northern Ireland' ",480
2011 ,"'N1 - Business studies' ","'Scotland' ",1080
2011 ,"'N1 - Business studies' ","'Wales' ",425
2011 ,"'N2 - Management studies' ","'England' ",8105
2011 ,"'N2 - Management studies' ","'Northern Ireland' ",240
2011 ,"'N2 - Management studies' ","'Scotland' ",635
2011 ,"'N2 - Management studies' ","'Wales' ",285
2011 ,"'N3 - Finance' ","'England' ",610
2011 ,"'N3 - Finance' ","'Northern Ireland' ",130
2011 ,"'N3 - Finance' ","'Scotland' ",65
2011 ,"'N3 - Finance' ","'Wales' ",15
2011 ,"'N4 - Accounting' ","'England' ",3965
2011 ,"'N4 - Accounting' ","'Northern Ireland' ",215
2011 ,"'N4 - Accounting' ","'Scotland' ",855
2011 ,"'N4 - Accounting' ","'Wales' ",165
2011 ,"'N5 - Marketing' ","'England' ",2980
2011 ,"'N5 - Marketing' ","'Northern Ireland' ",190
2011 ,"'N5 - Marketing' ","'Scotland' ",135
2011 ,"'N5 - Marketing' ","'Wales' ",100
2011 ,"'N6 - Human Resource Management' ","'England' ",485
2011 ,"'N6 - Human Resource Management' ","'Northern Ireland' ",50
2011 ,"'N6 - Human Resource Management' ","'Scotland' ",65
2011 ,"'N6 - Human Resource Management' ","'Wales' ",20
2011 ,"'N7 - Office Skills' ","'England' ",10
2011 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'England' ",6455
2011 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Northern Ireland' ",305
2011 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Scotland' ",670
2011 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Wales' ",330
2011 ,"'N9 - Others in Business & Admin Studies' ","'England' ",330
2011 ,"'N9 - Others in Business & Admin Studies' ","'Northern Ireland' ",40
2011 ,"'N9 - Others in Business & Admin Studies' ","'Wales' ",45
2011 ,"'NN - Combinations within Business & Admin Studies' ","'England' ",8020
2011 ,"'NN - Combinations within Business & Admin Studies' ","'Northern Ireland' ",140
2011 ,"'NN - Combinations within Business & Admin Studies' ","'Scotland' ",430
2011 ,"'NN - Combinations within Business & Admin Studies' ","'Wales' ",305
2011 ,"'P1 - Information Services' ","'England' ",20
2011 ,"'P2 - Publicity studies' ","'England' ",395
2011 ,"'P2 - Publicity studies' ","'Northern Ireland' ",45
2011 ,"'P2 - Publicity studies' ","'Wales' ",10
2011 ,"'P3 - Media studies' ","'England' ",4870
2011 ,"'P3 - Media studies' ","'Northern Ireland' ",115
2011 ,"'P3 - Media studies' ","'Scotland' ",260
2011 ,"'P3 - Media studies' ","'Wales' ",185
2011 ,"'P4 - Publishing' ","'England' ",90
2011 ,"'P5 - Journalism' ","'England' ",2730
2011 ,"'P5 - Journalism' ","'Northern Ireland' ",75
2011 ,"'P5 - Journalism' ","'Scotland' ",220
2011 ,"'P5 - Journalism' ","'Wales' ",80
2011 ,"'P9 - Others in Mass Comms & Documentation' ","'England' ",340
2011 ,"'P9 - Others in Mass Comms & Documentation' ","'Northern Ireland' ",55
2011 ,"'P9 - Others in Mass Comms & Documentation' ","'Scotland' ",40
2011 ,"'P9 - Others in Mass Comms & Documentation' ","'Wales' ",5
2011 ,"'PP - Combinations within Mass Comms & Documentation' ","'England' ",740
2011 ,"'PP - Combinations within Mass Comms & Documentation' ","'Northern Ireland' ",20
2011 ,"'PP - Combinations within Mass Comms & Documentation' ","'Scotland' ",105
2011 ,"'PP - Combinations within Mass Comms & Documentation' ","'Wales' ",90
2011 ,"'Q1 - Linguistics' ","'England' ",390
2011 ,"'Q1 - Linguistics' ","'Northern Ireland' ",20
2011 ,"'Q1 - Linguistics' ","'Scotland' ",10
2011 ,"'Q1 - Linguistics' ","'Wales' ",15
2011 ,"'Q2 - Comparative Literary studies' ","'England' ",175
2011 ,"'Q2 - Comparative Literary studies' ","'Scotland' ",10
2011 ,"'Q2 - Comparative Literary studies' ","'Wales' ",5
2011 ,"'Q3 - English studies' ","'England' ",8575
2011 ,"'Q3 - English studies' ","'Northern Ireland' ",235
2011 ,"'Q3 - English studies' ","'Scotland' ",300
2011 ,"'Q3 - English studies' ","'Wales' ",350
2011 ,"'Q4 - Ancient Language studies' ","'England' ",5
2011 ,"'Q5 - Celtic studies' ","'England' ",5
2011 ,"'Q5 - Celtic studies' ","'Northern Ireland' ",35
2011 ,"'Q5 - Celtic studies' ","'Scotland' ",40
2011 ,"'Q5 - Celtic studies' ","'Wales' ",75
2011 ,"'Q6 - Latin studies' ","'England' ",5
2011 ,"'Q8 - Classical studies' ","'England' ",740
2011 ,"'Q8 - Classical studies' ","'Northern Ireland' ",5
2011 ,"'Q8 - Classical studies' ","'Scotland' ",20
2011 ,"'Q8 - Classical studies' ","'Wales' ",20
2011 ,"'Q9 - Others in Linguistics,Classics & related' ","'England' ",50
2011 ,"'Q9 - Others in Linguistics,Classics & related' ","'Northern Ireland' ",20
2011 ,"'Q9 - Others in Linguistics,Classics & related' ","'Wales' ",5
2011 ,"'QQ - Combinations within Linguistics,Classics & related' ","'England' ",670
2011 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Northern Ireland' ",10
2011 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Scotland' ",25
2011 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Wales' ",25
2011 ,"'R0 - European Langs,Lit & related: any area' ","'England' ",45
2011 ,"'R1 - French studies' ","'England' ",550
2011 ,"'R1 - French studies' ","'Northern Ireland' ",15
2011 ,"'R1 - French studies' ","'Scotland' ",35
2011 ,"'R1 - French studies' ","'Wales' ",35
2011 ,"'R2 - German studies' ","'England' ",230
2011 ,"'R2 - German studies' ","'Northern Ireland' ",5
2011 ,"'R2 - German studies' ","'Scotland' ",20
2011 ,"'R2 - German studies' ","'Wales' ",10
2011 ,"'R3 - Italian studies' ","'England' ",50
2011 ,"'R4 - Spanish studies' ","'England' ",365
2011 ,"'R4 - Spanish studies' ","'Northern Ireland' ",25
2011 ,"'R4 - Spanish studies' ","'Scotland' ",20
2011 ,"'R4 - Spanish studies' ","'Wales' ",10
2011 ,"'R6 - Scandinavian studies' ","'England' ",10
2011 ,"'R7 - Russian and East European studies' ","'England' ",60
2011 ,"'R7 - Russian and East European studies' ","'Scotland' ",5
2011 ,"'R8 - European studies' ","'England' ",70
2011 ,"'R8 - European studies' ","'Scotland' ",25
2011 ,"'R9 - Others in European Langs,Lit and related' ","'England' ",850
2011 ,"'R9 - Others in European Langs,Lit and related' ","'Northern Ireland' ",10
2011 ,"'R9 - Others in European Langs,Lit and related' ","'Scotland' ",15
2011 ,"'R9 - Others in European Langs,Lit and related' ","'Wales' ",30
2011 ,"'RR - Combinations within European Langs,Lit and related' ","'England' ",1300
2011 ,"'RR - Combinations within European Langs,Lit and related' ","'Northern Ireland' ",70
2011 ,"'RR - Combinations within European Langs,Lit and related' ","'Scotland' ",135
2011 ,"'RR - Combinations within European Langs,Lit and related' ","'Wales' ",75
2011 ,"'T1 - Chinese studies' ","'England' ",125
2011 ,"'T1 - Chinese studies' ","'Scotland' ",5
2011 ,"'T1 - Chinese studies' ","'Wales' ",5
2011 ,"'T2 - Japanese studies' ","'England' ",155
2011 ,"'T2 - Japanese studies' ","'Scotland' ",5
2011 ,"'T2 - Japanese studies' ","'Wales' ",5
2011 ,"'T3 - South Asian studies' ","'England' ",45
2011 ,"'T3 - South Asian studies' ","'Wales' ",5
2011 ,"'T4 - Other Asian studies' ","'England' ",15
2011 ,"'T5 - African studies' ","'England' ",20
2011 ,"'T6 - Modern Middle Eastern studies' ","'England' ",75
2011 ,"'T6 - Modern Middle Eastern studies' ","'Scotland' ",5
2011 ,"'T7 - American studies' ","'England' ",470
2011 ,"'T7 - American studies' ","'Scotland' ",5
2011 ,"'T7 - American studies' ","'Wales' ",20
2011 ,"'T9 - Others in non-European Langs, Lit & related' ","'England' ",210
2011 ,"'T9 - Others in non-European Langs, Lit & related' ","'Northern Ireland' ",5
2011 ,"'T9 - Others in non-European Langs, Lit & related' ","'Scotland' ",30
2011 ,"'T9 - Others in non-European Langs, Lit & related' ","'Wales' ",5
2011 ,"'TT - Combinations within non-European Langs & related' ","'England' ",45
2011 ,"'TT - Combinations within non-European Langs & related' ","'Wales' ",5
2011 ,"'V1 - History by Period' ","'England' ",7475
2011 ,"'V1 - History by Period' ","'Northern Ireland' ",225
2011 ,"'V1 - History by Period' ","'Scotland' ",300
2011 ,"'V1 - History by Period' ","'Wales' ",430
2011 ,"'V2 - History by Area' ","'England' ",75
2011 ,"'V2 - History by Area' ","'Northern Ireland' ",20
2011 ,"'V2 - History by Area' ","'Scotland' ",30
2011 ,"'V2 - History by Area' ","'Wales' ",5
2011 ,"'V3 - History by Topic' ","'England' ",975
2011 ,"'V3 - History by Topic' ","'Northern Ireland' ",5
2011 ,"'V3 - History by Topic' ","'Scotland' ",50
2011 ,"'V3 - History by Topic' ","'Wales' ",20
2011 ,"'V4 - Archaeology' ","'England' ",405
2011 ,"'V4 - Archaeology' ","'Northern Ireland' ",25
2011 ,"'V4 - Archaeology' ","'Scotland' ",25
2011 ,"'V4 - Archaeology' ","'Wales' ",15
2011 ,"'V5 - Philosophy' ","'England' ",1465
2011 ,"'V5 - Philosophy' ","'Northern Ireland' ",10
2011 ,"'V5 - Philosophy' ","'Scotland' ",45
2011 ,"'V5 - Philosophy' ","'Wales' ",35
2011 ,"'V6 - Theology and Religious studies' ","'England' ",1035
2011 ,"'V6 - Theology and Religious studies' ","'Northern Ireland' ",55
2011 ,"'V6 - Theology and Religious studies' ","'Scotland' ",60
2011 ,"'V6 - Theology and Religious studies' ","'Wales' ",95
2011 ,"'V9 - Others in Hist & Philosophical studies' ","'England' ",105
2011 ,"'V9 - Others in Hist & Philosophical studies' ","'Scotland' ",15
2011 ,"'VV - Combinations within Hist & Philosophical studies' ","'England' ",1040
2011 ,"'VV - Combinations within Hist & Philosophical studies' ","'Northern Ireland' ",35
2011 ,"'VV - Combinations within Hist & Philosophical studies' ","'Scotland' ",65
2011 ,"'VV - Combinations within Hist & Philosophical studies' ","'Wales' ",65
2011 ,"'W0 - Creative Arts & Design: any area' ","'England' ",100
2011 ,"'W0 - Creative Arts & Design: any area' ","'Wales' ",5
2011 ,"'W1 - Fine Art' ","'England' ",4220
2011 ,"'W1 - Fine Art' ","'Northern Ireland' ",50
2011 ,"'W1 - Fine Art' ","'Scotland' ",115
2011 ,"'W1 - Fine Art' ","'Wales' ",205
2011 ,"'W2 - Design studies' ","'England' ",15825
2011 ,"'W2 - Design studies' ","'Northern Ireland' ",250
2011 ,"'W2 - Design studies' ","'Scotland' ",840
2011 ,"'W2 - Design studies' ","'Wales' ",700
2011 ,"'W3 - Music' ","'England' ",4490
2011 ,"'W3 - Music' ","'Northern Ireland' ",155
2011 ,"'W3 - Music' ","'Scotland' ",455
2011 ,"'W3 - Music' ","'Wales' ",190
2011 ,"'W4 - Drama' ","'England' ",6345
2011 ,"'W4 - Drama' ","'Northern Ireland' ",110
2011 ,"'W4 - Drama' ","'Scotland' ",200
2011 ,"'W4 - Drama' ","'Wales' ",310
2011 ,"'W5 - Dance' ","'England' ",1405
2011 ,"'W5 - Dance' ","'Northern Ireland' ",20
2011 ,"'W5 - Dance' ","'Scotland' ",20
2011 ,"'W5 - Dance' ","'Wales' ",35
2011 ,"'W6 - Cinematics and Photography' ","'England' ",6495
2011 ,"'W6 - Cinematics and Photography' ","'Northern Ireland' ",110
2011 ,"'W6 - Cinematics and Photography' ","'Scotland' ",210
2011 ,"'W6 - Cinematics and Photography' ","'Wales' ",325
2011 ,"'W7 - Crafts' ","'England' ",500
2011 ,"'W7 - Crafts' ","'Scotland' ",40
2011 ,"'W7 - Crafts' ","'Wales' ",20
2011 ,"'W8 - Imaginative Writing' ","'England' ",710
2011 ,"'W8 - Imaginative Writing' ","'Northern Ireland' ",5
2011 ,"'W8 - Imaginative Writing' ","'Wales' ",30
2011 ,"'W9 - Others in Creative Arts and Design' ","'England' ",565
2011 ,"'W9 - Others in Creative Arts and Design' ","'Northern Ireland' ",25
2011 ,"'W9 - Others in Creative Arts and Design' ","'Scotland' ",60
2011 ,"'W9 - Others in Creative Arts and Design' ","'Wales' ",55
2011 ,"'WW - Combinations within Creative Arts and Design' ","'England' ",2640
2011 ,"'WW - Combinations within Creative Arts and Design' ","'Northern Ireland' ",215
2011 ,"'WW - Combinations within Creative Arts and Design' ","'Scotland' ",425
2011 ,"'WW - Combinations within Creative Arts and Design' ","'Wales' ",105
2011 ,"'X1 - Training Teachers' ","'England' ",5860
2011 ,"'X1 - Training Teachers' ","'Northern Ireland' ",245
2011 ,"'X1 - Training Teachers' ","'Scotland' ",700
2011 ,"'X1 - Training Teachers' ","'Wales' ",375
2011 ,"'X2 - Research and Study Skills in Education' ","'England' ",105
2011 ,"'X3 - Academic studies in Education' ","'England' ",7645
2011 ,"'X3 - Academic studies in Education' ","'Northern Ireland' ",130
2011 ,"'X3 - Academic studies in Education' ","'Scotland' ",230
2011 ,"'X3 - Academic studies in Education' ","'Wales' ",670
2011 ,"'X9 - Others in Education' ","'England' ",175
2011 ,"'X9 - Others in Education' ","'Scotland' ",5
2011 ,"'X9 - Others in Education' ","'Wales' ",5
2011 ,"'XX - Combinations within Education' ","'England' ",565
2011 ,"'XX - Combinations within Education' ","'Northern Ireland' ",10
2011 ,"'XX - Combinations within Education' ","'Scotland' ",15
2011 ,"'XX - Combinations within Education' ","'Wales' ",5
2011 ,"'Y Combs of arts/humanities' ","'England' ",3245
2011 ,"'Y Combs of arts/humanities' ","'Northern Ireland' ",70
2011 ,"'Y Combs of arts/humanities' ","'Scotland' ",125
2011 ,"'Y Combs of arts/humanities' ","'Wales' ",145
2011 ,"'Y Combs of engin/tech/building studies' ","'England' ",115
2011 ,"'Y Combs of engin/tech/building studies' ","'Northern Ireland' ",40
2011 ,"'Y Combs of engin/tech/building studies' ","'Wales' ",10
2011 ,"'Y Combs of engineering/technology' ","'England' ",185
2011 ,"'Y Combs of engineering/technology' ","'Northern Ireland' ",5
2011 ,"'Y Combs of engineering/technology' ","'Scotland' ",55
2011 ,"'Y Combs of engineering/technology' ","'Wales' ",5
2011 ,"'Y Combs of languages' ","'England' ",1270
2011 ,"'Y Combs of languages' ","'Northern Ireland' ",40
2011 ,"'Y Combs of languages' ","'Scotland' ",65
2011 ,"'Y Combs of languages' ","'Wales' ",55
2011 ,"'Y Combs of languages with arts/humanities' ","'England' ",5965
2011 ,"'Y Combs of languages with arts/humanities' ","'Northern Ireland' ",170
2011 ,"'Y Combs of languages with arts/humanities' ","'Scotland' ",370
2011 ,"'Y Combs of languages with arts/humanities' ","'Wales' ",335
2011 ,"'Y Combs of med/bio/agric sciences' ","'England' ",3275
2011 ,"'Y Combs of med/bio/agric sciences' ","'Northern Ireland' ",120
2011 ,"'Y Combs of med/bio/agric sciences' ","'Scotland' ",185
2011 ,"'Y Combs of med/bio/agric sciences' ","'Wales' ",150
2011 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'England' ",1400
2011 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Northern Ireland' ",10
2011 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Scotland' ",105
2011 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Wales' ",30
2011 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'England' ",1965
2011 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Northern Ireland' ",65
2011 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Scotland' ",235
2011 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Wales' ",80
2011 ,"'Y Combs of phys/math science with social studies/bus/law' ","'England' ",2260
2011 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Northern Ireland' ",115
2011 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Scotland' ",190
2011 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Wales' ",60
2011 ,"'Y Combs of phys/math/comp sciences' ","'England' ",800
2011 ,"'Y Combs of phys/math/comp sciences' ","'Northern Ireland' ",30
2011 ,"'Y Combs of phys/math/comp sciences' ","'Scotland' ",90
2011 ,"'Y Combs of phys/math/comp sciences' ","'Wales' ",50
2011 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'England' ",6980
2011 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Northern Ireland' ",115
2011 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Scotland' ",550
2011 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Wales' ",470
2011 ,"'Y Combs of science/engineering with social studies/bus/law' ","'England' ",4550
2011 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Northern Ireland' ",70
2011 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Scotland' ",555
2011 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Wales' ",170
2011 ,"'Y Combs of sciences with engineering/technology' ","'England' ",965
2011 ,"'Y Combs of sciences with engineering/technology' ","'Northern Ireland' ",70
2011 ,"'Y Combs of sciences with engineering/technology' ","'Scotland' ",165
2011 ,"'Y Combs of sciences with engineering/technology' ","'Wales' ",35
2011 ,"'Y Combs of soc studies/law' ","'England' ",2180
2011 ,"'Y Combs of soc studies/law' ","'Northern Ireland' ",60
2011 ,"'Y Combs of soc studies/law' ","'Scotland' ",95
2011 ,"'Y Combs of soc studies/law' ","'Wales' ",170
2011 ,"'Y Combs of soc studies/law with business' ","'England' ",1700
2011 ,"'Y Combs of soc studies/law with business' ","'Northern Ireland' ",50
2011 ,"'Y Combs of soc studies/law with business' ","'Scotland' ",160
2011 ,"'Y Combs of soc studies/law with business' ","'Wales' ",50
2011 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'England' ",7525
2011 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Northern Ireland' ",285
2011 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Scotland' ",510
2011 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Wales' ",250
2011 ,"'Y Combs of social studies/bus/law with languages' ","'England' ",1535
2011 ,"'Y Combs of social studies/bus/law with languages' ","'Northern Ireland' ",55
2011 ,"'Y Combs of social studies/bus/law with languages' ","'Scotland' ",275
2011 ,"'Y Combs of social studies/bus/law with languages' ","'Wales' ",75
2011 ,"'Z Combs of 3 subjects, or other general courses' ","'England' ",3510
2011 ,"'Z Combs of 3 subjects, or other general courses' ","'Northern Ireland' ",60
2011 ,"'Z Combs of 3 subjects, or other general courses' ","'Scotland' ",55
2011 ,"'Z Combs of 3 subjects, or other general courses' ","'Wales' ",190
2012 ,"'A1 - Pre-clinical Medicine' ","'England' ",5705
2012 ,"'A1 - Pre-clinical Medicine' ","'Northern Ireland' ",360
2012 ,"'A1 - Pre-clinical Medicine' ","'Scotland' ",600
2012 ,"'A1 - Pre-clinical Medicine' ","'Wales' ",320
2012 ,"'A2 - Pre-clinical Dentistry' ","'England' ",850
2012 ,"'A2 - Pre-clinical Dentistry' ","'Northern Ireland' ",80
2012 ,"'A2 - Pre-clinical Dentistry' ","'Scotland' ",140
2012 ,"'A2 - Pre-clinical Dentistry' ","'Wales' ",50
2012 ,"'A9 - Others in Medicine and Dentistry' ","'England' ",30
2012 ,"'A9 - Others in Medicine and Dentistry' ","'Scotland' ",20
2012 ,"'B1 - Anatomy,Physiology and Pathology' ","'England' ",2550
2012 ,"'B1 - Anatomy,Physiology and Pathology' ","'Northern Ireland' ",180
2012 ,"'B1 - Anatomy,Physiology and Pathology' ","'Scotland' ",375
2012 ,"'B1 - Anatomy,Physiology and Pathology' ","'Wales' ",130
2012 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'England' ",3015
2012 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Northern Ireland' ",170
2012 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Scotland' ",350
2012 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Wales' ",170
2012 ,"'B3 - Complementary Medicine' ","'England' ",485
2012 ,"'B3 - Complementary Medicine' ","'Northern Ireland' ",5
2012 ,"'B3 - Complementary Medicine' ","'Scotland' ",65
2012 ,"'B3 - Complementary Medicine' ","'Wales' ",55
2012 ,"'B4 - Nutrition' ","'England' ",665
2012 ,"'B4 - Nutrition' ","'Northern Ireland' ",85
2012 ,"'B4 - Nutrition' ","'Scotland' ",80
2012 ,"'B4 - Nutrition' ","'Wales' ",45
2012 ,"'B5 - Ophthalmics' ","'England' ",705
2012 ,"'B5 - Ophthalmics' ","'Northern Ireland' ",60
2012 ,"'B5 - Ophthalmics' ","'Scotland' ",70
2012 ,"'B5 - Ophthalmics' ","'Wales' ",40
2012 ,"'B6 - Aural and Oral Sciences' ","'England' ",540
2012 ,"'B6 - Aural and Oral Sciences' ","'Northern Ireland' ",55
2012 ,"'B6 - Aural and Oral Sciences' ","'Scotland' ",50
2012 ,"'B6 - Aural and Oral Sciences' ","'Wales' ",40
2012 ,"'B7 - Nursing' ","'England' ",18955
2012 ,"'B7 - Nursing' ","'Northern Ireland' ",520
2012 ,"'B7 - Nursing' ","'Scotland' ",2640
2012 ,"'B7 - Nursing' ","'Wales' ",1195
2012 ,"'B8 - Medical Technology' ","'England' ",1350
2012 ,"'B8 - Medical Technology' ","'Northern Ireland' ",95
2012 ,"'B8 - Medical Technology' ","'Scotland' ",135
2012 ,"'B8 - Medical Technology' ","'Wales' ",90
2012 ,"'B9 - Others in Subjects allied to Medicine' ","'England' ",7355
2012 ,"'B9 - Others in Subjects allied to Medicine' ","'Northern Ireland' ",330
2012 ,"'B9 - Others in Subjects allied to Medicine' ","'Scotland' ",440
2012 ,"'B9 - Others in Subjects allied to Medicine' ","'Wales' ",320
2012 ,"'BB - Combinations within Subjects allied to Medicine' ","'England' ",230
2012 ,"'BB - Combinations within Subjects allied to Medicine' ","'Wales' ",5
2012 ,"'C1 - Biology' ","'England' ",4150
2012 ,"'C1 - Biology' ","'Northern Ireland' ",130
2012 ,"'C1 - Biology' ","'Scotland' ",405
2012 ,"'C1 - Biology' ","'Wales' ",230
2012 ,"'C2 - Botany' ","'England' ",25
2012 ,"'C2 - Botany' ","'Scotland' ",5
2012 ,"'C3 - Zoology' ","'England' ",1215
2012 ,"'C3 - Zoology' ","'Northern Ireland' ",35
2012 ,"'C3 - Zoology' ","'Scotland' ",150
2012 ,"'C3 - Zoology' ","'Wales' ",85
2012 ,"'C4 - Genetics' ","'England' ",270
2012 ,"'C4 - Genetics' ","'Northern Ireland' ",5
2012 ,"'C4 - Genetics' ","'Scotland' ",45
2012 ,"'C4 - Genetics' ","'Wales' ",30
2012 ,"'C5 - Microbiology' ","'England' ",200
2012 ,"'C5 - Microbiology' ","'Northern Ireland' ",5
2012 ,"'C5 - Microbiology' ","'Scotland' ",75
2012 ,"'C5 - Microbiology' ","'Wales' ",10
2012 ,"'C6 - Sport and Exercise Science' ","'England' ",9120
2012 ,"'C6 - Sport and Exercise Science' ","'Northern Ireland' ",295
2012 ,"'C6 - Sport and Exercise Science' ","'Scotland' ",495
2012 ,"'C6 - Sport and Exercise Science' ","'Wales' ",635
2012 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'England' ",2455
2012 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Northern Ireland' ",50
2012 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Scotland' ",195
2012 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Wales' ",90
2012 ,"'C8 - Psychology' ","'England' ",12420
2012 ,"'C8 - Psychology' ","'Northern Ireland' ",545
2012 ,"'C8 - Psychology' ","'Scotland' ",850
2012 ,"'C8 - Psychology' ","'Wales' ",690
2012 ,"'C9 - Others in Biological Sciences' ","'England' ",715
2012 ,"'C9 - Others in Biological Sciences' ","'Northern Ireland' ",5
2012 ,"'C9 - Others in Biological Sciences' ","'Scotland' ",40
2012 ,"'C9 - Others in Biological Sciences' ","'Wales' ",35
2012 ,"'CC - Combinations within Biological Sciences' ","'England' ",300
2012 ,"'CC - Combinations within Biological Sciences' ","'Northern Ireland' ",10
2012 ,"'CC - Combinations within Biological Sciences' ","'Scotland' ",155
2012 ,"'CC - Combinations within Biological Sciences' ","'Wales' ",15
2012 ,"'D1 - Pre-clinical Veterinary Medicine' ","'England' ",670
