"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Provider Country 2016 , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_031_01.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Provider Country 2016,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'England' ",6240
2011 ,"'Y Combs of sciences with engineering/technology' ","'Scotland' ",190
2011 ,"'Y Combs of sciences with engineering/technology' ","'Wales' ",80
2011 ,"'Y Combs of soc studies/law' ","'England' ",2290
2011 ,"'Y Combs of soc studies/law' ","'Northern Ireland' ",20
2011 ,"'Y Combs of soc studies/law' ","'Scotland' ",145
2011 ,"'Y Combs of soc studies/law' ","'Wales' ",235
2011 ,"'Y Combs of soc studies/law with business' ","'England' ",2455
2011 ,"'Y Combs of soc studies/law with business' ","'Northern Ireland' ",25
2011 ,"'Y Combs of soc studies/law with business' ","'Scotland' ",320
2011 ,"'Y Combs of soc studies/law with business' ","'Wales' ",90
2011 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'England' ",8515
2011 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Northern Ireland' ",125
2011 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Scotland' ",715
2011 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Wales' ",335
2011 ,"'Y Combs of social studies/bus/law with languages' ","'England' ",1870
2011 ,"'Y Combs of social studies/bus/law with languages' ","'Northern Ireland' ",25
2011 ,"'Y Combs of social studies/bus/law with languages' ","'Scotland' ",445
2011 ,"'Y Combs of social studies/bus/law with languages' ","'Wales' ",165
2011 ,"'Z Combs of 3 subjects, or other general courses' ","'England' ",4255
2011 ,"'Z Combs of 3 subjects, or other general courses' ","'Northern Ireland' ",5
2011 ,"'Z Combs of 3 subjects, or other general courses' ","'Scotland' ",85
2011 ,"'Z Combs of 3 subjects, or other general courses' ","'Wales' ",245
2012 ,"'A1 - Pre-clinical Medicine' ","'England' ",6210
2012 ,"'A1 - Pre-clinical Medicine' ","'Northern Ireland' ",275
2012 ,"'A1 - Pre-clinical Medicine' ","'Scotland' ",940
2012 ,"'A1 - Pre-clinical Medicine' ","'Wales' ",380
2012 ,"'A2 - Pre-clinical Dentistry' ","'England' ",875
2012 ,"'A2 - Pre-clinical Dentistry' ","'Northern Ireland' ",60
2012 ,"'A2 - Pre-clinical Dentistry' ","'Scotland' ",180
2012 ,"'A2 - Pre-clinical Dentistry' ","'Wales' ",80
2012 ,"'A9 - Others in Medicine and Dentistry' ","'England' ",40
2012 ,"'A9 - Others in Medicine and Dentistry' ","'Scotland' ",35
2012 ,"'B1 - Anatomy,Physiology and Pathology' ","'England' ",2690
2012 ,"'B1 - Anatomy,Physiology and Pathology' ","'Northern Ireland' ",160
2012 ,"'B1 - Anatomy,Physiology and Pathology' ","'Scotland' ",590
2012 ,"'B1 - Anatomy,Physiology and Pathology' ","'Wales' ",230
2012 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'England' ",3655
2012 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Northern Ireland' ",185
2012 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Scotland' ",390
2012 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Wales' ",140
2012 ,"'B3 - Complementary Medicine' ","'England' ",565
2012 ,"'B3 - Complementary Medicine' ","'Scotland' ",60
2012 ,"'B3 - Complementary Medicine' ","'Wales' ",140
2012 ,"'B4 - Nutrition' ","'England' ",810
2012 ,"'B4 - Nutrition' ","'Northern Ireland' ",100
2012 ,"'B4 - Nutrition' ","'Scotland' ",110
2012 ,"'B4 - Nutrition' ","'Wales' ",40
2012 ,"'B5 - Ophthalmics' ","'England' ",720
2012 ,"'B5 - Ophthalmics' ","'Northern Ireland' ",40
2012 ,"'B5 - Ophthalmics' ","'Scotland' ",80
2012 ,"'B5 - Ophthalmics' ","'Wales' ",100
2012 ,"'B6 - Aural and Oral Sciences' ","'England' ",590
2012 ,"'B6 - Aural and Oral Sciences' ","'Northern Ireland' ",25
2012 ,"'B6 - Aural and Oral Sciences' ","'Scotland' ",75
2012 ,"'B6 - Aural and Oral Sciences' ","'Wales' ",25
2012 ,"'B7 - Nursing' ","'England' ",19710
2012 ,"'B7 - Nursing' ","'Northern Ireland' ",265
2012 ,"'B7 - Nursing' ","'Scotland' ",2940
2012 ,"'B7 - Nursing' ","'Wales' ",915
2012 ,"'B8 - Medical Technology' ","'England' ",1445
2012 ,"'B8 - Medical Technology' ","'Northern Ireland' ",70
2012 ,"'B8 - Medical Technology' ","'Scotland' ",180
2012 ,"'B8 - Medical Technology' ","'Wales' ",110
2012 ,"'B9 - Others in Subjects allied to Medicine' ","'England' ",8055
2012 ,"'B9 - Others in Subjects allied to Medicine' ","'Northern Ireland' ",255
2012 ,"'B9 - Others in Subjects allied to Medicine' ","'Scotland' ",535
2012 ,"'B9 - Others in Subjects allied to Medicine' ","'Wales' ",345
2012 ,"'BB - Combinations within Subjects allied to Medicine' ","'England' ",250
2012 ,"'BB - Combinations within Subjects allied to Medicine' ","'Wales' ",10
2012 ,"'C1 - Biology' ","'England' ",4280
2012 ,"'C1 - Biology' ","'Northern Ireland' ",100
2012 ,"'C1 - Biology' ","'Scotland' ",610
2012 ,"'C1 - Biology' ","'Wales' ",445
2012 ,"'C2 - Botany' ","'England' ",30
2012 ,"'C2 - Botany' ","'Scotland' ",5
2012 ,"'C3 - Zoology' ","'England' ",1015
2012 ,"'C3 - Zoology' ","'Northern Ireland' ",25
2012 ,"'C3 - Zoology' ","'Scotland' ",205
2012 ,"'C3 - Zoology' ","'Wales' ",320
2012 ,"'C4 - Genetics' ","'England' ",300
2012 ,"'C4 - Genetics' ","'Scotland' ",90
2012 ,"'C4 - Genetics' ","'Wales' ",65
2012 ,"'C5 - Microbiology' ","'England' ",215
2012 ,"'C5 - Microbiology' ","'Northern Ireland' ",5
2012 ,"'C5 - Microbiology' ","'Scotland' ",105
2012 ,"'C5 - Microbiology' ","'Wales' ",20
2012 ,"'C6 - Sport and Exercise Science' ","'England' ",9345
2012 ,"'C6 - Sport and Exercise Science' ","'Northern Ireland' ",130
2012 ,"'C6 - Sport and Exercise Science' ","'Scotland' ",530
2012 ,"'C6 - Sport and Exercise Science' ","'Wales' ",880
2012 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'England' ",2790
2012 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Northern Ireland' ",35
2012 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Scotland' ",310
2012 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Wales' ",130
2012 ,"'C8 - Psychology' ","'England' ",13290
2012 ,"'C8 - Psychology' ","'Northern Ireland' ",470
2012 ,"'C8 - Psychology' ","'Scotland' ",1325
2012 ,"'C8 - Psychology' ","'Wales' ",1090
2012 ,"'C9 - Others in Biological Sciences' ","'England' ",830
2012 ,"'C9 - Others in Biological Sciences' ","'Scotland' ",70
2012 ,"'C9 - Others in Biological Sciences' ","'Wales' ",30
2012 ,"'CC - Combinations within Biological Sciences' ","'England' ",285
2012 ,"'CC - Combinations within Biological Sciences' ","'Scotland' ",200
2012 ,"'CC - Combinations within Biological Sciences' ","'Wales' ",60
2012 ,"'D1 - Pre-clinical Veterinary Medicine' ","'England' ",715
2012 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Scotland' ",305
2012 ,"'D3 - Animal Science' ","'England' ",1905
2012 ,"'D3 - Animal Science' ","'Scotland' ",100
2012 ,"'D3 - Animal Science' ","'Wales' ",45
2012 ,"'D4 - Agriculture' ","'England' ",1390
2012 ,"'D4 - Agriculture' ","'Northern Ireland' ",170
2012 ,"'D4 - Agriculture' ","'Scotland' ",150
2012 ,"'D4 - Agriculture' ","'Wales' ",160
2012 ,"'D5 - Forestry & arboriculture' ","'England' ",65
2012 ,"'D5 - Forestry & arboriculture' ","'Scotland' ",55
2012 ,"'D5 - Forestry & arboriculture' ","'Wales' ",15
2012 ,"'D6 - Food and Beverage studies' ","'England' ",365
2012 ,"'D6 - Food and Beverage studies' ","'Northern Ireland' ",65
2012 ,"'D6 - Food and Beverage studies' ","'Scotland' ",25
2012 ,"'D6 - Food and Beverage studies' ","'Wales' ",25
2012 ,"'D7 - Agricultural Sciences' ","'England' ",60
2012 ,"'D7 - Agricultural Sciences' ","'Scotland' ",5
2012 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'England' ",20
2012 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'England' ",130
2012 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Wales' ",5
2012 ,"'F1 - Chemistry' ","'England' ",3720
2012 ,"'F1 - Chemistry' ","'Northern Ireland' ",65
2012 ,"'F1 - Chemistry' ","'Scotland' ",505
2012 ,"'F1 - Chemistry' ","'Wales' ",220
2012 ,"'F3 - Physics' ","'England' ",3400
2012 ,"'F3 - Physics' ","'Northern Ireland' ",75
2012 ,"'F3 - Physics' ","'Scotland' ",580
2012 ,"'F3 - Physics' ","'Wales' ",295
2012 ,"'F4 - Forensic and Archaeological Science' ","'England' ",1630
2012 ,"'F4 - Forensic and Archaeological Science' ","'Scotland' ",195
2012 ,"'F4 - Forensic and Archaeological Science' ","'Wales' ",195
2012 ,"'F5 - Astronomy' ","'England' ",135
2012 ,"'F5 - Astronomy' ","'Scotland' ",20
2012 ,"'F5 - Astronomy' ","'Wales' ",60
2012 ,"'F6 - Geology' ","'England' ",1255
2012 ,"'F6 - Geology' ","'Scotland' ",205
2012 ,"'F6 - Geology' ","'Wales' ",190
2012 ,"'F7 - Science of aquatic & terrestrial environments' ","'England' ",1225
2012 ,"'F7 - Science of aquatic & terrestrial environments' ","'Northern Ireland' ",95
2012 ,"'F7 - Science of aquatic & terrestrial environments' ","'Scotland' ",125
2012 ,"'F7 - Science of aquatic & terrestrial environments' ","'Wales' ",40
2012 ,"'F8 - Physical geographical sciences' ","'England' ",2645
2012 ,"'F8 - Physical geographical sciences' ","'Northern Ireland' ",175
2012 ,"'F8 - Physical geographical sciences' ","'Scotland' ",130
2012 ,"'F8 - Physical geographical sciences' ","'Wales' ",365
2012 ,"'F9 - Others in Physical Sciences' ","'England' ",190
2012 ,"'F9 - Others in Physical Sciences' ","'Wales' ",15
2012 ,"'FF - Combinations within Physical Sciences' ","'England' ",430
2012 ,"'FF - Combinations within Physical Sciences' ","'Scotland' ",80
2012 ,"'FF - Combinations within Physical Sciences' ","'Wales' ",10
2012 ,"'G1 - Mathematics' ","'England' ",6435
2012 ,"'G1 - Mathematics' ","'Northern Ireland' ",85
2012 ,"'G1 - Mathematics' ","'Scotland' ",480
2012 ,"'G1 - Mathematics' ","'Wales' ",315
2012 ,"'G2 - Operational Research' ","'England' ",15
2012 ,"'G2 - Operational Research' ","'Scotland' ",50
2012 ,"'G3 - Statistics' ","'England' ",175
2012 ,"'G3 - Statistics' ","'Scotland' ",5
2012 ,"'G9 - Others in Mathematical Sciences' ","'England' ",15
2012 ,"'GG - Combinations within Mathematical Sciences' ","'England' ",360
2012 ,"'GG - Combinations within Mathematical Sciences' ","'Northern Ireland' ",5
2012 ,"'GG - Combinations within Mathematical Sciences' ","'Scotland' ",165
2012 ,"'GG - Combinations within Mathematical Sciences' ","'Wales' ",5
2012 ,"'H1 - General Engineering' ","'England' ",2925
2012 ,"'H1 - General Engineering' ","'Northern Ireland' ",75
2012 ,"'H1 - General Engineering' ","'Scotland' ",175
2012 ,"'H1 - General Engineering' ","'Wales' ",205
2012 ,"'H2 - Civil Engineering' ","'England' ",3090
2012 ,"'H2 - Civil Engineering' ","'Northern Ireland' ",130
2012 ,"'H2 - Civil Engineering' ","'Scotland' ",725
2012 ,"'H2 - Civil Engineering' ","'Wales' ",285
2012 ,"'H3 - Mechanical Engineering' ","'England' ",5420
2012 ,"'H3 - Mechanical Engineering' ","'Northern Ireland' ",175
2012 ,"'H3 - Mechanical Engineering' ","'Scotland' ",880
2012 ,"'H3 - Mechanical Engineering' ","'Wales' ",370
2012 ,"'H4 - Aerospace Engineering' ","'England' ",2030
2012 ,"'H4 - Aerospace Engineering' ","'Northern Ireland' ",40
2012 ,"'H4 - Aerospace Engineering' ","'Scotland' ",160
2012 ,"'H4 - Aerospace Engineering' ","'Wales' ",160
2012 ,"'H5 - Naval Architecture' ","'England' ",95
2012 ,"'H5 - Naval Architecture' ","'Scotland' ",35
2012 ,"'H6 - Electronic and Electrical Engineering' ","'England' ",3500
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Northern Ireland' ",110
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Scotland' ",760
2012 ,"'H6 - Electronic and Electrical Engineering' ","'Wales' ",275
2012 ,"'H7 - Production and Manufacturing Engineering' ","'England' ",450
2012 ,"'H7 - Production and Manufacturing Engineering' ","'Northern Ireland' ",60
2012 ,"'H7 - Production and Manufacturing Engineering' ","'Scotland' ",140
2012 ,"'H8 - Chemical,Process and Energy Engineering' ","'England' ",1700
2012 ,"'H8 - Chemical,Process and Energy Engineering' ","'Northern Ireland' ",65
2012 ,"'H8 - Chemical,Process and Energy Engineering' ","'Scotland' ",365
2012 ,"'H8 - Chemical,Process and Energy Engineering' ","'Wales' ",90
2012 ,"'H9 - Others in Engineering' ","'England' ",10
2012 ,"'HH - Combinations within Engineering' ","'England' ",485
2012 ,"'HH - Combinations within Engineering' ","'Northern Ireland' ",60
2012 ,"'HH - Combinations within Engineering' ","'Scotland' ",165
2012 ,"'HH - Combinations within Engineering' ","'Wales' ",80
2012 ,"'I1 - Computer Science' ","'England' ",10160
2012 ,"'I1 - Computer Science' ","'Northern Ireland' ",565
2012 ,"'I1 - Computer Science' ","'Scotland' ",1285
2012 ,"'I1 - Computer Science' ","'Wales' ",555
2012 ,"'I2 - Information Systems' ","'England' ",2400
2012 ,"'I2 - Information Systems' ","'Northern Ireland' ",120
2012 ,"'I2 - Information Systems' ","'Scotland' ",215
2012 ,"'I2 - Information Systems' ","'Wales' ",170
2012 ,"'I3 - Software Engineering' ","'England' ",1480
2012 ,"'I3 - Software Engineering' ","'Northern Ireland' ",55
2012 ,"'I3 - Software Engineering' ","'Scotland' ",245
2012 ,"'I3 - Software Engineering' ","'Wales' ",85
2012 ,"'I4 - Artificial Intelligence' ","'England' ",40
2012 ,"'I4 - Artificial Intelligence' ","'Northern Ireland' ",5
2012 ,"'I4 - Artificial Intelligence' ","'Scotland' ",20
2012 ,"'I5 - Health Informatics' ","'England' ",5
2012 ,"'I5 - Health Informatics' ","'Wales' ",5
2012 ,"'I6 - Games' ","'England' ",360
2012 ,"'I6 - Games' ","'Scotland' ",140
2012 ,"'I7 - Computer generated visual & audio effects' ","'England' ",20
2012 ,"'I9 - Others in Computer Sciences' ","'England' ",135
2012 ,"'II - Combinations in Computer Sciences' ","'England' ",990
2012 ,"'II - Combinations in Computer Sciences' ","'Northern Ireland' ",120
2012 ,"'II - Combinations in Computer Sciences' ","'Scotland' ",115
2012 ,"'II - Combinations in Computer Sciences' ","'Wales' ",70
2012 ,"'J1 - Minerals Technology' ","'England' ",40
2012 ,"'J2 - Metallurgy' ","'England' ",20
2012 ,"'J3 - Ceramics and Glass' ","'England' ",5
2012 ,"'J3 - Ceramics and Glass' ","'Wales' ",5
2012 ,"'J4 - Polymers and Textiles' ","'England' ",20
2012 ,"'J4 - Polymers and Textiles' ","'Scotland' ",30
2012 ,"'J5 - Materials Technology not otherwise spec' ","'England' ",210
2012 ,"'J5 - Materials Technology not otherwise spec' ","'Wales' ",20
2012 ,"'J6 - Maritime Technology' ","'England' ",125
2012 ,"'J7 - Biotechnology' ","'England' ",125
2012 ,"'J7 - Biotechnology' ","'Scotland' ",75
2012 ,"'J7 - Biotechnology' ","'Wales' ",15
2012 ,"'J9 - Others in Technology' ","'England' ",1305
2012 ,"'J9 - Others in Technology' ","'Northern Ireland' ",100
2012 ,"'J9 - Others in Technology' ","'Scotland' ",95
2012 ,"'J9 - Others in Technology' ","'Wales' ",145
2012 ,"'JJ - Combinations within Technology' ","'England' ",15
2012 ,"'K1 - Architecture' ","'England' ",3380
2012 ,"'K1 - Architecture' ","'Northern Ireland' ",85
2012 ,"'K1 - Architecture' ","'Scotland' ",490
2012 ,"'K1 - Architecture' ","'Wales' ",105
2012 ,"'K2 - Building' ","'England' ",1930
2012 ,"'K2 - Building' ","'Northern Ireland' ",210
2012 ,"'K2 - Building' ","'Scotland' ",355
2012 ,"'K2 - Building' ","'Wales' ",80
2012 ,"'K3 - Landscape & Garden Design' ","'England' ",150
2012 ,"'K3 - Landscape & Garden Design' ","'Scotland' ",25
2012 ,"'K4 - Planning (Urban,Rural and Regional)' ","'England' ",400
2012 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Northern Ireland' ",90
2012 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Scotland' ",35
2012 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Wales' ",50
2012 ,"'K9 - Others in Architecture,Build & Plan' ","'England' ",10
2012 ,"'KK - Combinations within Architecture,Build & Plan' ","'England' ",135
2012 ,"'KK - Combinations within Architecture,Build & Plan' ","'Northern Ireland' ",15
2012 ,"'L0 - Social Studies: any area of study' ","'England' ",15
2012 ,"'L1 - Economics' ","'England' ",6385
2012 ,"'L1 - Economics' ","'Northern Ireland' ",105
2012 ,"'L1 - Economics' ","'Scotland' ",520
2012 ,"'L1 - Economics' ","'Wales' ",290
2012 ,"'L2 - Politics' ","'England' ",4675
2012 ,"'L2 - Politics' ","'Northern Ireland' ",100
2012 ,"'L2 - Politics' ","'Scotland' ",480
2012 ,"'L2 - Politics' ","'Wales' ",230
2012 ,"'L3 - Sociology' ","'England' ",3810
2012 ,"'L3 - Sociology' ","'Northern Ireland' ",175
2012 ,"'L3 - Sociology' ","'Scotland' ",875
2012 ,"'L3 - Sociology' ","'Wales' ",185
2012 ,"'L4 - Social Policy' ","'England' ",1245
2012 ,"'L4 - Social Policy' ","'Northern Ireland' ",60
2012 ,"'L4 - Social Policy' ","'Scotland' ",55
2012 ,"'L4 - Social Policy' ","'Wales' ",150
2012 ,"'L5 - Social Work' ","'England' ",9420
2012 ,"'L5 - Social Work' ","'Northern Ireland' ",300
2012 ,"'L5 - Social Work' ","'Scotland' ",810
2012 ,"'L5 - Social Work' ","'Wales' ",750
2012 ,"'L6 - Anthropology' ","'England' ",780
2012 ,"'L6 - Anthropology' ","'Northern Ireland' ",20
2012 ,"'L6 - Anthropology' ","'Scotland' ",140
2012 ,"'L6 - Anthropology' ","'Wales' ",125
2012 ,"'L7 - Human and Social Geography' ","'England' ",2330
2012 ,"'L7 - Human and Social Geography' ","'Scotland' ",235
2012 ,"'L7 - Human and Social Geography' ","'Wales' ",145
2012 ,"'L8 - Development studies' ","'England' ",55
2012 ,"'L9 - Others in Social Studies' ","'England' ",615
2012 ,"'L9 - Others in Social Studies' ","'Scotland' ",20
2012 ,"'L9 - Others in Social Studies' ","'Wales' ",15
2012 ,"'LL - Combinations within Social Studies' ","'England' ",2255
2012 ,"'LL - Combinations within Social Studies' ","'Northern Ireland' ",55
2012 ,"'LL - Combinations within Social Studies' ","'Scotland' ",305
2012 ,"'LL - Combinations within Social Studies' ","'Wales' ",100
2012 ,"'M1 - Law by Area' ","'England' ",15590
2012 ,"'M1 - Law by Area' ","'Northern Ireland' ",335
2012 ,"'M1 - Law by Area' ","'Scotland' ",1300
2012 ,"'M1 - Law by Area' ","'Wales' ",805
2012 ,"'M2 - Law by Topic' ","'England' ",810
2012 ,"'M2 - Law by Topic' ","'Northern Ireland' ",30
2012 ,"'M2 - Law by Topic' ","'Scotland' ",85
2012 ,"'M2 - Law by Topic' ","'Wales' ",55
2012 ,"'M9 - Others in Law' ","'England' ",2320
2012 ,"'M9 - Others in Law' ","'Northern Ireland' ",110
2012 ,"'M9 - Others in Law' ","'Scotland' ",135
2012 ,"'M9 - Others in Law' ","'Wales' ",95
2012 ,"'MM - Combinations within Law' ","'England' ",375
2012 ,"'MM - Combinations within Law' ","'Scotland' ",20
2012 ,"'MM - Combinations within Law' ","'Wales' ",30
2012 ,"'N1 - Business studies' ","'England' ",9360
2012 ,"'N1 - Business studies' ","'Northern Ireland' ",395
2012 ,"'N1 - Business studies' ","'Scotland' ",1525
2012 ,"'N1 - Business studies' ","'Wales' ",585
2012 ,"'N2 - Management studies' ","'England' ",10415
2012 ,"'N2 - Management studies' ","'Northern Ireland' ",160
2012 ,"'N2 - Management studies' ","'Scotland' ",1050
2012 ,"'N2 - Management studies' ","'Wales' ",345
2012 ,"'N3 - Finance' ","'England' ",1240
2012 ,"'N3 - Finance' ","'Northern Ireland' ",175
2012 ,"'N3 - Finance' ","'Scotland' ",110
2012 ,"'N3 - Finance' ","'Wales' ",75
2012 ,"'N4 - Accounting' ","'England' ",5165
2012 ,"'N4 - Accounting' ","'Northern Ireland' ",180
2012 ,"'N4 - Accounting' ","'Scotland' ",990
2012 ,"'N4 - Accounting' ","'Wales' ",245
2012 ,"'N5 - Marketing' ","'England' ",3375
2012 ,"'N5 - Marketing' ","'Northern Ireland' ",135
2012 ,"'N5 - Marketing' ","'Scotland' ",210
2012 ,"'N5 - Marketing' ","'Wales' ",115
2012 ,"'N6 - Human Resource Management' ","'England' ",530
2012 ,"'N6 - Human Resource Management' ","'Northern Ireland' ",50
2012 ,"'N6 - Human Resource Management' ","'Scotland' ",85
2012 ,"'N6 - Human Resource Management' ","'Wales' ",25
2012 ,"'N7 - Office Skills' ","'England' ",25
2012 ,"'N7 - Office Skills' ","'Scotland' ",20
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'England' ",6745
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Northern Ireland' ",230
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Scotland' ",835
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Wales' ",410
2012 ,"'N9 - Others in Business & Admin Studies' ","'England' ",450
2012 ,"'N9 - Others in Business & Admin Studies' ","'Northern Ireland' ",35
2012 ,"'N9 - Others in Business & Admin Studies' ","'Wales' ",30
2012 ,"'NN - Combinations within Business & Admin Studies' ","'England' ",10955
2012 ,"'NN - Combinations within Business & Admin Studies' ","'Northern Ireland' ",75
2012 ,"'NN - Combinations within Business & Admin Studies' ","'Scotland' ",595
2012 ,"'NN - Combinations within Business & Admin Studies' ","'Wales' ",640
2012 ,"'P1 - Information Services' ","'England' ",100
2012 ,"'P1 - Information Services' ","'Wales' ",5
2012 ,"'P2 - Publicity studies' ","'England' ",440
2012 ,"'P2 - Publicity studies' ","'Northern Ireland' ",45
2012 ,"'P2 - Publicity studies' ","'Scotland' ",10
2012 ,"'P3 - Media studies' ","'England' ",4860
2012 ,"'P3 - Media studies' ","'Northern Ireland' ",100
2012 ,"'P3 - Media studies' ","'Scotland' ",300
2012 ,"'P3 - Media studies' ","'Wales' ",250
2012 ,"'P4 - Publishing' ","'England' ",45
2012 ,"'P5 - Journalism' ","'England' ",2745
2012 ,"'P5 - Journalism' ","'Northern Ireland' ",30
2012 ,"'P5 - Journalism' ","'Scotland' ",200
2012 ,"'P5 - Journalism' ","'Wales' ",20
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'England' ",455
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'Northern Ireland' ",65
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'Scotland' ",30
2012 ,"'PP - Combinations within Mass Comms & Documentation' ","'England' ",620
2012 ,"'PP - Combinations within Mass Comms & Documentation' ","'Scotland' ",120
2012 ,"'PP - Combinations within Mass Comms & Documentation' ","'Wales' ",150
2012 ,"'Q1 - Linguistics' ","'England' ",440
2012 ,"'Q1 - Linguistics' ","'Northern Ireland' ",20
2012 ,"'Q1 - Linguistics' ","'Scotland' ",50
2012 ,"'Q1 - Linguistics' ","'Wales' ",20
2012 ,"'Q2 - Comparative Literary studies' ","'England' ",135
2012 ,"'Q2 - Comparative Literary studies' ","'Scotland' ",5
2012 ,"'Q3 - English studies' ","'England' ",8110
2012 ,"'Q3 - English studies' ","'Northern Ireland' ",175
2012 ,"'Q3 - English studies' ","'Scotland' ",640
2012 ,"'Q3 - English studies' ","'Wales' ",555
2012 ,"'Q4 - Ancient Language studies' ","'England' ",5
2012 ,"'Q5 - Celtic studies' ","'Northern Ireland' ",50
2012 ,"'Q5 - Celtic studies' ","'Scotland' ",40
2012 ,"'Q5 - Celtic studies' ","'Wales' ",60
2012 ,"'Q6 - Latin studies' ","'England' ",5
2012 ,"'Q6 - Latin studies' ","'Scotland' ",5
2012 ,"'Q6 - Latin studies' ","'Wales' ",5
2012 ,"'Q7 - Classical Greek studies' ","'England' ",5
2012 ,"'Q8 - Classical studies' ","'England' ",730
2012 ,"'Q8 - Classical studies' ","'Scotland' ",75
2012 ,"'Q8 - Classical studies' ","'Wales' ",20
2012 ,"'Q9 - Others in Linguistics,Classics & related' ","'England' ",75
2012 ,"'Q9 - Others in Linguistics,Classics & related' ","'Northern Ireland' ",15
2012 ,"'Q9 - Others in Linguistics,Classics & related' ","'Wales' ",5
2012 ,"'QQ - Combinations within Linguistics,Classics & related' ","'England' ",685
2012 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Northern Ireland' ",10
2012 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Scotland' ",70
2012 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Wales' ",25
2012 ,"'R1 - French studies' ","'England' ",475
2012 ,"'R1 - French studies' ","'Northern Ireland' ",10
2012 ,"'R1 - French studies' ","'Scotland' ",60
2012 ,"'R1 - French studies' ","'Wales' ",40
2012 ,"'R2 - German studies' ","'England' ",160
2012 ,"'R2 - German studies' ","'Scotland' ",15
2012 ,"'R2 - German studies' ","'Wales' ",25
2012 ,"'R3 - Italian studies' ","'England' ",35
2012 ,"'R3 - Italian studies' ","'Scotland' ",5
2012 ,"'R3 - Italian studies' ","'Wales' ",5
2012 ,"'R4 - Spanish studies' ","'England' ",295
2012 ,"'R4 - Spanish studies' ","'Northern Ireland' ",25
2012 ,"'R4 - Spanish studies' ","'Scotland' ",35
2012 ,"'R4 - Spanish studies' ","'Wales' ",40
2012 ,"'R5 - Portuguese studies' ","'England' ",5
2012 ,"'R6 - Scandinavian studies' ","'England' ",10
2012 ,"'R7 - Russian and East European studies' ","'England' ",55
2012 ,"'R7 - Russian and East European studies' ","'Scotland' ",10
2012 ,"'R8 - European studies' ","'England' ",70
2012 ,"'R8 - European studies' ","'Scotland' ",15
2012 ,"'R9 - Others in European Langs,Lit and related' ","'England' ",980
2012 ,"'R9 - Others in European Langs,Lit and related' ","'Scotland' ",30
2012 ,"'R9 - Others in European Langs,Lit and related' ","'Wales' ",5
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'England' ",1190
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'Northern Ireland' ",50
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'Scotland' ",315
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'Wales' ",105
2012 ,"'T1 - Chinese studies' ","'England' ",150
2012 ,"'T1 - Chinese studies' ","'Scotland' ",15
2012 ,"'T1 - Chinese studies' ","'Wales' ",5
2012 ,"'T2 - Japanese studies' ","'England' ",130
2012 ,"'T2 - Japanese studies' ","'Scotland' ",15
2012 ,"'T3 - South Asian studies' ","'England' ",40
2012 ,"'T4 - Other Asian studies' ","'England' ",30
2012 ,"'T5 - African studies' ","'England' ",10
2012 ,"'T6 - Modern Middle Eastern studies' ","'England' ",105
2012 ,"'T6 - Modern Middle Eastern studies' ","'Scotland' ",10
2012 ,"'T7 - American studies' ","'England' ",440
2012 ,"'T7 - American studies' ","'Scotland' ",5
