"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Provider Country 2016 , Acceptance Route , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_025_07.pdf"
 
Cycle Year,Subject Group (Summary Level) , Provider Country 2016 , Acceptance Route,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'England' ","'Firm choice' ",6715
2012 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Main scheme Clearing' ",30
2012 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Direct Clearing' ",5
2012 ,"'Group V History and Philosophical studies' ","'Scotland' ","'RPA' ",30
2012 ,"'Group V History and Philosophical studies' ","'Wales' ","'Firm choice' ",625
2012 ,"'Group V History and Philosophical studies' ","'Wales' ","'Insurance choice' ",110
2012 ,"'Group V History and Philosophical studies' ","'Wales' ","'Other main scheme choice' ",10
2012 ,"'Group V History and Philosophical studies' ","'Wales' ","'Extra' ",5
2012 ,"'Group V History and Philosophical studies' ","'Wales' ","'Main scheme Clearing' ",115
2012 ,"'Group V History and Philosophical studies' ","'Wales' ","'Direct Clearing' ",10
2012 ,"'Group V History and Philosophical studies' ","'Wales' ","'RPA' ",35
2012 ,"'Group W Creative Arts and Design' ","'England' ","'Firm choice' ",34715
2012 ,"'Group W Creative Arts and Design' ","'England' ","'Insurance choice' ",810
2012 ,"'Group W Creative Arts and Design' ","'England' ","'Other main scheme choice' ",1260
2012 ,"'Group W Creative Arts and Design' ","'England' ","'Extra' ",700
2012 ,"'Group W Creative Arts and Design' ","'England' ","'Adjustment' ",60
2012 ,"'Group W Creative Arts and Design' ","'England' ","'Main scheme Clearing' ",2525
2012 ,"'Group W Creative Arts and Design' ","'England' ","'Direct Clearing' ",1275
2012 ,"'Group W Creative Arts and Design' ","'England' ","'RPA' ",1140
2012 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Firm choice' ",545
2012 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Insurance choice' ",30
2012 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Other main scheme choice' ",5
2012 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Extra' ",5
2012 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Main scheme Clearing' ",20
2012 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Direct Clearing' ",5
2012 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'RPA' ",5
2012 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Firm choice' ",2095
2012 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Insurance choice' ",50
2012 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Other main scheme choice' ",55
2012 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Extra' ",25
2012 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Adjustment' ",5
2012 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Main scheme Clearing' ",55
2012 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Direct Clearing' ",10
2012 ,"'Group W Creative Arts and Design' ","'Scotland' ","'RPA' ",275
2012 ,"'Group W Creative Arts and Design' ","'Wales' ","'Firm choice' ",1690
2012 ,"'Group W Creative Arts and Design' ","'Wales' ","'Insurance choice' ",45
2012 ,"'Group W Creative Arts and Design' ","'Wales' ","'Other main scheme choice' ",50
2012 ,"'Group W Creative Arts and Design' ","'Wales' ","'Extra' ",25
2012 ,"'Group W Creative Arts and Design' ","'Wales' ","'Main scheme Clearing' ",115
2012 ,"'Group W Creative Arts and Design' ","'Wales' ","'Direct Clearing' ",65
2012 ,"'Group W Creative Arts and Design' ","'Wales' ","'RPA' ",80
2012 ,"'Group X Education' ","'England' ","'Firm choice' ",11180
2012 ,"'Group X Education' ","'England' ","'Insurance choice' ",460
2012 ,"'Group X Education' ","'England' ","'Other main scheme choice' ",395
2012 ,"'Group X Education' ","'England' ","'Extra' ",430
2012 ,"'Group X Education' ","'England' ","'Adjustment' ",15
2012 ,"'Group X Education' ","'England' ","'Main scheme Clearing' ",1175
2012 ,"'Group X Education' ","'England' ","'Direct Clearing' ",540
2012 ,"'Group X Education' ","'England' ","'RPA' ",595
2012 ,"'Group X Education' ","'Northern Ireland' ","'Firm choice' ",115
2012 ,"'Group X Education' ","'Northern Ireland' ","'Insurance choice' ",5
2012 ,"'Group X Education' ","'Northern Ireland' ","'Main scheme Clearing' ",10
2012 ,"'Group X Education' ","'Scotland' ","'Firm choice' ",715
2012 ,"'Group X Education' ","'Scotland' ","'Insurance choice' ",40
2012 ,"'Group X Education' ","'Scotland' ","'Other main scheme choice' ",5
2012 ,"'Group X Education' ","'Scotland' ","'Extra' ",5
2012 ,"'Group X Education' ","'Scotland' ","'Main scheme Clearing' ",20
2012 ,"'Group X Education' ","'Scotland' ","'Direct Clearing' ",5
2012 ,"'Group X Education' ","'Scotland' ","'RPA' ",135
2012 ,"'Group X Education' ","'Wales' ","'Firm choice' ",780
2012 ,"'Group X Education' ","'Wales' ","'Insurance choice' ",35
2012 ,"'Group X Education' ","'Wales' ","'Other main scheme choice' ",20
2012 ,"'Group X Education' ","'Wales' ","'Extra' ",25
2012 ,"'Group X Education' ","'Wales' ","'Main scheme Clearing' ",115
2012 ,"'Group X Education' ","'Wales' ","'Direct Clearing' ",40
2012 ,"'Group X Education' ","'Wales' ","'RPA' ",45
2012 ,"'Y Combined arts' ","'England' ","'Firm choice' ",7345
2012 ,"'Y Combined arts' ","'England' ","'Insurance choice' ",640
2012 ,"'Y Combined arts' ","'England' ","'Other main scheme choice' ",165
2012 ,"'Y Combined arts' ","'England' ","'Extra' ",115
2012 ,"'Y Combined arts' ","'England' ","'Adjustment' ",35
2012 ,"'Y Combined arts' ","'England' ","'Main scheme Clearing' ",730
2012 ,"'Y Combined arts' ","'England' ","'Direct Clearing' ",215
2012 ,"'Y Combined arts' ","'England' ","'RPA' ",165
2012 ,"'Y Combined arts' ","'Northern Ireland' ","'Firm choice' ",115
2012 ,"'Y Combined arts' ","'Northern Ireland' ","'Insurance choice' ",10
2012 ,"'Y Combined arts' ","'Northern Ireland' ","'Other main scheme choice' ",5
2012 ,"'Y Combined arts' ","'Northern Ireland' ","'Main scheme Clearing' ",5
2012 ,"'Y Combined arts' ","'Scotland' ","'Firm choice' ",800
2012 ,"'Y Combined arts' ","'Scotland' ","'Insurance choice' ",45
2012 ,"'Y Combined arts' ","'Scotland' ","'Other main scheme choice' ",10
2012 ,"'Y Combined arts' ","'Scotland' ","'Extra' ",5
2012 ,"'Y Combined arts' ","'Scotland' ","'Main scheme Clearing' ",15
2012 ,"'Y Combined arts' ","'Scotland' ","'RPA' ",5
2012 ,"'Y Combined arts' ","'Wales' ","'Firm choice' ",525
2012 ,"'Y Combined arts' ","'Wales' ","'Insurance choice' ",45
2012 ,"'Y Combined arts' ","'Wales' ","'Other main scheme choice' ",10
2012 ,"'Y Combined arts' ","'Wales' ","'Extra' ",5
2012 ,"'Y Combined arts' ","'Wales' ","'Main scheme Clearing' ",90
2012 ,"'Y Combined arts' ","'Wales' ","'Direct Clearing' ",30
2012 ,"'Y Combined arts' ","'Wales' ","'RPA' ",25
2012 ,"'Y Combined sciences' ","'England' ","'Firm choice' ",4740
2012 ,"'Y Combined sciences' ","'England' ","'Insurance choice' ",430
2012 ,"'Y Combined sciences' ","'England' ","'Other main scheme choice' ",140
2012 ,"'Y Combined sciences' ","'England' ","'Extra' ",220
2012 ,"'Y Combined sciences' ","'England' ","'Adjustment' ",20
2012 ,"'Y Combined sciences' ","'England' ","'Main scheme Clearing' ",915
2012 ,"'Y Combined sciences' ","'England' ","'Direct Clearing' ",195
2012 ,"'Y Combined sciences' ","'England' ","'RPA' ",220
2012 ,"'Y Combined sciences' ","'Northern Ireland' ","'Firm choice' ",180
2012 ,"'Y Combined sciences' ","'Northern Ireland' ","'Insurance choice' ",40
2012 ,"'Y Combined sciences' ","'Northern Ireland' ","'Other main scheme choice' ",5
2012 ,"'Y Combined sciences' ","'Northern Ireland' ","'Extra' ",5
2012 ,"'Y Combined sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",15
2012 ,"'Y Combined sciences' ","'Northern Ireland' ","'Direct Clearing' ",5
2012 ,"'Y Combined sciences' ","'Northern Ireland' ","'RPA' ",5
2012 ,"'Y Combined sciences' ","'Scotland' ","'Firm choice' ",570
2012 ,"'Y Combined sciences' ","'Scotland' ","'Insurance choice' ",45
2012 ,"'Y Combined sciences' ","'Scotland' ","'Other main scheme choice' ",10
2012 ,"'Y Combined sciences' ","'Scotland' ","'Extra' ",5
2012 ,"'Y Combined sciences' ","'Scotland' ","'Adjustment' ",5
2012 ,"'Y Combined sciences' ","'Scotland' ","'Main scheme Clearing' ",25
2012 ,"'Y Combined sciences' ","'Scotland' ","'Direct Clearing' ",5
2012 ,"'Y Combined sciences' ","'Scotland' ","'RPA' ",15
2012 ,"'Y Combined sciences' ","'Wales' ","'Firm choice' ",225
2012 ,"'Y Combined sciences' ","'Wales' ","'Insurance choice' ",35
2012 ,"'Y Combined sciences' ","'Wales' ","'Other main scheme choice' ",10
2012 ,"'Y Combined sciences' ","'Wales' ","'Extra' ",10
2012 ,"'Y Combined sciences' ","'Wales' ","'Main scheme Clearing' ",40
2012 ,"'Y Combined sciences' ","'Wales' ","'Direct Clearing' ",20
2012 ,"'Y Combined sciences' ","'Wales' ","'RPA' ",25
2012 ,"'Y Combined social sciences' ","'England' ","'Firm choice' ",2820
2012 ,"'Y Combined social sciences' ","'England' ","'Insurance choice' ",340
2012 ,"'Y Combined social sciences' ","'England' ","'Other main scheme choice' ",100
2012 ,"'Y Combined social sciences' ","'England' ","'Extra' ",85
2012 ,"'Y Combined social sciences' ","'England' ","'Adjustment' ",35
2012 ,"'Y Combined social sciences' ","'England' ","'Main scheme Clearing' ",650
2012 ,"'Y Combined social sciences' ","'England' ","'Direct Clearing' ",100
2012 ,"'Y Combined social sciences' ","'England' ","'RPA' ",155
2012 ,"'Y Combined social sciences' ","'Northern Ireland' ","'Firm choice' ",30
2012 ,"'Y Combined social sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",5
2012 ,"'Y Combined social sciences' ","'Scotland' ","'Firm choice' ",390
2012 ,"'Y Combined social sciences' ","'Scotland' ","'Insurance choice' ",40
2012 ,"'Y Combined social sciences' ","'Scotland' ","'Other main scheme choice' ",5
2012 ,"'Y Combined social sciences' ","'Scotland' ","'Main scheme Clearing' ",20
2012 ,"'Y Combined social sciences' ","'Scotland' ","'RPA' ",10
2012 ,"'Y Combined social sciences' ","'Wales' ","'Firm choice' ",215
2012 ,"'Y Combined social sciences' ","'Wales' ","'Insurance choice' ",20
2012 ,"'Y Combined social sciences' ","'Wales' ","'Other main scheme choice' ",5
2012 ,"'Y Combined social sciences' ","'Wales' ","'Extra' ",10
2012 ,"'Y Combined social sciences' ","'Wales' ","'Main scheme Clearing' ",35
2012 ,"'Y Combined social sciences' ","'Wales' ","'Direct Clearing' ",5
2012 ,"'Y Combined social sciences' ","'Wales' ","'RPA' ",15
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'England' ","'Firm choice' ",11170
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'England' ","'Insurance choice' ",710
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'England' ","'Other main scheme choice' ",370
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'England' ","'Extra' ",265
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'England' ","'Adjustment' ",25
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'England' ","'Main scheme Clearing' ",1315
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'England' ","'Direct Clearing' ",505
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'England' ","'RPA' ",485
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Northern Ireland' ","'Firm choice' ",60
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Northern Ireland' ","'Insurance choice' ",5
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'Firm choice' ",1580
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'Insurance choice' ",125
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'Other main scheme choice' ",20
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'Extra' ",20
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'Main scheme Clearing' ",30
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'Direct Clearing' ",5
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Scotland' ","'RPA' ",60
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'Firm choice' ",540
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'Insurance choice' ",40
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'Other main scheme choice' ",20
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'Extra' ",10
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'Main scheme Clearing' ",95
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'Direct Clearing' ",25
2012 ,"'Y Sciences combined with Social Sciences or Arts' ","'Wales' ","'RPA' ",60
2012 ,"'Y Social Sciences combined with Arts' ","'England' ","'Firm choice' ",6790
2012 ,"'Y Social Sciences combined with Arts' ","'England' ","'Insurance choice' ",525
2012 ,"'Y Social Sciences combined with Arts' ","'England' ","'Other main scheme choice' ",230
2012 ,"'Y Social Sciences combined with Arts' ","'England' ","'Extra' ",170
2012 ,"'Y Social Sciences combined with Arts' ","'England' ","'Adjustment' ",35
2012 ,"'Y Social Sciences combined with Arts' ","'England' ","'Main scheme Clearing' ",730
2012 ,"'Y Social Sciences combined with Arts' ","'England' ","'Direct Clearing' ",205
2012 ,"'Y Social Sciences combined with Arts' ","'England' ","'RPA' ",270
2012 ,"'Y Social Sciences combined with Arts' ","'Northern Ireland' ","'Firm choice' ",110
2012 ,"'Y Social Sciences combined with Arts' ","'Northern Ireland' ","'Insurance choice' ",10
2012 ,"'Y Social Sciences combined with Arts' ","'Northern Ireland' ","'Main scheme Clearing' ",5
2012 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'Firm choice' ",900
2012 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'Insurance choice' ",55
2012 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'Other main scheme choice' ",10
2012 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'Extra' ",5
2012 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'Main scheme Clearing' ",15
2012 ,"'Y Social Sciences combined with Arts' ","'Scotland' ","'RPA' ",105
2012 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'Firm choice' ",345
2012 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'Insurance choice' ",35
2012 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'Other main scheme choice' ",5
2012 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'Main scheme Clearing' ",55
2012 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'Direct Clearing' ",5
2012 ,"'Y Social Sciences combined with Arts' ","'Wales' ","'RPA' ",10
2012 ,"'Z General, other combined and unknown' ","'England' ","'Firm choice' ",3910
2012 ,"'Z General, other combined and unknown' ","'England' ","'Insurance choice' ",240
2012 ,"'Z General, other combined and unknown' ","'England' ","'Other main scheme choice' ",110
2012 ,"'Z General, other combined and unknown' ","'England' ","'Extra' ",85
2012 ,"'Z General, other combined and unknown' ","'England' ","'Adjustment' ",45
2012 ,"'Z General, other combined and unknown' ","'England' ","'Main scheme Clearing' ",450
2012 ,"'Z General, other combined and unknown' ","'England' ","'Direct Clearing' ",105
2012 ,"'Z General, other combined and unknown' ","'England' ","'RPA' ",155
2012 ,"'Z General, other combined and unknown' ","'Northern Ireland' ","'Firm choice' ",45
2012 ,"'Z General, other combined and unknown' ","'Northern Ireland' ","'Main scheme Clearing' ",5
2012 ,"'Z General, other combined and unknown' ","'Scotland' ","'Firm choice' ",255
2012 ,"'Z General, other combined and unknown' ","'Scotland' ","'Insurance choice' ",15
2012 ,"'Z General, other combined and unknown' ","'Scotland' ","'Other main scheme choice' ",5
2012 ,"'Z General, other combined and unknown' ","'Scotland' ","'Extra' ",5
2012 ,"'Z General, other combined and unknown' ","'Scotland' ","'Main scheme Clearing' ",35
2012 ,"'Z General, other combined and unknown' ","'Scotland' ","'Direct Clearing' ",5
2012 ,"'Z General, other combined and unknown' ","'Scotland' ","'RPA' ",260
2012 ,"'Z General, other combined and unknown' ","'Wales' ","'Firm choice' ",260
2012 ,"'Z General, other combined and unknown' ","'Wales' ","'Insurance choice' ",25
2012 ,"'Z General, other combined and unknown' ","'Wales' ","'Other main scheme choice' ",10
2012 ,"'Z General, other combined and unknown' ","'Wales' ","'Extra' ",5
2012 ,"'Z General, other combined and unknown' ","'Wales' ","'Main scheme Clearing' ",40
2012 ,"'Z General, other combined and unknown' ","'Wales' ","'Direct Clearing' ",5
2012 ,"'Z General, other combined and unknown' ","'Wales' ","'RPA' ",15
2013 ,"'Group A Medicine and Dentistry' ","'England' ","'Firm choice' ",6245
2013 ,"'Group A Medicine and Dentistry' ","'England' ","'Insurance choice' ",50
2013 ,"'Group A Medicine and Dentistry' ","'England' ","'Other main scheme choice' ",15
2013 ,"'Group A Medicine and Dentistry' ","'England' ","'Extra' ",35
2013 ,"'Group A Medicine and Dentistry' ","'England' ","'Adjustment' ",5
2013 ,"'Group A Medicine and Dentistry' ","'England' ","'Main scheme Clearing' ",325
2013 ,"'Group A Medicine and Dentistry' ","'England' ","'RPA' ",145
2013 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'Firm choice' ",305
2013 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'Main scheme Clearing' ",15
2013 ,"'Group A Medicine and Dentistry' ","'Northern Ireland' ","'RPA' ",10
2013 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Firm choice' ",940
2013 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Insurance choice' ",10
2013 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Extra' ",30
2013 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'Main scheme Clearing' ",80
2013 ,"'Group A Medicine and Dentistry' ","'Scotland' ","'RPA' ",100
2013 ,"'Group A Medicine and Dentistry' ","'Wales' ","'Firm choice' ",445
2013 ,"'Group A Medicine and Dentistry' ","'Wales' ","'Main scheme Clearing' ",15
2013 ,"'Group B Subjects allied to Medicine' ","'England' ","'Firm choice' ",30485
2013 ,"'Group B Subjects allied to Medicine' ","'England' ","'Insurance choice' ",1885
2013 ,"'Group B Subjects allied to Medicine' ","'England' ","'Other main scheme choice' ",1040
2013 ,"'Group B Subjects allied to Medicine' ","'England' ","'Extra' ",1415
2013 ,"'Group B Subjects allied to Medicine' ","'England' ","'Adjustment' ",70
2013 ,"'Group B Subjects allied to Medicine' ","'England' ","'Main scheme Clearing' ",4070
2013 ,"'Group B Subjects allied to Medicine' ","'England' ","'Direct Clearing' ",850
2013 ,"'Group B Subjects allied to Medicine' ","'England' ","'RPA' ",560
2013 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Firm choice' ",1260
2013 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Insurance choice' ",85
2013 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Other main scheme choice' ",10
2013 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Extra' ",20
2013 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'Main scheme Clearing' ",150
2013 ,"'Group B Subjects allied to Medicine' ","'Northern Ireland' ","'RPA' ",20
2013 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Firm choice' ",4255
2013 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Insurance choice' ",215
2013 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Other main scheme choice' ",125
2013 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Extra' ",70
2013 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Main scheme Clearing' ",285
2013 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'Direct Clearing' ",30
2013 ,"'Group B Subjects allied to Medicine' ","'Scotland' ","'RPA' ",200
2013 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Firm choice' ",1865
2013 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Insurance choice' ",55
2013 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Other main scheme choice' ",60
2013 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Extra' ",40
2013 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Main scheme Clearing' ",225
2013 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'Direct Clearing' ",50
2013 ,"'Group B Subjects allied to Medicine' ","'Wales' ","'RPA' ",75
2013 ,"'Group C Biological Sciences' ","'England' ","'Firm choice' ",25925
2013 ,"'Group C Biological Sciences' ","'England' ","'Insurance choice' ",3045
2013 ,"'Group C Biological Sciences' ","'England' ","'Other main scheme choice' ",840
2013 ,"'Group C Biological Sciences' ","'England' ","'Extra' ",765
2013 ,"'Group C Biological Sciences' ","'England' ","'Adjustment' ",130
2013 ,"'Group C Biological Sciences' ","'England' ","'Main scheme Clearing' ",3705
2013 ,"'Group C Biological Sciences' ","'England' ","'Direct Clearing' ",1050
2013 ,"'Group C Biological Sciences' ","'England' ","'RPA' ",910
2013 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Firm choice' ",565
2013 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Insurance choice' ",100
2013 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Other main scheme choice' ",10
2013 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Extra' ",15
2013 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",15
2013 ,"'Group C Biological Sciences' ","'Northern Ireland' ","'Direct Clearing' ",5
2013 ,"'Group C Biological Sciences' ","'Scotland' ","'Firm choice' ",3130
2013 ,"'Group C Biological Sciences' ","'Scotland' ","'Insurance choice' ",340
2013 ,"'Group C Biological Sciences' ","'Scotland' ","'Other main scheme choice' ",25
2013 ,"'Group C Biological Sciences' ","'Scotland' ","'Extra' ",30
2013 ,"'Group C Biological Sciences' ","'Scotland' ","'Main scheme Clearing' ",195
2013 ,"'Group C Biological Sciences' ","'Scotland' ","'Direct Clearing' ",15
2013 ,"'Group C Biological Sciences' ","'Scotland' ","'RPA' ",190
2013 ,"'Group C Biological Sciences' ","'Wales' ","'Firm choice' ",2495
2013 ,"'Group C Biological Sciences' ","'Wales' ","'Insurance choice' ",275
2013 ,"'Group C Biological Sciences' ","'Wales' ","'Other main scheme choice' ",55
2013 ,"'Group C Biological Sciences' ","'Wales' ","'Extra' ",50
2013 ,"'Group C Biological Sciences' ","'Wales' ","'Adjustment' ",5
2013 ,"'Group C Biological Sciences' ","'Wales' ","'Main scheme Clearing' ",350
2013 ,"'Group C Biological Sciences' ","'Wales' ","'Direct Clearing' ",90
2013 ,"'Group C Biological Sciences' ","'Wales' ","'RPA' ",90
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Firm choice' ",4050
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Insurance choice' ",205
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Other main scheme choice' ",240
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Extra' ",65
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Adjustment' ",5
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Main scheme Clearing' ",310
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'Direct Clearing' ",265
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'England' ","'RPA' ",125
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Firm choice' ",185
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Insurance choice' ",35
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Other main scheme choice' ",5
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Main scheme Clearing' ",10
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Northern Ireland' ","'Direct Clearing' ",5
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Firm choice' ",405
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Insurance choice' ",15
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Other main scheme choice' ",15
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Main scheme Clearing' ",25
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'Direct Clearing' ",5
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Scotland' ","'RPA' ",165
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Firm choice' ",225
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Insurance choice' ",15
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Other main scheme choice' ",10
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Extra' ",5
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Main scheme Clearing' ",20
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'Direct Clearing' ",10
2013 ,"'Group D Veterinary Sciences, Agriculture and related' ","'Wales' ","'RPA' ",25
2013 ,"'Group F Physical Sciences' ","'England' ","'Firm choice' ",11550
2013 ,"'Group F Physical Sciences' ","'England' ","'Insurance choice' ",1755
2013 ,"'Group F Physical Sciences' ","'England' ","'Other main scheme choice' ",205
2013 ,"'Group F Physical Sciences' ","'England' ","'Extra' ",150
2013 ,"'Group F Physical Sciences' ","'England' ","'Adjustment' ",40
2013 ,"'Group F Physical Sciences' ","'England' ","'Main scheme Clearing' ",1385
2013 ,"'Group F Physical Sciences' ","'England' ","'Direct Clearing' ",275
2013 ,"'Group F Physical Sciences' ","'England' ","'RPA' ",205
2013 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Firm choice' ",275
2013 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Insurance choice' ",65
2013 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Extra' ",5
2013 ,"'Group F Physical Sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",20
2013 ,"'Group F Physical Sciences' ","'Scotland' ","'Firm choice' ",1610
2013 ,"'Group F Physical Sciences' ","'Scotland' ","'Insurance choice' ",185
2013 ,"'Group F Physical Sciences' ","'Scotland' ","'Other main scheme choice' ",10
2013 ,"'Group F Physical Sciences' ","'Scotland' ","'Extra' ",15
2013 ,"'Group F Physical Sciences' ","'Scotland' ","'Main scheme Clearing' ",85
2013 ,"'Group F Physical Sciences' ","'Scotland' ","'Direct Clearing' ",10
2013 ,"'Group F Physical Sciences' ","'Scotland' ","'RPA' ",30
2013 ,"'Group F Physical Sciences' ","'Wales' ","'Firm choice' ",1000
2013 ,"'Group F Physical Sciences' ","'Wales' ","'Insurance choice' ",185
2013 ,"'Group F Physical Sciences' ","'Wales' ","'Other main scheme choice' ",15
2013 ,"'Group F Physical Sciences' ","'Wales' ","'Extra' ",15
