"Statistic:   Number of Applications"
"Variables:   Subject Group (Detailed Level) , Provider Country 2016 , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_031_03.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Provider Country 2016,Number of Applications,
2007 ,"'A1 - Pre-clinical Medicine' ","'England' ",59995
2012 ,"'N4 - Accounting' ","'Wales' ",1180
2012 ,"'N5 - Marketing' ","'England' ",18510
2012 ,"'N5 - Marketing' ","'Northern Ireland' ",635
2012 ,"'N5 - Marketing' ","'Scotland' ",1370
2012 ,"'N5 - Marketing' ","'Wales' ",390
2012 ,"'N6 - Human Resource Management' ","'England' ",2625
2012 ,"'N6 - Human Resource Management' ","'Northern Ireland' ",215
2012 ,"'N6 - Human Resource Management' ","'Scotland' ",400
2012 ,"'N6 - Human Resource Management' ","'Wales' ",70
2012 ,"'N7 - Office Skills' ","'England' ",135
2012 ,"'N7 - Office Skills' ","'Scotland' ",30
2012 ,"'N7 - Office Skills' ","'Wales' ",15
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'England' ",30490
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Northern Ireland' ",1250
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Scotland' ",4595
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Wales' ",1405
2012 ,"'N9 - Others in Business & Admin Studies' ","'England' ",2155
2012 ,"'N9 - Others in Business & Admin Studies' ","'Northern Ireland' ",180
2012 ,"'N9 - Others in Business & Admin Studies' ","'Wales' ",150
2012 ,"'NN - Combinations within Business & Admin Studies' ","'England' ",65645
2012 ,"'NN - Combinations within Business & Admin Studies' ","'Northern Ireland' ",440
2012 ,"'NN - Combinations within Business & Admin Studies' ","'Scotland' ",4395
2012 ,"'NN - Combinations within Business & Admin Studies' ","'Wales' ",2435
2012 ,"'P1 - Information Services' ","'England' ",545
2012 ,"'P1 - Information Services' ","'Wales' ",20
2012 ,"'P2 - Publicity studies' ","'England' ",2260
2012 ,"'P2 - Publicity studies' ","'Northern Ireland' ",260
2012 ,"'P2 - Publicity studies' ","'Scotland' ",150
2012 ,"'P3 - Media studies' ","'England' ",23120
2012 ,"'P3 - Media studies' ","'Northern Ireland' ",780
2012 ,"'P3 - Media studies' ","'Scotland' ",1790
2012 ,"'P3 - Media studies' ","'Wales' ",810
2012 ,"'P4 - Publishing' ","'England' ",220
2012 ,"'P5 - Journalism' ","'England' ",14390
2012 ,"'P5 - Journalism' ","'Northern Ireland' ",315
2012 ,"'P5 - Journalism' ","'Scotland' ",1460
2012 ,"'P5 - Journalism' ","'Wales' ",75
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'England' ",2385
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'Northern Ireland' ",595
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'Scotland' ",60
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'Wales' ",10
2012 ,"'PP - Combinations within Mass Comms & Documentation' ","'England' ",3220
2012 ,"'PP - Combinations within Mass Comms & Documentation' ","'Scotland' ",730
2012 ,"'PP - Combinations within Mass Comms & Documentation' ","'Wales' ",600
2012 ,"'Q1 - Linguistics' ","'England' ",2185
2012 ,"'Q1 - Linguistics' ","'Northern Ireland' ",105
2012 ,"'Q1 - Linguistics' ","'Scotland' ",245
2012 ,"'Q1 - Linguistics' ","'Wales' ",75
2012 ,"'Q2 - Comparative Literary studies' ","'England' ",580
2012 ,"'Q2 - Comparative Literary studies' ","'Scotland' ",60
2012 ,"'Q3 - English studies' ","'England' ",44935
2012 ,"'Q3 - English studies' ","'Northern Ireland' ",1090
2012 ,"'Q3 - English studies' ","'Scotland' ",4370
2012 ,"'Q3 - English studies' ","'Wales' ",2170
2012 ,"'Q4 - Ancient Language studies' ","'England' ",35
2012 ,"'Q5 - Celtic studies' ","'England' ",5
2012 ,"'Q5 - Celtic studies' ","'Northern Ireland' ",290
2012 ,"'Q5 - Celtic studies' ","'Scotland' ",135
2012 ,"'Q5 - Celtic studies' ","'Wales' ",270
2012 ,"'Q6 - Latin studies' ","'England' ",30
2012 ,"'Q6 - Latin studies' ","'Scotland' ",20
2012 ,"'Q6 - Latin studies' ","'Wales' ",20
2012 ,"'Q7 - Classical Greek studies' ","'England' ",15
2012 ,"'Q7 - Classical Greek studies' ","'Scotland' ",5
2012 ,"'Q8 - Classical studies' ","'England' ",4110
2012 ,"'Q8 - Classical studies' ","'Scotland' ",575
2012 ,"'Q8 - Classical studies' ","'Wales' ",95
2012 ,"'Q9 - Others in Linguistics,Classics & related' ","'England' ",235
2012 ,"'Q9 - Others in Linguistics,Classics & related' ","'Northern Ireland' ",90
2012 ,"'Q9 - Others in Linguistics,Classics & related' ","'Wales' ",20
2012 ,"'QQ - Combinations within Linguistics,Classics & related' ","'England' ",3295
2012 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Northern Ireland' ",60
2012 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Scotland' ",510
2012 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Wales' ",75
2012 ,"'R1 - French studies' ","'England' ",2640
2012 ,"'R1 - French studies' ","'Northern Ireland' ",110
2012 ,"'R1 - French studies' ","'Scotland' ",550
2012 ,"'R1 - French studies' ","'Wales' ",215
2012 ,"'R2 - German studies' ","'England' ",850
2012 ,"'R2 - German studies' ","'Northern Ireland' ",15
2012 ,"'R2 - German studies' ","'Scotland' ",170
2012 ,"'R2 - German studies' ","'Wales' ",120
2012 ,"'R3 - Italian studies' ","'England' ",190
2012 ,"'R3 - Italian studies' ","'Scotland' ",55
2012 ,"'R3 - Italian studies' ","'Wales' ",15
2012 ,"'R4 - Spanish studies' ","'England' ",1565
2012 ,"'R4 - Spanish studies' ","'Northern Ireland' ",145
2012 ,"'R4 - Spanish studies' ","'Scotland' ",330
2012 ,"'R4 - Spanish studies' ","'Wales' ",165
2012 ,"'R5 - Portuguese studies' ","'England' ",10
2012 ,"'R6 - Scandinavian studies' ","'England' ",35
2012 ,"'R6 - Scandinavian studies' ","'Scotland' ",20
2012 ,"'R7 - Russian and East European studies' ","'England' ",275
2012 ,"'R7 - Russian and East European studies' ","'Scotland' ",60
2012 ,"'R8 - European studies' ","'England' ",360
2012 ,"'R8 - European studies' ","'Scotland' ",145
2012 ,"'R9 - Others in European Langs,Lit and related' ","'England' ",5240
2012 ,"'R9 - Others in European Langs,Lit and related' ","'Scotland' ",155
2012 ,"'R9 - Others in European Langs,Lit and related' ","'Wales' ",35
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'England' ",6480
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'Northern Ireland' ",160
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'Scotland' ",1950
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'Wales' ",445
2012 ,"'T1 - Chinese studies' ","'England' ",745
2012 ,"'T1 - Chinese studies' ","'Scotland' ",90
2012 ,"'T1 - Chinese studies' ","'Wales' ",15
2012 ,"'T2 - Japanese studies' ","'England' ",975
2012 ,"'T2 - Japanese studies' ","'Scotland' ",170
2012 ,"'T3 - South Asian studies' ","'England' ",130
2012 ,"'T4 - Other Asian studies' ","'England' ",135
2012 ,"'T5 - African studies' ","'England' ",80
2012 ,"'T6 - Modern Middle Eastern studies' ","'England' ",430
2012 ,"'T6 - Modern Middle Eastern studies' ","'Scotland' ",100
2012 ,"'T7 - American studies' ","'England' ",2280
2012 ,"'T7 - American studies' ","'Scotland' ",20
2012 ,"'T7 - American studies' ","'Wales' ",65
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'England' ",1025
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'Scotland' ",40
2012 ,"'TT - Combinations within non-European Langs & related' ","'England' ",405
2012 ,"'V1 - History by Period' ","'England' ",40535
2012 ,"'V1 - History by Period' ","'Northern Ireland' ",1075
2012 ,"'V1 - History by Period' ","'Scotland' ",4020
2012 ,"'V1 - History by Period' ","'Wales' ",2895
2012 ,"'V2 - History by Area' ","'England' ",370
2012 ,"'V2 - History by Area' ","'Northern Ireland' ",45
2012 ,"'V2 - History by Area' ","'Scotland' ",155
2012 ,"'V2 - History by Area' ","'Wales' ",30
2012 ,"'V3 - History by Topic' ","'England' ",5245
2012 ,"'V3 - History by Topic' ","'Scotland' ",890
2012 ,"'V3 - History by Topic' ","'Wales' ",50
2012 ,"'V4 - Archaeology' ","'England' ",1805
2012 ,"'V4 - Archaeology' ","'Northern Ireland' ",120
2012 ,"'V4 - Archaeology' ","'Scotland' ",220
2012 ,"'V4 - Archaeology' ","'Wales' ",60
2012 ,"'V5 - Philosophy' ","'England' ",6925
2012 ,"'V5 - Philosophy' ","'Northern Ireland' ",125
2012 ,"'V5 - Philosophy' ","'Scotland' ",885
2012 ,"'V5 - Philosophy' ","'Wales' ",150
2012 ,"'V6 - Theology and Religious studies' ","'England' ",3950
2012 ,"'V6 - Theology and Religious studies' ","'Northern Ireland' ",220
2012 ,"'V6 - Theology and Religious studies' ","'Scotland' ",465
2012 ,"'V6 - Theology and Religious studies' ","'Wales' ",295
2012 ,"'V7 - Heritage studies' ","'England' ",15
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'England' ",370
2012 ,"'V9 - Others in Hist & Philosophical studies' ","'Scotland' ",20
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'England' ",4860
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Northern Ireland' ",185
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Scotland' ",890
2012 ,"'VV - Combinations within Hist & Philosophical studies' ","'Wales' ",345
2012 ,"'W1 - Fine Art' ","'England' ",19645
2012 ,"'W1 - Fine Art' ","'Northern Ireland' ",210
2012 ,"'W1 - Fine Art' ","'Scotland' ",2655
2012 ,"'W1 - Fine Art' ","'Wales' ",635
2012 ,"'W2 - Design studies' ","'England' ",79940
2012 ,"'W2 - Design studies' ","'Northern Ireland' ",775
2012 ,"'W2 - Design studies' ","'Scotland' ",7715
2012 ,"'W2 - Design studies' ","'Wales' ",2680
2012 ,"'W3 - Music' ","'England' ",22955
2012 ,"'W3 - Music' ","'Northern Ireland' ",405
2012 ,"'W3 - Music' ","'Scotland' ",2490
2012 ,"'W3 - Music' ","'Wales' ",775
2012 ,"'W4 - Drama' ","'England' ",42655
2012 ,"'W4 - Drama' ","'Northern Ireland' ",420
2012 ,"'W4 - Drama' ","'Scotland' ",1325
2012 ,"'W4 - Drama' ","'Wales' ",1390
2012 ,"'W5 - Dance' ","'England' ",7740
2012 ,"'W5 - Dance' ","'Northern Ireland' ",30
2012 ,"'W5 - Dance' ","'Scotland' ",10
2012 ,"'W5 - Dance' ","'Wales' ",95
2012 ,"'W6 - Cinematics and Photography' ","'England' ",32465
2012 ,"'W6 - Cinematics and Photography' ","'Northern Ireland' ",470
2012 ,"'W6 - Cinematics and Photography' ","'Scotland' ",1710
2012 ,"'W6 - Cinematics and Photography' ","'Wales' ",1615
2012 ,"'W7 - Crafts' ","'England' ",1440
2012 ,"'W7 - Crafts' ","'Scotland' ",225
2012 ,"'W7 - Crafts' ","'Wales' ",45
2012 ,"'W8 - Imaginative Writing' ","'England' ",2855
2012 ,"'W8 - Imaginative Writing' ","'Wales' ",130
2012 ,"'W9 - Others in Creative Arts and Design' ","'England' ",1815
2012 ,"'W9 - Others in Creative Arts and Design' ","'Northern Ireland' ",195
2012 ,"'W9 - Others in Creative Arts and Design' ","'Scotland' ",225
2012 ,"'W9 - Others in Creative Arts and Design' ","'Wales' ",120
2012 ,"'WW - Combinations within Creative Arts and Design' ","'England' ",12235
2012 ,"'WW - Combinations within Creative Arts and Design' ","'Northern Ireland' ",630
2012 ,"'WW - Combinations within Creative Arts and Design' ","'Scotland' ",1895
2012 ,"'WW - Combinations within Creative Arts and Design' ","'Wales' ",220
2012 ,"'X1 - Training Teachers' ","'England' ",40945
2012 ,"'X1 - Training Teachers' ","'Northern Ireland' ",655
2012 ,"'X1 - Training Teachers' ","'Scotland' ",6120
2012 ,"'X1 - Training Teachers' ","'Wales' ",1975
2012 ,"'X2 - Research and Study Skills in Education' ","'England' ",70
2012 ,"'X3 - Academic studies in Education' ","'England' ",30470
2012 ,"'X3 - Academic studies in Education' ","'Northern Ireland' ",560
2012 ,"'X3 - Academic studies in Education' ","'Scotland' ",165
2012 ,"'X3 - Academic studies in Education' ","'Wales' ",2285
2012 ,"'X9 - Others in Education' ","'England' ",400
2012 ,"'XX - Combinations within Education' ","'England' ",1855
2012 ,"'XX - Combinations within Education' ","'Scotland' ",485
2012 ,"'Y Combs of arts/humanities' ","'England' ",14695
2012 ,"'Y Combs of arts/humanities' ","'Northern Ireland' ",185
2012 ,"'Y Combs of arts/humanities' ","'Scotland' ",665
2012 ,"'Y Combs of arts/humanities' ","'Wales' ",705
2012 ,"'Y Combs of engin/tech/building studies' ","'England' ",765
2012 ,"'Y Combs of engin/tech/building studies' ","'Northern Ireland' ",250
2012 ,"'Y Combs of engin/tech/building studies' ","'Wales' ",20
2012 ,"'Y Combs of engineering/technology' ","'England' ",1275
2012 ,"'Y Combs of engineering/technology' ","'Scotland' ",320
2012 ,"'Y Combs of languages' ","'England' ",6395
2012 ,"'Y Combs of languages' ","'Northern Ireland' ",85
2012 ,"'Y Combs of languages' ","'Scotland' ",1105
2012 ,"'Y Combs of languages' ","'Wales' ",300
2012 ,"'Y Combs of languages with arts/humanities' ","'England' ",28330
2012 ,"'Y Combs of languages with arts/humanities' ","'Northern Ireland' ",585
2012 ,"'Y Combs of languages with arts/humanities' ","'Scotland' ",4110
2012 ,"'Y Combs of languages with arts/humanities' ","'Wales' ",1725
2012 ,"'Y Combs of med/bio/agric sciences' ","'England' ",15230
2012 ,"'Y Combs of med/bio/agric sciences' ","'Northern Ireland' ",285
2012 ,"'Y Combs of med/bio/agric sciences' ","'Scotland' ",1500
2012 ,"'Y Combs of med/bio/agric sciences' ","'Wales' ",910
2012 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'England' ",4860
2012 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Scotland' ",915
2012 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Wales' ",95
2012 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'England' ",7745
2012 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Northern Ireland' ",105
2012 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Scotland' ",1660
2012 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Wales' ",415
2012 ,"'Y Combs of phys/math science with social studies/bus/law' ","'England' ",13775
2012 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Northern Ireland' ",285
2012 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Scotland' ",2260
2012 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Wales' ",150
2012 ,"'Y Combs of phys/math/comp sciences' ","'England' ",4255
2012 ,"'Y Combs of phys/math/comp sciences' ","'Northern Ireland' ",200
2012 ,"'Y Combs of phys/math/comp sciences' ","'Scotland' ",1040
2012 ,"'Y Combs of phys/math/comp sciences' ","'Wales' ",300
2012 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'England' ",29940
2012 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Scotland' ",4045
2012 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Wales' ",1685
2012 ,"'Y Combs of science/engineering with social studies/bus/law' ","'England' ",20835
2012 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Scotland' ",3885
2012 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Wales' ",695
2012 ,"'Y Combs of sciences with engineering/technology' ","'England' ",5175
2012 ,"'Y Combs of sciences with engineering/technology' ","'Northern Ireland' ",335
2012 ,"'Y Combs of sciences with engineering/technology' ","'Scotland' ",880
2012 ,"'Y Combs of sciences with engineering/technology' ","'Wales' ",280
2012 ,"'Y Combs of soc studies/law' ","'England' ",9435
2012 ,"'Y Combs of soc studies/law' ","'Northern Ireland' ",165
2012 ,"'Y Combs of soc studies/law' ","'Scotland' ",1270
2012 ,"'Y Combs of soc studies/law' ","'Wales' ",945
2012 ,"'Y Combs of soc studies/law with business' ","'England' ",14885
2012 ,"'Y Combs of soc studies/law with business' ","'Northern Ireland' ",175
2012 ,"'Y Combs of soc studies/law with business' ","'Scotland' ",2815
2012 ,"'Y Combs of soc studies/law with business' ","'Wales' ",410
2012 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'England' ",37595
2012 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Northern Ireland' ",680
2012 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Scotland' ",4130
2012 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Wales' ",1245
2012 ,"'Y Combs of social studies/bus/law with languages' ","'England' ",8950
2012 ,"'Y Combs of social studies/bus/law with languages' ","'Northern Ireland' ",160
2012 ,"'Y Combs of social studies/bus/law with languages' ","'Scotland' ",2630
2012 ,"'Y Combs of social studies/bus/law with languages' ","'Wales' ",505
2012 ,"'Z Combs of 3 subjects, or other general courses' ","'England' ",23405
2012 ,"'Z Combs of 3 subjects, or other general courses' ","'Northern Ireland' ",195
2012 ,"'Z Combs of 3 subjects, or other general courses' ","'Scotland' ",2000
2012 ,"'Z Combs of 3 subjects, or other general courses' ","'Wales' ",1350
2013 ,"'A1 - Pre-clinical Medicine' ","'England' ",68710
2013 ,"'A1 - Pre-clinical Medicine' ","'Northern Ireland' ",995
2013 ,"'A1 - Pre-clinical Medicine' ","'Scotland' ",9485
2013 ,"'A1 - Pre-clinical Medicine' ","'Wales' ",3250
2013 ,"'A2 - Pre-clinical Dentistry' ","'England' ",9190
2013 ,"'A2 - Pre-clinical Dentistry' ","'Northern Ireland' ",225
2013 ,"'A2 - Pre-clinical Dentistry' ","'Scotland' ",1160
2013 ,"'A2 - Pre-clinical Dentistry' ","'Wales' ",780
2013 ,"'A4 - Clinical Dentistry' ","'England' ",85
2013 ,"'A9 - Others in Medicine and Dentistry' ","'England' ",810
2013 ,"'A9 - Others in Medicine and Dentistry' ","'Scotland' ",355
2013 ,"'B1 - Anatomy,Physiology and Pathology' ","'England' ",25150
2013 ,"'B1 - Anatomy,Physiology and Pathology' ","'Northern Ireland' ",1005
2013 ,"'B1 - Anatomy,Physiology and Pathology' ","'Scotland' ",5080
2013 ,"'B1 - Anatomy,Physiology and Pathology' ","'Wales' ",1480
2013 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'England' ",26325
2013 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Northern Ireland' ",640
2013 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Scotland' ",2430
2013 ,"'B2 - Pharmacology,Toxicology and Pharmacy' ","'Wales' ",1075
2013 ,"'B3 - Complementary Medicine' ","'England' ",1475
2013 ,"'B3 - Complementary Medicine' ","'Scotland' ",5
2013 ,"'B3 - Complementary Medicine' ","'Wales' ",290
2013 ,"'B4 - Nutrition' ","'England' ",5150
2013 ,"'B4 - Nutrition' ","'Northern Ireland' ",440
2013 ,"'B4 - Nutrition' ","'Scotland' ",950
2013 ,"'B4 - Nutrition' ","'Wales' ",165
2013 ,"'B5 - Ophthalmics' ","'England' ",4175
2013 ,"'B5 - Ophthalmics' ","'Northern Ireland' ",170
2013 ,"'B5 - Ophthalmics' ","'Scotland' ",600
2013 ,"'B5 - Ophthalmics' ","'Wales' ",510
2013 ,"'B6 - Aural and Oral Sciences' ","'England' ",4230
2013 ,"'B6 - Aural and Oral Sciences' ","'Northern Ireland' ",250
2013 ,"'B6 - Aural and Oral Sciences' ","'Scotland' ",395
2013 ,"'B6 - Aural and Oral Sciences' ","'Wales' ",275
2013 ,"'B7 - Nursing' ","'England' ",187595
2013 ,"'B7 - Nursing' ","'Northern Ireland' ",7785
2013 ,"'B7 - Nursing' ","'Scotland' ",18800
2013 ,"'B7 - Nursing' ","'Wales' ",10180
2013 ,"'B8 - Medical Technology' ","'England' ",13410
2013 ,"'B8 - Medical Technology' ","'Northern Ireland' ",365
2013 ,"'B8 - Medical Technology' ","'Scotland' ",1355
2013 ,"'B8 - Medical Technology' ","'Wales' ",960
2013 ,"'B9 - Others in Subjects allied to Medicine' ","'England' ",54030
2013 ,"'B9 - Others in Subjects allied to Medicine' ","'Northern Ireland' ",1750
2013 ,"'B9 - Others in Subjects allied to Medicine' ","'Scotland' ",3165
2013 ,"'B9 - Others in Subjects allied to Medicine' ","'Wales' ",940
2013 ,"'BB - Combinations within Subjects allied to Medicine' ","'England' ",1090
2013 ,"'BB - Combinations within Subjects allied to Medicine' ","'Wales' ",20
2013 ,"'C1 - Biology' ","'England' ",24300
2013 ,"'C1 - Biology' ","'Northern Ireland' ",845
2013 ,"'C1 - Biology' ","'Scotland' ",5025
2013 ,"'C1 - Biology' ","'Wales' ",2120
2013 ,"'C2 - Botany' ","'England' ",115
2013 ,"'C2 - Botany' ","'Scotland' ",35
2013 ,"'C2 - Botany' ","'Wales' ",25
2013 ,"'C3 - Zoology' ","'England' ",6505
2013 ,"'C3 - Zoology' ","'Northern Ireland' ",170
2013 ,"'C3 - Zoology' ","'Scotland' ",1740
2013 ,"'C3 - Zoology' ","'Wales' ",1560
2013 ,"'C4 - Genetics' ","'England' ",1825
2013 ,"'C4 - Genetics' ","'Scotland' ",670
2013 ,"'C4 - Genetics' ","'Wales' ",240
2013 ,"'C5 - Microbiology' ","'England' ",1160
2013 ,"'C5 - Microbiology' ","'Northern Ireland' ",130
2013 ,"'C5 - Microbiology' ","'Scotland' ",1005
2013 ,"'C5 - Microbiology' ","'Wales' ",75
2013 ,"'C6 - Sport and Exercise Science' ","'England' ",49275
2013 ,"'C6 - Sport and Exercise Science' ","'Northern Ireland' ",550
2013 ,"'C6 - Sport and Exercise Science' ","'Scotland' ",4775
2013 ,"'C6 - Sport and Exercise Science' ","'Wales' ",4150
2013 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'England' ",17555
2013 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Northern Ireland' ",260
2013 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Scotland' ",2040
2013 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Wales' ",525
2013 ,"'C8 - Psychology' ","'England' ",81230
2013 ,"'C8 - Psychology' ","'Northern Ireland' ",1855
2013 ,"'C8 - Psychology' ","'Scotland' ",11840
2013 ,"'C8 - Psychology' ","'Wales' ",4070
2013 ,"'C9 - Others in Biological Sciences' ","'England' ",5430
2013 ,"'C9 - Others in Biological Sciences' ","'Scotland' ",295
2013 ,"'C9 - Others in Biological Sciences' ","'Wales' ",145
2013 ,"'CC - Combinations within Biological Sciences' ","'England' ",1860
2013 ,"'CC - Combinations within Biological Sciences' ","'Scotland' ",1390
2013 ,"'CC - Combinations within Biological Sciences' ","'Wales' ",195
2013 ,"'D1 - Pre-clinical Veterinary Medicine' ","'England' ",6660
2013 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Scotland' ",2380
2013 ,"'D2 - Clinical Veterinary Medicine & Dentistry' ","'Scotland' ",30
2013 ,"'D3 - Animal Science' ","'England' ",9735
2013 ,"'D3 - Animal Science' ","'Scotland' ",665
2013 ,"'D3 - Animal Science' ","'Wales' ",165
2013 ,"'D4 - Agriculture' ","'England' ",4905
2013 ,"'D4 - Agriculture' ","'Northern Ireland' ",675
2013 ,"'D4 - Agriculture' ","'Scotland' ",335
2013 ,"'D4 - Agriculture' ","'Wales' ",670
2013 ,"'D5 - Forestry & arboriculture' ","'England' ",180
2013 ,"'D5 - Forestry & arboriculture' ","'Scotland' ",65
2013 ,"'D5 - Forestry & arboriculture' ","'Wales' ",30
2013 ,"'D6 - Food and Beverage studies' ","'England' ",1315
2013 ,"'D6 - Food and Beverage studies' ","'Northern Ireland' ",230
2013 ,"'D6 - Food and Beverage studies' ","'Scotland' ",95
2013 ,"'D6 - Food and Beverage studies' ","'Wales' ",75
2013 ,"'D7 - Agricultural Sciences' ","'England' ",350
2013 ,"'D7 - Agricultural Sciences' ","'Scotland' ",45
2013 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'England' ",210
2013 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'England' ",425
2013 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'Wales' ",25
2013 ,"'F1 - Chemistry' ","'England' ",22390
2013 ,"'F1 - Chemistry' ","'Northern Ireland' ",405
2013 ,"'F1 - Chemistry' ","'Scotland' ",3785
2013 ,"'F1 - Chemistry' ","'Wales' ",975
2013 ,"'F2 - Materials Science' ","'England' ",10
2013 ,"'F2 - Materials Science' ","'Scotland' ",25
2013 ,"'F3 - Physics' ","'England' ",22145
2013 ,"'F3 - Physics' ","'Northern Ireland' ",380
2013 ,"'F3 - Physics' ","'Scotland' ",4295
2013 ,"'F3 - Physics' ","'Wales' ",1050
2013 ,"'F4 - Forensic and Archaeological Science' ","'England' ",7605
2013 ,"'F4 - Forensic and Archaeological Science' ","'Scotland' ",895
2013 ,"'F4 - Forensic and Archaeological Science' ","'Wales' ",650
2013 ,"'F5 - Astronomy' ","'England' ",760
2013 ,"'F5 - Astronomy' ","'Scotland' ",270
2013 ,"'F5 - Astronomy' ","'Wales' ",205
2013 ,"'F6 - Geology' ","'England' ",7150
2013 ,"'F6 - Geology' ","'Scotland' ",1605
2013 ,"'F6 - Geology' ","'Wales' ",795
2013 ,"'F7 - Science of aquatic & terrestrial environments' ","'England' ",5835
2013 ,"'F7 - Science of aquatic & terrestrial environments' ","'Northern Ireland' ",405
2013 ,"'F7 - Science of aquatic & terrestrial environments' ","'Scotland' ",585
2013 ,"'F7 - Science of aquatic & terrestrial environments' ","'Wales' ",185
2013 ,"'F8 - Physical geographical sciences' ","'England' ",15480
2013 ,"'F8 - Physical geographical sciences' ","'Northern Ireland' ",945
2013 ,"'F8 - Physical geographical sciences' ","'Scotland' ",1325
2013 ,"'F8 - Physical geographical sciences' ","'Wales' ",1300
2013 ,"'F9 - Others in Physical Sciences' ","'England' ",340
2013 ,"'F9 - Others in Physical Sciences' ","'Scotland' ",10
2013 ,"'F9 - Others in Physical Sciences' ","'Wales' ",25
2013 ,"'FF - Combinations within Physical Sciences' ","'England' ",2270
2013 ,"'FF - Combinations within Physical Sciences' ","'Scotland' ",470
2013 ,"'FF - Combinations within Physical Sciences' ","'Wales' ",100
2013 ,"'G1 - Mathematics' ","'England' ",36575
2013 ,"'G1 - Mathematics' ","'Northern Ireland' ",580
2013 ,"'G1 - Mathematics' ","'Scotland' ",3470
2013 ,"'G1 - Mathematics' ","'Wales' ",1355
2013 ,"'G2 - Operational Research' ","'Scotland' ",210
2013 ,"'G2 - Operational Research' ","'Wales' ",15
2013 ,"'G3 - Statistics' ","'England' ",810
2013 ,"'G3 - Statistics' ","'Scotland' ",60
2013 ,"'G9 - Others in Mathematical Sciences' ","'England' ",70
2013 ,"'GG - Combinations within Mathematical Sciences' ","'England' ",1915
2013 ,"'GG - Combinations within Mathematical Sciences' ","'Northern Ireland' ",30
2013 ,"'GG - Combinations within Mathematical Sciences' ","'Scotland' ",820
2013 ,"'GG - Combinations within Mathematical Sciences' ","'Wales' ",5
2013 ,"'H1 - General Engineering' ","'England' ",14875
2013 ,"'H1 - General Engineering' ","'Northern Ireland' ",310
2013 ,"'H1 - General Engineering' ","'Scotland' ",890
2013 ,"'H1 - General Engineering' ","'Wales' ",640
2013 ,"'H2 - Civil Engineering' ","'England' ",16005
2013 ,"'H2 - Civil Engineering' ","'Northern Ireland' ",650
2013 ,"'H2 - Civil Engineering' ","'Scotland' ",3720
