"Statistic:   Number of Applications"
"Variables:   Provider Country , Applicant Domicile (High Level) , Age Band , Sex , Cycle Year"
"Coverage:   Applications through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_009_03.pdf"
 
Cycle Year,Provider Country , Applicant Domicile (High Level) , Age Band , Sex,Number of Applications,
2006 ,"'England' ","'England' ","'17 and under' ","'Men' ",2995
2006 ,"'England' ","'England' ","'17 and under' ","'Women' ",3260
2006 ,"'England' ","'England' ","'18' ","'Men' ",420970
2006 ,"'England' ","'England' ","'18' ","'Women' ",519470
2006 ,"'England' ","'England' ","'19' ","'Men' ",117240
2006 ,"'England' ","'England' ","'19' ","'Women' ",127790
2006 ,"'England' ","'England' ","'20' ","'Men' ",41350
2006 ,"'England' ","'England' ","'20' ","'Women' ",41520
2006 ,"'England' ","'England' ","'21 and over' ","'Men' ",87480
2006 ,"'England' ","'England' ","'21 and over' ","'Women' ",123630
2006 ,"'England' ","'Northern Ireland' ","'17 and under' ","'Men' ",50
2006 ,"'England' ","'Northern Ireland' ","'17 and under' ","'Women' ",80
2006 ,"'England' ","'Northern Ireland' ","'18' ","'Men' ",6510
2006 ,"'England' ","'Northern Ireland' ","'18' ","'Women' ",9455
2006 ,"'England' ","'Northern Ireland' ","'19' ","'Men' ",1315
2006 ,"'England' ","'Northern Ireland' ","'19' ","'Women' ",1600
2006 ,"'England' ","'Northern Ireland' ","'20' ","'Men' ",670
2006 ,"'England' ","'Northern Ireland' ","'20' ","'Women' ",650
2006 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Men' ",1300
2006 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Women' ",1190
2006 ,"'England' ","'Scotland' ","'17 and under' ","'Men' ",95
2006 ,"'England' ","'Scotland' ","'17 and under' ","'Women' ",170
2006 ,"'England' ","'Scotland' ","'18' ","'Men' ",2715
2006 ,"'England' ","'Scotland' ","'18' ","'Women' ",3205
2006 ,"'England' ","'Scotland' ","'19' ","'Men' ",1110
2006 ,"'England' ","'Scotland' ","'19' ","'Women' ",1250
2006 ,"'England' ","'Scotland' ","'20' ","'Men' ",410
2006 ,"'England' ","'Scotland' ","'20' ","'Women' ",685
2006 ,"'England' ","'Scotland' ","'21 and over' ","'Men' ",1425
2006 ,"'England' ","'Scotland' ","'21 and over' ","'Women' ",1815
2006 ,"'England' ","'Wales' ","'17 and under' ","'Men' ",85
2006 ,"'England' ","'Wales' ","'17 and under' ","'Women' ",145
2006 ,"'England' ","'Wales' ","'18' ","'Men' ",12880
2006 ,"'England' ","'Wales' ","'18' ","'Women' ",16910
2006 ,"'England' ","'Wales' ","'19' ","'Men' ",2550
2006 ,"'England' ","'Wales' ","'19' ","'Women' ",3450
2006 ,"'England' ","'Wales' ","'20' ","'Men' ",840
2006 ,"'England' ","'Wales' ","'20' ","'Women' ",940
2006 ,"'England' ","'Wales' ","'21 and over' ","'Men' ",1805
2006 ,"'England' ","'Wales' ","'21 and over' ","'Women' ",2210
2006 ,"'Northern Ireland' ","'England' ","'17 and under' ","'Women' ",5
2006 ,"'Northern Ireland' ","'England' ","'18' ","'Men' ",300
2006 ,"'Northern Ireland' ","'England' ","'18' ","'Women' ",500
2006 ,"'Northern Ireland' ","'England' ","'19' ","'Men' ",75
2006 ,"'Northern Ireland' ","'England' ","'19' ","'Women' ",95
2006 ,"'Northern Ireland' ","'England' ","'20' ","'Men' ",20
2006 ,"'Northern Ireland' ","'England' ","'20' ","'Women' ",35
2006 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Men' ",70
2006 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Women' ",120
2006 ,"'Northern Ireland' ","'Northern Ireland' ","'17 and under' ","'Men' ",85
2006 ,"'Northern Ireland' ","'Northern Ireland' ","'17 and under' ","'Women' ",115
2006 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Men' ",16565
2006 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Women' ",21750
2006 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Men' ",2245
2006 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Women' ",3005
2006 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Men' ",1040
2006 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Women' ",1175
2006 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Men' ",2220
2006 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Women' ",4445
2006 ,"'Northern Ireland' ","'Scotland' ","'17 and under' ","'Women' ",5
2006 ,"'Northern Ireland' ","'Scotland' ","'18' ","'Men' ",20
2006 ,"'Northern Ireland' ","'Scotland' ","'18' ","'Women' ",55
2006 ,"'Northern Ireland' ","'Scotland' ","'19' ","'Men' ",5
2006 ,"'Northern Ireland' ","'Scotland' ","'19' ","'Women' ",15
2006 ,"'Northern Ireland' ","'Scotland' ","'20' ","'Women' ",5
2006 ,"'Northern Ireland' ","'Scotland' ","'21 and over' ","'Men' ",20
2006 ,"'Northern Ireland' ","'Scotland' ","'21 and over' ","'Women' ",20
2006 ,"'Northern Ireland' ","'Wales' ","'18' ","'Men' ",5
2006 ,"'Northern Ireland' ","'Wales' ","'18' ","'Women' ",30
2006 ,"'Northern Ireland' ","'Wales' ","'19' ","'Women' ",5
2006 ,"'Northern Ireland' ","'Wales' ","'20' ","'Women' ",5
2006 ,"'Northern Ireland' ","'Wales' ","'21 and over' ","'Men' ",5
2006 ,"'Northern Ireland' ","'Wales' ","'21 and over' ","'Women' ",5
2006 ,"'Scotland' ","'England' ","'17 and under' ","'Men' ",195
2006 ,"'Scotland' ","'England' ","'17 and under' ","'Women' ",215
2006 ,"'Scotland' ","'England' ","'18' ","'Men' ",12925
2006 ,"'Scotland' ","'England' ","'18' ","'Women' ",15995
2006 ,"'Scotland' ","'England' ","'19' ","'Men' ",2630
2006 ,"'Scotland' ","'England' ","'19' ","'Women' ",2895
2006 ,"'Scotland' ","'England' ","'20' ","'Men' ",610
2006 ,"'Scotland' ","'England' ","'20' ","'Women' ",610
2006 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ",1465
2006 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ",1575
2006 ,"'Scotland' ","'Northern Ireland' ","'17 and under' ","'Men' ",30
2006 ,"'Scotland' ","'Northern Ireland' ","'17 and under' ","'Women' ",40
2006 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Men' ",3760
2006 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ",5495
2006 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Men' ",440
2006 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Women' ",585
2006 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Men' ",225
2006 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Women' ",140
2006 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ",360
2006 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Women' ",290
2006 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ",1725
2006 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ",2705
2006 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ",36110
2006 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ",45345
2006 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ",6105
2006 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ",7575
2006 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ",3205
2006 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ",4135
2006 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ",9165
2006 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ",12145
2006 ,"'Scotland' ","'Wales' ","'17 and under' ","'Men' ",10
2006 ,"'Scotland' ","'Wales' ","'17 and under' ","'Women' ",20
2006 ,"'Scotland' ","'Wales' ","'18' ","'Men' ",390
2006 ,"'Scotland' ","'Wales' ","'18' ","'Women' ",495
2006 ,"'Scotland' ","'Wales' ","'19' ","'Men' ",65
2006 ,"'Scotland' ","'Wales' ","'19' ","'Women' ",85
2006 ,"'Scotland' ","'Wales' ","'20' ","'Men' ",10
2006 ,"'Scotland' ","'Wales' ","'20' ","'Women' ",25
2006 ,"'Scotland' ","'Wales' ","'21 and over' ","'Men' ",50
2006 ,"'Scotland' ","'Wales' ","'21 and over' ","'Women' ",65
2006 ,"'Wales' ","'England' ","'17 and under' ","'Men' ",95
2006 ,"'Wales' ","'England' ","'17 and under' ","'Women' ",120
2006 ,"'Wales' ","'England' ","'18' ","'Men' ",16980
2006 ,"'Wales' ","'England' ","'18' ","'Women' ",20660
2006 ,"'Wales' ","'England' ","'19' ","'Men' ",3495
2006 ,"'Wales' ","'England' ","'19' ","'Women' ",3720
2006 ,"'Wales' ","'England' ","'20' ","'Men' ",1130
2006 ,"'Wales' ","'England' ","'20' ","'Women' ",1035
2006 ,"'Wales' ","'England' ","'21 and over' ","'Men' ",2380
2006 ,"'Wales' ","'England' ","'21 and over' ","'Women' ",2475
2006 ,"'Wales' ","'Northern Ireland' ","'17 and under' ","'Men' ",5
2006 ,"'Wales' ","'Northern Ireland' ","'17 and under' ","'Women' ",5
2006 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ",350
2006 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ",560
2006 ,"'Wales' ","'Northern Ireland' ","'19' ","'Men' ",70
2006 ,"'Wales' ","'Northern Ireland' ","'19' ","'Women' ",90
2006 ,"'Wales' ","'Northern Ireland' ","'20' ","'Men' ",35
2006 ,"'Wales' ","'Northern Ireland' ","'20' ","'Women' ",15
2006 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Men' ",65
2006 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Women' ",70
2006 ,"'Wales' ","'Scotland' ","'17 and under' ","'Men' ",5
2006 ,"'Wales' ","'Scotland' ","'17 and under' ","'Women' ",5
2006 ,"'Wales' ","'Scotland' ","'18' ","'Men' ",80
2006 ,"'Wales' ","'Scotland' ","'18' ","'Women' ",100
2006 ,"'Wales' ","'Scotland' ","'19' ","'Men' ",40
2006 ,"'Wales' ","'Scotland' ","'19' ","'Women' ",35
2006 ,"'Wales' ","'Scotland' ","'20' ","'Men' ",20
2006 ,"'Wales' ","'Scotland' ","'20' ","'Women' ",45
2006 ,"'Wales' ","'Scotland' ","'21 and over' ","'Men' ",75
2006 ,"'Wales' ","'Scotland' ","'21 and over' ","'Women' ",90
2006 ,"'Wales' ","'Wales' ","'17 and under' ","'Men' ",30
2006 ,"'Wales' ","'Wales' ","'17 and under' ","'Women' ",40
2006 ,"'Wales' ","'Wales' ","'18' ","'Men' ",11230
2006 ,"'Wales' ","'Wales' ","'18' ","'Women' ",15815
2006 ,"'Wales' ","'Wales' ","'19' ","'Men' ",2460
2006 ,"'Wales' ","'Wales' ","'19' ","'Women' ",3410
2006 ,"'Wales' ","'Wales' ","'20' ","'Men' ",925
2006 ,"'Wales' ","'Wales' ","'20' ","'Women' ",1140
2006 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ",2255
2006 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ",5175
2007 ,"'England' ","'England' ","'17 and under' ","'Men' ",2875
2007 ,"'England' ","'England' ","'17 and under' ","'Women' ",3630
2007 ,"'England' ","'England' ","'18' ","'Men' ",430315
2007 ,"'England' ","'England' ","'18' ","'Women' ",533825
2007 ,"'England' ","'England' ","'19' ","'Men' ",144670
2007 ,"'England' ","'England' ","'19' ","'Women' ",160750
2007 ,"'England' ","'England' ","'20' ","'Men' ",45375
2007 ,"'England' ","'England' ","'20' ","'Women' ",47040
2007 ,"'England' ","'England' ","'21 and over' ","'Men' ",93680
2007 ,"'England' ","'England' ","'21 and over' ","'Women' ",133370
2007 ,"'England' ","'Northern Ireland' ","'17 and under' ","'Men' ",75
2007 ,"'England' ","'Northern Ireland' ","'17 and under' ","'Women' ",65
2007 ,"'England' ","'Northern Ireland' ","'18' ","'Men' ",7520
2007 ,"'England' ","'Northern Ireland' ","'18' ","'Women' ",10755
2007 ,"'England' ","'Northern Ireland' ","'19' ","'Men' ",1465
2007 ,"'England' ","'Northern Ireland' ","'19' ","'Women' ",2075
2007 ,"'England' ","'Northern Ireland' ","'20' ","'Men' ",630
2007 ,"'England' ","'Northern Ireland' ","'20' ","'Women' ",775
2007 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Men' ",1280
2007 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Women' ",1280
2007 ,"'England' ","'Scotland' ","'17 and under' ","'Men' ",130
2007 ,"'England' ","'Scotland' ","'17 and under' ","'Women' ",165
2007 ,"'England' ","'Scotland' ","'18' ","'Men' ",2595
2007 ,"'England' ","'Scotland' ","'18' ","'Women' ",3040
2007 ,"'England' ","'Scotland' ","'19' ","'Men' ",1280
2007 ,"'England' ","'Scotland' ","'19' ","'Women' ",1340
2007 ,"'England' ","'Scotland' ","'20' ","'Men' ",470
2007 ,"'England' ","'Scotland' ","'20' ","'Women' ",690
2007 ,"'England' ","'Scotland' ","'21 and over' ","'Men' ",1410
2007 ,"'England' ","'Scotland' ","'21 and over' ","'Women' ",1815
2007 ,"'England' ","'Wales' ","'17 and under' ","'Men' ",110
2007 ,"'England' ","'Wales' ","'17 and under' ","'Women' ",120
2007 ,"'England' ","'Wales' ","'18' ","'Men' ",12400
2007 ,"'England' ","'Wales' ","'18' ","'Women' ",15665
2007 ,"'England' ","'Wales' ","'19' ","'Men' ",3085
2007 ,"'England' ","'Wales' ","'19' ","'Women' ",3810
2007 ,"'England' ","'Wales' ","'20' ","'Men' ",915
2007 ,"'England' ","'Wales' ","'20' ","'Women' ",995
2007 ,"'England' ","'Wales' ","'21 and over' ","'Men' ",1865
2007 ,"'England' ","'Wales' ","'21 and over' ","'Women' ",2255
2007 ,"'Northern Ireland' ","'England' ","'17 and under' ","'Men' ",5
2007 ,"'Northern Ireland' ","'England' ","'17 and under' ","'Women' ",5
2007 ,"'Northern Ireland' ","'England' ","'18' ","'Men' ",300
2007 ,"'Northern Ireland' ","'England' ","'18' ","'Women' ",460
2007 ,"'Northern Ireland' ","'England' ","'19' ","'Men' ",110
2007 ,"'Northern Ireland' ","'England' ","'19' ","'Women' ",150
2007 ,"'Northern Ireland' ","'England' ","'20' ","'Men' ",35
2007 ,"'Northern Ireland' ","'England' ","'20' ","'Women' ",40
2007 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Men' ",110
2007 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Women' ",120
2007 ,"'Northern Ireland' ","'Northern Ireland' ","'17 and under' ","'Men' ",65
2007 ,"'Northern Ireland' ","'Northern Ireland' ","'17 and under' ","'Women' ",100
2007 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Men' ",15355
2007 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Women' ",20245
2007 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Men' ",2280
2007 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Women' ",3660
2007 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Men' ",900
2007 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Women' ",1130
2007 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Men' ",2120
2007 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Women' ",4475
2007 ,"'Northern Ireland' ","'Scotland' ","'18' ","'Men' ",30
2007 ,"'Northern Ireland' ","'Scotland' ","'18' ","'Women' ",50
2007 ,"'Northern Ireland' ","'Scotland' ","'19' ","'Men' ",15
2007 ,"'Northern Ireland' ","'Scotland' ","'19' ","'Women' ",10
2007 ,"'Northern Ireland' ","'Scotland' ","'20' ","'Men' ",5
2007 ,"'Northern Ireland' ","'Scotland' ","'20' ","'Women' ",10
2007 ,"'Northern Ireland' ","'Scotland' ","'21 and over' ","'Men' ",30
2007 ,"'Northern Ireland' ","'Scotland' ","'21 and over' ","'Women' ",35
2007 ,"'Northern Ireland' ","'Wales' ","'18' ","'Men' ",20
2007 ,"'Northern Ireland' ","'Wales' ","'18' ","'Women' ",40
2007 ,"'Northern Ireland' ","'Wales' ","'19' ","'Men' ",5
2007 ,"'Northern Ireland' ","'Wales' ","'19' ","'Women' ",5
2007 ,"'Northern Ireland' ","'Wales' ","'21 and over' ","'Men' ",10
2007 ,"'Northern Ireland' ","'Wales' ","'21 and over' ","'Women' ",10
2007 ,"'Scotland' ","'England' ","'17 and under' ","'Men' ",135
2007 ,"'Scotland' ","'England' ","'17 and under' ","'Women' ",245
2007 ,"'Scotland' ","'England' ","'18' ","'Men' ",12420
2007 ,"'Scotland' ","'England' ","'18' ","'Women' ",15860
2007 ,"'Scotland' ","'England' ","'19' ","'Men' ",3110
2007 ,"'Scotland' ","'England' ","'19' ","'Women' ",3540
2007 ,"'Scotland' ","'England' ","'20' ","'Men' ",580
2007 ,"'Scotland' ","'England' ","'20' ","'Women' ",695
2007 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ",1455
2007 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ",1490
2007 ,"'Scotland' ","'Northern Ireland' ","'17 and under' ","'Men' ",20
2007 ,"'Scotland' ","'Northern Ireland' ","'17 and under' ","'Women' ",35
2007 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Men' ",3395
2007 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ",4850
2007 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Men' ",500
2007 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Women' ",590
2007 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Men' ",225
2007 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Women' ",180
2007 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ",285
2007 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Women' ",350
2007 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ",1805
2007 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ",2600
2007 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ",34335
2007 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ",44180
2007 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ",6680
2007 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ",8115
2007 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ",3585
2007 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ",4735
2007 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ",10130
2007 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ",13220
2007 ,"'Scotland' ","'Wales' ","'17 and under' ","'Men' ",10
2007 ,"'Scotland' ","'Wales' ","'17 and under' ","'Women' ",5
2007 ,"'Scotland' ","'Wales' ","'18' ","'Men' ",350
2007 ,"'Scotland' ","'Wales' ","'18' ","'Women' ",440
2007 ,"'Scotland' ","'Wales' ","'19' ","'Men' ",95
2007 ,"'Scotland' ","'Wales' ","'19' ","'Women' ",110
2007 ,"'Scotland' ","'Wales' ","'20' ","'Men' ",30
2007 ,"'Scotland' ","'Wales' ","'20' ","'Women' ",25
2007 ,"'Scotland' ","'Wales' ","'21 and over' ","'Men' ",50
2007 ,"'Scotland' ","'Wales' ","'21 and over' ","'Women' ",70
2007 ,"'Wales' ","'England' ","'17 and under' ","'Men' ",100
2007 ,"'Wales' ","'England' ","'17 and under' ","'Women' ",100
2007 ,"'Wales' ","'England' ","'18' ","'Men' ",15580
2007 ,"'Wales' ","'England' ","'18' ","'Women' ",19475
2007 ,"'Wales' ","'England' ","'19' ","'Men' ",4330
2007 ,"'Wales' ","'England' ","'19' ","'Women' ",4805
2007 ,"'Wales' ","'England' ","'20' ","'Men' ",1085
2007 ,"'Wales' ","'England' ","'20' ","'Women' ",1025
2007 ,"'Wales' ","'England' ","'21 and over' ","'Men' ",2135
2007 ,"'Wales' ","'England' ","'21 and over' ","'Women' ",2440
2007 ,"'Wales' ","'Northern Ireland' ","'17 and under' ","'Women' ",5
2007 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ",300
2007 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ",495
2007 ,"'Wales' ","'Northern Ireland' ","'19' ","'Men' ",70
2007 ,"'Wales' ","'Northern Ireland' ","'19' ","'Women' ",105
2007 ,"'Wales' ","'Northern Ireland' ","'20' ","'Men' ",40
2007 ,"'Wales' ","'Northern Ireland' ","'20' ","'Women' ",15
2007 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Men' ",60
2007 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Women' ",55
2007 ,"'Wales' ","'Scotland' ","'17 and under' ","'Men' ",5
2007 ,"'Wales' ","'Scotland' ","'17 and under' ","'Women' ",5
2007 ,"'Wales' ","'Scotland' ","'18' ","'Men' ",70
2007 ,"'Wales' ","'Scotland' ","'18' ","'Women' ",75
2007 ,"'Wales' ","'Scotland' ","'19' ","'Men' ",40
2007 ,"'Wales' ","'Scotland' ","'19' ","'Women' ",50
2007 ,"'Wales' ","'Scotland' ","'20' ","'Men' ",25
2007 ,"'Wales' ","'Scotland' ","'20' ","'Women' ",20
2007 ,"'Wales' ","'Scotland' ","'21 and over' ","'Men' ",80
2007 ,"'Wales' ","'Scotland' ","'21 and over' ","'Women' ",65
2007 ,"'Wales' ","'Wales' ","'17 and under' ","'Men' ",25
2007 ,"'Wales' ","'Wales' ","'17 and under' ","'Women' ",45
2007 ,"'Wales' ","'Wales' ","'18' ","'Men' ",11470
2007 ,"'Wales' ","'Wales' ","'18' ","'Women' ",15750
2007 ,"'Wales' ","'Wales' ","'19' ","'Men' ",3045
2007 ,"'Wales' ","'Wales' ","'19' ","'Women' ",3655
2007 ,"'Wales' ","'Wales' ","'20' ","'Men' ",1110
2007 ,"'Wales' ","'Wales' ","'20' ","'Women' ",1185
2007 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ",2290
2007 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ",5430
2008 ,"'England' ","'England' ","'17 and under' ","'Men' ",2385
2008 ,"'England' ","'England' ","'17 and under' ","'Women' ",3195
2008 ,"'England' ","'England' ","'18' ","'Men' ",383195
2008 ,"'England' ","'England' ","'18' ","'Women' ",484635
2008 ,"'England' ","'England' ","'19' ","'Men' ",134130
2008 ,"'England' ","'England' ","'19' ","'Women' ",155295
2008 ,"'England' ","'England' ","'20' ","'Men' ",47610
2008 ,"'England' ","'England' ","'20' ","'Women' ",52615
2008 ,"'England' ","'England' ","'21 and over' ","'Men' ",95055
2008 ,"'England' ","'England' ","'21 and over' ","'Women' ",154630
2008 ,"'England' ","'Northern Ireland' ","'17 and under' ","'Men' ",35
2008 ,"'England' ","'Northern Ireland' ","'17 and under' ","'Women' ",50
2008 ,"'England' ","'Northern Ireland' ","'18' ","'Men' ",5930
2008 ,"'England' ","'Northern Ireland' ","'18' ","'Women' ",9050
2008 ,"'England' ","'Northern Ireland' ","'19' ","'Men' ",1335
2008 ,"'England' ","'Northern Ireland' ","'19' ","'Women' ",1740
2008 ,"'England' ","'Northern Ireland' ","'20' ","'Men' ",615
2008 ,"'England' ","'Northern Ireland' ","'20' ","'Women' ",680
2008 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Men' ",1270
2008 ,"'England' ","'Northern Ireland' ","'21 and over' ","'Women' ",1065
2008 ,"'England' ","'Scotland' ","'17 and under' ","'Men' ",55
2008 ,"'England' ","'Scotland' ","'17 and under' ","'Women' ",70
2008 ,"'England' ","'Scotland' ","'18' ","'Men' ",2040
2008 ,"'England' ","'Scotland' ","'18' ","'Women' ",2580
2008 ,"'England' ","'Scotland' ","'19' ","'Men' ",940
2008 ,"'England' ","'Scotland' ","'19' ","'Women' ",1135
2008 ,"'England' ","'Scotland' ","'20' ","'Men' ",470
2008 ,"'England' ","'Scotland' ","'20' ","'Women' ",715
2008 ,"'England' ","'Scotland' ","'21 and over' ","'Men' ",1400
2008 ,"'England' ","'Scotland' ","'21 and over' ","'Women' ",1655
2008 ,"'England' ","'Wales' ","'17 and under' ","'Men' ",45
2008 ,"'England' ","'Wales' ","'17 and under' ","'Women' ",95
2008 ,"'England' ","'Wales' ","'18' ","'Men' ",9755
2008 ,"'England' ","'Wales' ","'18' ","'Women' ",13350
2008 ,"'England' ","'Wales' ","'19' ","'Men' ",2630
2008 ,"'England' ","'Wales' ","'19' ","'Women' ",3600
2008 ,"'England' ","'Wales' ","'20' ","'Men' ",835
2008 ,"'England' ","'Wales' ","'20' ","'Women' ",1165
2008 ,"'England' ","'Wales' ","'21 and over' ","'Men' ",1945
2008 ,"'England' ","'Wales' ","'21 and over' ","'Women' ",2320
2008 ,"'Northern Ireland' ","'England' ","'17 and under' ","'Women' ",5
2008 ,"'Northern Ireland' ","'England' ","'18' ","'Men' ",350
2008 ,"'Northern Ireland' ","'England' ","'18' ","'Women' ",540
2008 ,"'Northern Ireland' ","'England' ","'19' ","'Men' ",130
2008 ,"'Northern Ireland' ","'England' ","'19' ","'Women' ",190
2008 ,"'Northern Ireland' ","'England' ","'20' ","'Men' ",40
2008 ,"'Northern Ireland' ","'England' ","'20' ","'Women' ",75
2008 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Men' ",90
2008 ,"'Northern Ireland' ","'England' ","'21 and over' ","'Women' ",190
2008 ,"'Northern Ireland' ","'Northern Ireland' ","'17 and under' ","'Men' ",45
2008 ,"'Northern Ireland' ","'Northern Ireland' ","'17 and under' ","'Women' ",60
2008 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Men' ",12580
2008 ,"'Northern Ireland' ","'Northern Ireland' ","'18' ","'Women' ",16860
2008 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Men' ",2025
2008 ,"'Northern Ireland' ","'Northern Ireland' ","'19' ","'Women' ",3010
2008 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Men' ",1000
2008 ,"'Northern Ireland' ","'Northern Ireland' ","'20' ","'Women' ",1115
2008 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Men' ",1880
2008 ,"'Northern Ireland' ","'Northern Ireland' ","'21 and over' ","'Women' ",3815
2008 ,"'Northern Ireland' ","'Scotland' ","'18' ","'Men' ",35
2008 ,"'Northern Ireland' ","'Scotland' ","'18' ","'Women' ",45
2008 ,"'Northern Ireland' ","'Scotland' ","'19' ","'Men' ",10
2008 ,"'Northern Ireland' ","'Scotland' ","'19' ","'Women' ",20
2008 ,"'Northern Ireland' ","'Scotland' ","'20' ","'Men' ",5
2008 ,"'Northern Ireland' ","'Scotland' ","'20' ","'Women' ",10
2008 ,"'Northern Ireland' ","'Scotland' ","'21 and over' ","'Men' ",20
2008 ,"'Northern Ireland' ","'Scotland' ","'21 and over' ","'Women' ",30
2008 ,"'Northern Ireland' ","'Wales' ","'18' ","'Men' ",10
2008 ,"'Northern Ireland' ","'Wales' ","'18' ","'Women' ",30
2008 ,"'Northern Ireland' ","'Wales' ","'19' ","'Men' ",5
2008 ,"'Northern Ireland' ","'Wales' ","'19' ","'Women' ",10
2008 ,"'Northern Ireland' ","'Wales' ","'20' ","'Men' ",5
2008 ,"'Northern Ireland' ","'Wales' ","'21 and over' ","'Men' ",5
2008 ,"'Northern Ireland' ","'Wales' ","'21 and over' ","'Women' ",10
2008 ,"'Scotland' ","'England' ","'17 and under' ","'Men' ",130
2008 ,"'Scotland' ","'England' ","'17 and under' ","'Women' ",195
2008 ,"'Scotland' ","'England' ","'18' ","'Men' ",11950
