"Statistic:   Number of Acceptances"
"Variables:   Ethnic Group (Summary Level) , Age Band , Sex , Applicant Domicile (High Level) , Cycle Year"
"Coverage:   Applied before June deadline and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR2_023_05.pdf"
 
Cycle Year,Ethnic Group (Summary Level) , Age Band , Sex , Applicant Domicile (High Level),Number of Acceptances,
2008 ,"'Asian' ","'19' ","'Men' ","'Scotland' ",70
2008 ,"'Asian' ","'19' ","'Men' ","'Wales' ",70
2008 ,"'Asian' ","'19' ","'Women' ","'England' ",4160
2008 ,"'Asian' ","'19' ","'Women' ","'Northern Ireland' ",10
2008 ,"'Asian' ","'19' ","'Women' ","'Scotland' ",75
2008 ,"'Asian' ","'19' ","'Women' ","'Wales' ",50
2008 ,"'Asian' ","'20' ","'Men' ","'England' ",1595
2008 ,"'Asian' ","'20' ","'Men' ","'Scotland' ",50
2008 ,"'Asian' ","'20' ","'Men' ","'Wales' ",20
2008 ,"'Asian' ","'20' ","'Women' ","'England' ",1265
2008 ,"'Asian' ","'20' ","'Women' ","'Scotland' ",55
2008 ,"'Asian' ","'20' ","'Women' ","'Wales' ",20
2008 ,"'Asian' ","'21 and over' ","'Men' ","'England' ",1990
2008 ,"'Asian' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2008 ,"'Asian' ","'21 and over' ","'Men' ","'Scotland' ",140
2008 ,"'Asian' ","'21 and over' ","'Men' ","'Wales' ",40
2008 ,"'Asian' ","'21 and over' ","'Women' ","'England' ",2230
2008 ,"'Asian' ","'21 and over' ","'Women' ","'Northern Ireland' ",5
2008 ,"'Asian' ","'21 and over' ","'Women' ","'Scotland' ",100
2008 ,"'Asian' ","'21 and over' ","'Women' ","'Wales' ",35
2008 ,"'Black' ","'17 and under' ","'Men' ","'England' ",25
2008 ,"'Black' ","'17 and under' ","'Women' ","'England' ",55
2008 ,"'Black' ","'17 and under' ","'Women' ","'Scotland' ",5
2008 ,"'Black' ","'18' ","'Men' ","'England' ",2350
2008 ,"'Black' ","'18' ","'Men' ","'Northern Ireland' ",5
2008 ,"'Black' ","'18' ","'Men' ","'Scotland' ",20
2008 ,"'Black' ","'18' ","'Men' ","'Wales' ",10
2008 ,"'Black' ","'18' ","'Women' ","'England' ",4010
2008 ,"'Black' ","'18' ","'Women' ","'Northern Ireland' ",5
2008 ,"'Black' ","'18' ","'Women' ","'Scotland' ",20
2008 ,"'Black' ","'18' ","'Women' ","'Wales' ",20
2008 ,"'Black' ","'19' ","'Men' ","'England' ",1830
2008 ,"'Black' ","'19' ","'Men' ","'Scotland' ",15
2008 ,"'Black' ","'19' ","'Men' ","'Wales' ",10
2008 ,"'Black' ","'19' ","'Women' ","'England' ",2350
2008 ,"'Black' ","'19' ","'Women' ","'Scotland' ",15
2008 ,"'Black' ","'19' ","'Women' ","'Wales' ",20
2008 ,"'Black' ","'20' ","'Men' ","'England' ",1030
2008 ,"'Black' ","'20' ","'Men' ","'Scotland' ",5
2008 ,"'Black' ","'20' ","'Men' ","'Wales' ",5
2008 ,"'Black' ","'20' ","'Women' ","'England' ",1115
2008 ,"'Black' ","'20' ","'Women' ","'Scotland' ",10
2008 ,"'Black' ","'20' ","'Women' ","'Wales' ",15
2008 ,"'Black' ","'21 and over' ","'Men' ","'England' ",3055
2008 ,"'Black' ","'21 and over' ","'Men' ","'Scotland' ",60
2008 ,"'Black' ","'21 and over' ","'Men' ","'Wales' ",30
2008 ,"'Black' ","'21 and over' ","'Women' ","'England' ",4995
2008 ,"'Black' ","'21 and over' ","'Women' ","'Northern Ireland' ",5
2008 ,"'Black' ","'21 and over' ","'Women' ","'Scotland' ",80
2008 ,"'Black' ","'21 and over' ","'Women' ","'Wales' ",30
2008 ,"'Mixed' ","'17 and under' ","'Men' ","'England' ",30
2008 ,"'Mixed' ","'17 and under' ","'Women' ","'England' ",25
2008 ,"'Mixed' ","'17 and under' ","'Women' ","'Scotland' ",5
2008 ,"'Mixed' ","'18' ","'Men' ","'England' ",2305
2008 ,"'Mixed' ","'18' ","'Men' ","'Northern Ireland' ",35
2008 ,"'Mixed' ","'18' ","'Men' ","'Scotland' ",60
2008 ,"'Mixed' ","'18' ","'Men' ","'Wales' ",60
2008 ,"'Mixed' ","'18' ","'Women' ","'England' ",3040
2008 ,"'Mixed' ","'18' ","'Women' ","'Northern Ireland' ",30
2008 ,"'Mixed' ","'18' ","'Women' ","'Scotland' ",80
2008 ,"'Mixed' ","'18' ","'Women' ","'Wales' ",95
2008 ,"'Mixed' ","'19' ","'Men' ","'England' ",1060
2008 ,"'Mixed' ","'19' ","'Men' ","'Northern Ireland' ",10
2008 ,"'Mixed' ","'19' ","'Men' ","'Scotland' ",20
2008 ,"'Mixed' ","'19' ","'Men' ","'Wales' ",20
2008 ,"'Mixed' ","'19' ","'Women' ","'England' ",1340
2008 ,"'Mixed' ","'19' ","'Women' ","'Northern Ireland' ",5
2008 ,"'Mixed' ","'19' ","'Women' ","'Scotland' ",25
2008 ,"'Mixed' ","'19' ","'Women' ","'Wales' ",35
2008 ,"'Mixed' ","'20' ","'Men' ","'England' ",400
2008 ,"'Mixed' ","'20' ","'Men' ","'Northern Ireland' ",5
2008 ,"'Mixed' ","'20' ","'Men' ","'Scotland' ",15
2008 ,"'Mixed' ","'20' ","'Men' ","'Wales' ",15
2008 ,"'Mixed' ","'20' ","'Women' ","'England' ",490
2008 ,"'Mixed' ","'20' ","'Women' ","'Scotland' ",15
2008 ,"'Mixed' ","'20' ","'Women' ","'Wales' ",10
2008 ,"'Mixed' ","'21 and over' ","'Men' ","'England' ",785
2008 ,"'Mixed' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2008 ,"'Mixed' ","'21 and over' ","'Men' ","'Scotland' ",50
2008 ,"'Mixed' ","'21 and over' ","'Men' ","'Wales' ",15
2008 ,"'Mixed' ","'21 and over' ","'Women' ","'England' ",1370
2008 ,"'Mixed' ","'21 and over' ","'Women' ","'Northern Ireland' ",5
2008 ,"'Mixed' ","'21 and over' ","'Women' ","'Scotland' ",50
2008 ,"'Mixed' ","'21 and over' ","'Women' ","'Wales' ",25
2008 ,"'White' ","'17 and under' ","'Men' ","'England' ",295
2008 ,"'White' ","'17 and under' ","'Men' ","'Northern Ireland' ",15
2008 ,"'White' ","'17 and under' ","'Men' ","'Scotland' ",240
2008 ,"'White' ","'17 and under' ","'Men' ","'Wales' ",10
2008 ,"'White' ","'17 and under' ","'Women' ","'England' ",470
2008 ,"'White' ","'17 and under' ","'Women' ","'Northern Ireland' ",20
2008 ,"'White' ","'17 and under' ","'Women' ","'Scotland' ",350
2008 ,"'White' ","'17 and under' ","'Women' ","'Wales' ",20
2008 ,"'White' ","'18' ","'Men' ","'England' ",61105
2008 ,"'White' ","'18' ","'Men' ","'Northern Ireland' ",3705
2008 ,"'White' ","'18' ","'Men' ","'Scotland' ",5970
2008 ,"'White' ","'18' ","'Men' ","'Wales' ",3840
2008 ,"'White' ","'18' ","'Women' ","'England' ",77320
2008 ,"'White' ","'18' ","'Women' ","'Northern Ireland' ",5045
2008 ,"'White' ","'18' ","'Women' ","'Scotland' ",7295
2008 ,"'White' ","'18' ","'Women' ","'Wales' ",5290
2008 ,"'White' ","'19' ","'Men' ","'England' ",20535
2008 ,"'White' ","'19' ","'Men' ","'Northern Ireland' ",695
2008 ,"'White' ","'19' ","'Men' ","'Scotland' ",1205
2008 ,"'White' ","'19' ","'Men' ","'Wales' ",1155
2008 ,"'White' ","'19' ","'Women' ","'England' ",25265
2008 ,"'White' ","'19' ","'Women' ","'Northern Ireland' ",990
2008 ,"'White' ","'19' ","'Women' ","'Scotland' ",1535
2008 ,"'White' ","'19' ","'Women' ","'Wales' ",1480
2008 ,"'White' ","'20' ","'Men' ","'England' ",7075
2008 ,"'White' ","'20' ","'Men' ","'Northern Ireland' ",345
2008 ,"'White' ","'20' ","'Men' ","'Scotland' ",780
2008 ,"'White' ","'20' ","'Men' ","'Wales' ",435
2008 ,"'White' ","'20' ","'Women' ","'England' ",8165
2008 ,"'White' ","'20' ","'Women' ","'Northern Ireland' ",365
2008 ,"'White' ","'20' ","'Women' ","'Scotland' ",970
2008 ,"'White' ","'20' ","'Women' ","'Wales' ",530
2008 ,"'White' ","'21 and over' ","'Men' ","'England' ",14370
2008 ,"'White' ","'21 and over' ","'Men' ","'Northern Ireland' ",680
2008 ,"'White' ","'21 and over' ","'Men' ","'Scotland' ",2445
2008 ,"'White' ","'21 and over' ","'Men' ","'Wales' ",1030
2008 ,"'White' ","'21 and over' ","'Women' ","'England' ",26015
2008 ,"'White' ","'21 and over' ","'Women' ","'Northern Ireland' ",930
2008 ,"'White' ","'21 and over' ","'Women' ","'Scotland' ",3015
2008 ,"'White' ","'21 and over' ","'Women' ","'Wales' ",1760
2008 ,"'Other' ","'17 and under' ","'Men' ","'England' ",10
2008 ,"'Other' ","'17 and under' ","'Women' ","'England' ",10
2008 ,"'Other' ","'18' ","'Men' ","'England' ",595
2008 ,"'Other' ","'18' ","'Men' ","'Scotland' ",10
2008 ,"'Other' ","'18' ","'Men' ","'Wales' ",15
2008 ,"'Other' ","'18' ","'Women' ","'England' ",905
2008 ,"'Other' ","'18' ","'Women' ","'Scotland' ",10
2008 ,"'Other' ","'18' ","'Women' ","'Wales' ",15
2008 ,"'Other' ","'19' ","'Men' ","'England' ",390
2008 ,"'Other' ","'19' ","'Men' ","'Wales' ",5
2008 ,"'Other' ","'19' ","'Women' ","'England' ",455
2008 ,"'Other' ","'19' ","'Women' ","'Scotland' ",5
2008 ,"'Other' ","'19' ","'Women' ","'Wales' ",10
2008 ,"'Other' ","'20' ","'Men' ","'England' ",170
2008 ,"'Other' ","'20' ","'Men' ","'Scotland' ",5
2008 ,"'Other' ","'20' ","'Men' ","'Wales' ",5
2008 ,"'Other' ","'20' ","'Women' ","'England' ",150
2008 ,"'Other' ","'21 and over' ","'Men' ","'England' ",355
2008 ,"'Other' ","'21 and over' ","'Men' ","'Scotland' ",10
2008 ,"'Other' ","'21 and over' ","'Men' ","'Wales' ",5
2008 ,"'Other' ","'21 and over' ","'Women' ","'England' ",455
2008 ,"'Other' ","'21 and over' ","'Women' ","'Scotland' ",20
2008 ,"'Other' ","'21 and over' ","'Women' ","'Wales' ",10
2008 ,"'Unknown' ","'17 and under' ","'Men' ","'England' ",20
2008 ,"'Unknown' ","'17 and under' ","'Women' ","'England' ",25
2008 ,"'Unknown' ","'18' ","'Men' ","'England' ",840
2008 ,"'Unknown' ","'18' ","'Men' ","'Northern Ireland' ",20
2008 ,"'Unknown' ","'18' ","'Men' ","'Scotland' ",45
2008 ,"'Unknown' ","'18' ","'Men' ","'Wales' ",35
2008 ,"'Unknown' ","'18' ","'Women' ","'England' ",765
2008 ,"'Unknown' ","'18' ","'Women' ","'Northern Ireland' ",15
2008 ,"'Unknown' ","'18' ","'Women' ","'Scotland' ",45
2008 ,"'Unknown' ","'18' ","'Women' ","'Wales' ",35
2008 ,"'Unknown' ","'19' ","'Men' ","'England' ",395
2008 ,"'Unknown' ","'19' ","'Men' ","'Northern Ireland' ",5
2008 ,"'Unknown' ","'19' ","'Men' ","'Scotland' ",30
2008 ,"'Unknown' ","'19' ","'Men' ","'Wales' ",10
2008 ,"'Unknown' ","'19' ","'Women' ","'England' ",355
2008 ,"'Unknown' ","'19' ","'Women' ","'Northern Ireland' ",5
2008 ,"'Unknown' ","'19' ","'Women' ","'Scotland' ",20
2008 ,"'Unknown' ","'19' ","'Women' ","'Wales' ",15
2008 ,"'Unknown' ","'20' ","'Men' ","'England' ",145
2008 ,"'Unknown' ","'20' ","'Men' ","'Northern Ireland' ",5
2008 ,"'Unknown' ","'20' ","'Men' ","'Scotland' ",10
2008 ,"'Unknown' ","'20' ","'Women' ","'England' ",145
2008 ,"'Unknown' ","'20' ","'Women' ","'Scotland' ",5
2008 ,"'Unknown' ","'20' ","'Women' ","'Wales' ",5
2008 ,"'Unknown' ","'21 and over' ","'Men' ","'England' ",470
2008 ,"'Unknown' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2008 ,"'Unknown' ","'21 and over' ","'Men' ","'Scotland' ",55
2008 ,"'Unknown' ","'21 and over' ","'Men' ","'Wales' ",15
2008 ,"'Unknown' ","'21 and over' ","'Women' ","'England' ",510
2008 ,"'Unknown' ","'21 and over' ","'Women' ","'Northern Ireland' ",5
2008 ,"'Unknown' ","'21 and over' ","'Women' ","'Scotland' ",35
2008 ,"'Unknown' ","'21 and over' ","'Women' ","'Wales' ",15
2009 ,"'Asian' ","'17 and under' ","'Men' ","'England' ",70
2009 ,"'Asian' ","'17 and under' ","'Men' ","'Northern Ireland' ",5
2009 ,"'Asian' ","'17 and under' ","'Men' ","'Scotland' ",15
2009 ,"'Asian' ","'17 and under' ","'Women' ","'England' ",80
2009 ,"'Asian' ","'17 and under' ","'Women' ","'Scotland' ",15
2009 ,"'Asian' ","'18' ","'Men' ","'England' ",8375
2009 ,"'Asian' ","'18' ","'Men' ","'Northern Ireland' ",35
2009 ,"'Asian' ","'18' ","'Men' ","'Scotland' ",255
2009 ,"'Asian' ","'18' ","'Men' ","'Wales' ",105
2009 ,"'Asian' ","'18' ","'Women' ","'England' ",10100
2009 ,"'Asian' ","'18' ","'Women' ","'Northern Ireland' ",35
2009 ,"'Asian' ","'18' ","'Women' ","'Scotland' ",225
2009 ,"'Asian' ","'18' ","'Women' ","'Wales' ",130
2009 ,"'Asian' ","'19' ","'Men' ","'England' ",4840
2009 ,"'Asian' ","'19' ","'Men' ","'Northern Ireland' ",10
2009 ,"'Asian' ","'19' ","'Men' ","'Scotland' ",75
2009 ,"'Asian' ","'19' ","'Men' ","'Wales' ",70
2009 ,"'Asian' ","'19' ","'Women' ","'England' ",4490
2009 ,"'Asian' ","'19' ","'Women' ","'Northern Ireland' ",15
2009 ,"'Asian' ","'19' ","'Women' ","'Scotland' ",70
2009 ,"'Asian' ","'19' ","'Women' ","'Wales' ",60
2009 ,"'Asian' ","'20' ","'Men' ","'England' ",1600
2009 ,"'Asian' ","'20' ","'Men' ","'Scotland' ",55
2009 ,"'Asian' ","'20' ","'Men' ","'Wales' ",25
2009 ,"'Asian' ","'20' ","'Women' ","'England' ",1275
2009 ,"'Asian' ","'20' ","'Women' ","'Scotland' ",50
2009 ,"'Asian' ","'20' ","'Women' ","'Wales' ",25
2009 ,"'Asian' ","'21 and over' ","'Men' ","'England' ",2265
2009 ,"'Asian' ","'21 and over' ","'Men' ","'Northern Ireland' ",10
2009 ,"'Asian' ","'21 and over' ","'Men' ","'Scotland' ",135
2009 ,"'Asian' ","'21 and over' ","'Men' ","'Wales' ",45
2009 ,"'Asian' ","'21 and over' ","'Women' ","'England' ",2595
2009 ,"'Asian' ","'21 and over' ","'Women' ","'Northern Ireland' ",5
2009 ,"'Asian' ","'21 and over' ","'Women' ","'Scotland' ",125
2009 ,"'Asian' ","'21 and over' ","'Women' ","'Wales' ",30
2009 ,"'Black' ","'17 and under' ","'Men' ","'England' ",30
2009 ,"'Black' ","'17 and under' ","'Women' ","'England' ",50
2009 ,"'Black' ","'18' ","'Men' ","'England' ",2635
2009 ,"'Black' ","'18' ","'Men' ","'Scotland' ",15
2009 ,"'Black' ","'18' ","'Men' ","'Wales' ",15
2009 ,"'Black' ","'18' ","'Women' ","'England' ",4140
2009 ,"'Black' ","'18' ","'Women' ","'Northern Ireland' ",5
2009 ,"'Black' ","'18' ","'Women' ","'Scotland' ",25
2009 ,"'Black' ","'18' ","'Women' ","'Wales' ",25
2009 ,"'Black' ","'19' ","'Men' ","'England' ",2135
2009 ,"'Black' ","'19' ","'Men' ","'Scotland' ",5
2009 ,"'Black' ","'19' ","'Men' ","'Wales' ",10
2009 ,"'Black' ","'19' ","'Women' ","'England' ",2375
2009 ,"'Black' ","'19' ","'Women' ","'Scotland' ",15
2009 ,"'Black' ","'19' ","'Women' ","'Wales' ",15
2009 ,"'Black' ","'20' ","'Men' ","'England' ",1095
2009 ,"'Black' ","'20' ","'Men' ","'Scotland' ",10
2009 ,"'Black' ","'20' ","'Men' ","'Wales' ",10
2009 ,"'Black' ","'20' ","'Women' ","'England' ",1235
2009 ,"'Black' ","'20' ","'Women' ","'Scotland' ",10
2009 ,"'Black' ","'20' ","'Women' ","'Wales' ",10
2009 ,"'Black' ","'21 and over' ","'Men' ","'England' ",3745
2009 ,"'Black' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2009 ,"'Black' ","'21 and over' ","'Men' ","'Scotland' ",65
2009 ,"'Black' ","'21 and over' ","'Men' ","'Wales' ",35
2009 ,"'Black' ","'21 and over' ","'Women' ","'England' ",5705
2009 ,"'Black' ","'21 and over' ","'Women' ","'Northern Ireland' ",10
2009 ,"'Black' ","'21 and over' ","'Women' ","'Scotland' ",85
2009 ,"'Black' ","'21 and over' ","'Women' ","'Wales' ",45
2009 ,"'Mixed' ","'17 and under' ","'Men' ","'England' ",15
2009 ,"'Mixed' ","'17 and under' ","'Men' ","'Scotland' ",5
2009 ,"'Mixed' ","'17 and under' ","'Women' ","'England' ",35
2009 ,"'Mixed' ","'17 and under' ","'Women' ","'Scotland' ",5
2009 ,"'Mixed' ","'18' ","'Men' ","'England' ",2465
2009 ,"'Mixed' ","'18' ","'Men' ","'Northern Ireland' ",25
2009 ,"'Mixed' ","'18' ","'Men' ","'Scotland' ",70
2009 ,"'Mixed' ","'18' ","'Men' ","'Wales' ",75
2009 ,"'Mixed' ","'18' ","'Women' ","'England' ",3395
2009 ,"'Mixed' ","'18' ","'Women' ","'Northern Ireland' ",30
2009 ,"'Mixed' ","'18' ","'Women' ","'Scotland' ",95
2009 ,"'Mixed' ","'18' ","'Women' ","'Wales' ",85
2009 ,"'Mixed' ","'19' ","'Men' ","'England' ",1205
2009 ,"'Mixed' ","'19' ","'Men' ","'Northern Ireland' ",10
2009 ,"'Mixed' ","'19' ","'Men' ","'Scotland' ",40
2009 ,"'Mixed' ","'19' ","'Men' ","'Wales' ",25
2009 ,"'Mixed' ","'19' ","'Women' ","'England' ",1410
2009 ,"'Mixed' ","'19' ","'Women' ","'Northern Ireland' ",10
2009 ,"'Mixed' ","'19' ","'Women' ","'Scotland' ",35
2009 ,"'Mixed' ","'19' ","'Women' ","'Wales' ",35
2009 ,"'Mixed' ","'20' ","'Men' ","'England' ",455
2009 ,"'Mixed' ","'20' ","'Men' ","'Northern Ireland' ",5
2009 ,"'Mixed' ","'20' ","'Men' ","'Scotland' ",20
2009 ,"'Mixed' ","'20' ","'Women' ","'England' ",560
2009 ,"'Mixed' ","'20' ","'Women' ","'Northern Ireland' ",5
2009 ,"'Mixed' ","'20' ","'Women' ","'Scotland' ",10
2009 ,"'Mixed' ","'20' ","'Women' ","'Wales' ",10
2009 ,"'Mixed' ","'21 and over' ","'Men' ","'England' ",920
2009 ,"'Mixed' ","'21 and over' ","'Men' ","'Scotland' ",60
2009 ,"'Mixed' ","'21 and over' ","'Men' ","'Wales' ",30
2009 ,"'Mixed' ","'21 and over' ","'Women' ","'England' ",1450
2009 ,"'Mixed' ","'21 and over' ","'Women' ","'Northern Ireland' ",10
2009 ,"'Mixed' ","'21 and over' ","'Women' ","'Scotland' ",50
2009 ,"'Mixed' ","'21 and over' ","'Women' ","'Wales' ",35
2009 ,"'White' ","'17 and under' ","'Men' ","'England' ",305
2009 ,"'White' ","'17 and under' ","'Men' ","'Northern Ireland' ",15
2009 ,"'White' ","'17 and under' ","'Men' ","'Scotland' ",225
2009 ,"'White' ","'17 and under' ","'Men' ","'Wales' ",15
2009 ,"'White' ","'17 and under' ","'Women' ","'England' ",445
2009 ,"'White' ","'17 and under' ","'Women' ","'Northern Ireland' ",25
2009 ,"'White' ","'17 and under' ","'Women' ","'Scotland' ",325
2009 ,"'White' ","'17 and under' ","'Women' ","'Wales' ",20
2009 ,"'White' ","'18' ","'Men' ","'England' ",64040
2009 ,"'White' ","'18' ","'Men' ","'Northern Ireland' ",3960
2009 ,"'White' ","'18' ","'Men' ","'Scotland' ",6225
2009 ,"'White' ","'18' ","'Men' ","'Wales' ",4250
2009 ,"'White' ","'18' ","'Women' ","'England' ",79355
2009 ,"'White' ","'18' ","'Women' ","'Northern Ireland' ",5155
2009 ,"'White' ","'18' ","'Women' ","'Scotland' ",7565
2009 ,"'White' ","'18' ","'Women' ","'Wales' ",5600
2009 ,"'White' ","'19' ","'Men' ","'England' ",22725
2009 ,"'White' ","'19' ","'Men' ","'Northern Ireland' ",715
2009 ,"'White' ","'19' ","'Men' ","'Scotland' ",1470
2009 ,"'White' ","'19' ","'Men' ","'Wales' ",1335
2009 ,"'White' ","'19' ","'Women' ","'England' ",27055
2009 ,"'White' ","'19' ","'Women' ","'Northern Ireland' ",825
2009 ,"'White' ","'19' ","'Women' ","'Scotland' ",1655
2009 ,"'White' ","'19' ","'Women' ","'Wales' ",1595
2009 ,"'White' ","'20' ","'Men' ","'England' ",7550
2009 ,"'White' ","'20' ","'Men' ","'Northern Ireland' ",360
2009 ,"'White' ","'20' ","'Men' ","'Scotland' ",820
2009 ,"'White' ","'20' ","'Men' ","'Wales' ",480
2009 ,"'White' ","'20' ","'Women' ","'England' ",8615
2009 ,"'White' ","'20' ","'Women' ","'Northern Ireland' ",370
2009 ,"'White' ","'20' ","'Women' ","'Scotland' ",1035
2009 ,"'White' ","'20' ","'Women' ","'Wales' ",545
2009 ,"'White' ","'21 and over' ","'Men' ","'England' ",17395
2009 ,"'White' ","'21 and over' ","'Men' ","'Northern Ireland' ",760
2009 ,"'White' ","'21 and over' ","'Men' ","'Scotland' ",2770
2009 ,"'White' ","'21 and over' ","'Men' ","'Wales' ",1290
2009 ,"'White' ","'21 and over' ","'Women' ","'England' ",30070
2009 ,"'White' ","'21 and over' ","'Women' ","'Northern Ireland' ",870
2009 ,"'White' ","'21 and over' ","'Women' ","'Scotland' ",3300
2009 ,"'White' ","'21 and over' ","'Women' ","'Wales' ",2115
2009 ,"'Other' ","'17 and under' ","'Men' ","'England' ",15
2009 ,"'Other' ","'17 and under' ","'Women' ","'England' ",15
2009 ,"'Other' ","'18' ","'Men' ","'England' ",585
2009 ,"'Other' ","'18' ","'Men' ","'Scotland' ",20
2009 ,"'Other' ","'18' ","'Men' ","'Wales' ",15
2009 ,"'Other' ","'18' ","'Women' ","'England' ",850
2009 ,"'Other' ","'18' ","'Women' ","'Scotland' ",10
2009 ,"'Other' ","'18' ","'Women' ","'Wales' ",20
2009 ,"'Other' ","'19' ","'Men' ","'England' ",385
2009 ,"'Other' ","'19' ","'Men' ","'Scotland' ",10
2009 ,"'Other' ","'19' ","'Men' ","'Wales' ",10
2009 ,"'Other' ","'19' ","'Women' ","'England' ",505
2009 ,"'Other' ","'19' ","'Women' ","'Scotland' ",10
2009 ,"'Other' ","'19' ","'Women' ","'Wales' ",10
2009 ,"'Other' ","'20' ","'Men' ","'England' ",175
2009 ,"'Other' ","'20' ","'Men' ","'Scotland' ",5
2009 ,"'Other' ","'20' ","'Men' ","'Wales' ",5
2009 ,"'Other' ","'20' ","'Women' ","'England' ",190
2009 ,"'Other' ","'21 and over' ","'Men' ","'England' ",425
2009 ,"'Other' ","'21 and over' ","'Men' ","'Scotland' ",15
2009 ,"'Other' ","'21 and over' ","'Men' ","'Wales' ",10
2009 ,"'Other' ","'21 and over' ","'Women' ","'England' ",520
2009 ,"'Other' ","'21 and over' ","'Women' ","'Scotland' ",10
2009 ,"'Other' ","'21 and over' ","'Women' ","'Wales' ",10
2009 ,"'Unknown' ","'17 and under' ","'Men' ","'England' ",5
2009 ,"'Unknown' ","'17 and under' ","'Women' ","'England' ",10
2009 ,"'Unknown' ","'18' ","'Men' ","'England' ",610
2009 ,"'Unknown' ","'18' ","'Men' ","'Northern Ireland' ",15
2009 ,"'Unknown' ","'18' ","'Men' ","'Scotland' ",35
2009 ,"'Unknown' ","'18' ","'Men' ","'Wales' ",30
2009 ,"'Unknown' ","'18' ","'Women' ","'England' ",545
2009 ,"'Unknown' ","'18' ","'Women' ","'Northern Ireland' ",5
2009 ,"'Unknown' ","'18' ","'Women' ","'Scotland' ",20
2009 ,"'Unknown' ","'18' ","'Women' ","'Wales' ",20
2009 ,"'Unknown' ","'19' ","'Men' ","'England' ",325
2009 ,"'Unknown' ","'19' ","'Men' ","'Scotland' ",10
2009 ,"'Unknown' ","'19' ","'Men' ","'Wales' ",15
2009 ,"'Unknown' ","'19' ","'Women' ","'England' ",260
2009 ,"'Unknown' ","'19' ","'Women' ","'Scotland' ",5
2009 ,"'Unknown' ","'19' ","'Women' ","'Wales' ",5
2009 ,"'Unknown' ","'20' ","'Men' ","'England' ",150
2009 ,"'Unknown' ","'20' ","'Men' ","'Northern Ireland' ",5
2009 ,"'Unknown' ","'20' ","'Men' ","'Scotland' ",5
2009 ,"'Unknown' ","'20' ","'Men' ","'Wales' ",5
2009 ,"'Unknown' ","'20' ","'Women' ","'England' ",105
2009 ,"'Unknown' ","'20' ","'Women' ","'Scotland' ",5
2009 ,"'Unknown' ","'21 and over' ","'Men' ","'England' ",400
2009 ,"'Unknown' ","'21 and over' ","'Men' ","'Northern Ireland' ",5
2009 ,"'Unknown' ","'21 and over' ","'Men' ","'Scotland' ",45
2009 ,"'Unknown' ","'21 and over' ","'Men' ","'Wales' ",15
2009 ,"'Unknown' ","'21 and over' ","'Women' ","'England' ",375
2009 ,"'Unknown' ","'21 and over' ","'Women' ","'Scotland' ",25
2009 ,"'Unknown' ","'21 and over' ","'Women' ","'Wales' ",20
2010 ,"'Asian' ","'17 and under' ","'Men' ","'England' ",65
2010 ,"'Asian' ","'17 and under' ","'Men' ","'Scotland' ",10
2010 ,"'Asian' ","'17 and under' ","'Women' ","'England' ",60
2010 ,"'Asian' ","'17 and under' ","'Women' ","'Scotland' ",15
2010 ,"'Asian' ","'17 and under' ","'Women' ","'Wales' ",5
2010 ,"'Asian' ","'18' ","'Men' ","'England' ",8525
2010 ,"'Asian' ","'18' ","'Men' ","'Northern Ireland' ",35
2010 ,"'Asian' ","'18' ","'Men' ","'Scotland' ",200
2010 ,"'Asian' ","'18' ","'Men' ","'Wales' ",135
2010 ,"'Asian' ","'18' ","'Women' ","'England' ",10105
2010 ,"'Asian' ","'18' ","'Women' ","'Northern Ireland' ",35
2010 ,"'Asian' ","'18' ","'Women' ","'Scotland' ",265
2010 ,"'Asian' ","'18' ","'Women' ","'Wales' ",130
2010 ,"'Asian' ","'19' ","'Men' ","'England' ",5085
2010 ,"'Asian' ","'19' ","'Men' ","'Northern Ireland' ",10
2010 ,"'Asian' ","'19' ","'Men' ","'Scotland' ",70
2010 ,"'Asian' ","'19' ","'Men' ","'Wales' ",65
2010 ,"'Asian' ","'19' ","'Women' ","'England' ",4685
2010 ,"'Asian' ","'19' ","'Women' ","'Northern Ireland' ",10
2010 ,"'Asian' ","'19' ","'Women' ","'Scotland' ",85
2010 ,"'Asian' ","'19' ","'Women' ","'Wales' ",80
2010 ,"'Asian' ","'20' ","'Men' ","'England' ",1820
2010 ,"'Asian' ","'20' ","'Men' ","'Northern Ireland' ",10
2010 ,"'Asian' ","'20' ","'Men' ","'Scotland' ",40
2010 ,"'Asian' ","'20' ","'Men' ","'Wales' ",25
2010 ,"'Asian' ","'20' ","'Women' ","'England' ",1450
2010 ,"'Asian' ","'20' ","'Women' ","'Northern Ireland' ",5
2010 ,"'Asian' ","'20' ","'Women' ","'Scotland' ",65
2010 ,"'Asian' ","'20' ","'Women' ","'Wales' ",30
2010 ,"'Asian' ","'21 and over' ","'Men' ","'England' ",2460
2010 ,"'Asian' ","'21 and over' ","'Men' ","'Northern Ireland' ",10
2010 ,"'Asian' ","'21 and over' ","'Men' ","'Scotland' ",145
