"Statistic:   Number of Applications"
"Variables:   Subject Group (Detailed Level) , Applicant Domicile (High Level) , Cycle Year"
"Coverage:   Applications through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_017_03.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Applicant Domicile (High Level),Number of Applications,
2007 ,"'A1 - Pre-clinical Medicine' ","'England' ",49310
2011 ,"'I4 - Artificial Intelligence' ","'England' ",210
2011 ,"'I4 - Artificial Intelligence' ","'Northern Ireland' ",30
2011 ,"'I4 - Artificial Intelligence' ","'Scotland' ",45
2011 ,"'I4 - Artificial Intelligence' ","'Wales' ",10
2011 ,"'I9 - Others in Computer Sciences' ","'England' ",10
2011 ,"'II - Combinations in Computer Sciences' ","'England' ",4805
2011 ,"'II - Combinations in Computer Sciences' ","'Northern Ireland' ",875
2011 ,"'II - Combinations in Computer Sciences' ","'Scotland' ",265
2011 ,"'II - Combinations in Computer Sciences' ","'Wales' ",295
2011 ,"'J1 - Minerals Technology' ","'England' ",80
2011 ,"'J1 - Minerals Technology' ","'Wales' ",5
2011 ,"'J2 - Metallurgy' ","'England' ",50
2011 ,"'J3 - Ceramics and Glass' ","'England' ",25
2011 ,"'J3 - Ceramics and Glass' ","'Wales' ",15
2011 ,"'J4 - Polymers and Textiles' ","'England' ",240
2011 ,"'J4 - Polymers and Textiles' ","'Northern Ireland' ",10
2011 ,"'J4 - Polymers and Textiles' ","'Scotland' ",10
2011 ,"'J4 - Polymers and Textiles' ","'Wales' ",15
2011 ,"'J5 - Materials Technology not otherwise spec' ","'England' ",525
2011 ,"'J5 - Materials Technology not otherwise spec' ","'Northern Ireland' ",5
2011 ,"'J5 - Materials Technology not otherwise spec' ","'Wales' ",35
2011 ,"'J6 - Maritime Technology' ","'England' ",360
2011 ,"'J6 - Maritime Technology' ","'Northern Ireland' ",10
2011 ,"'J6 - Maritime Technology' ","'Scotland' ",10
2011 ,"'J6 - Maritime Technology' ","'Wales' ",15
2011 ,"'J7 - Biotechnology' ","'England' ",335
2011 ,"'J7 - Biotechnology' ","'Northern Ireland' ",15
2011 ,"'J7 - Biotechnology' ","'Scotland' ",185
2011 ,"'J7 - Biotechnology' ","'Wales' ",15
2011 ,"'J9 - Others in Technology' ","'England' ",6940
2011 ,"'J9 - Others in Technology' ","'Northern Ireland' ",330
2011 ,"'J9 - Others in Technology' ","'Scotland' ",345
2011 ,"'J9 - Others in Technology' ","'Wales' ",395
2011 ,"'JJ - Combinations within Technology' ","'England' ",20
2011 ,"'K1 - Architecture' ","'England' ",16865
2011 ,"'K1 - Architecture' ","'Northern Ireland' ",765
2011 ,"'K1 - Architecture' ","'Scotland' ",1625
2011 ,"'K1 - Architecture' ","'Wales' ",525
2011 ,"'K2 - Building' ","'England' ",10035
2011 ,"'K2 - Building' ","'Northern Ireland' ",1340
2011 ,"'K2 - Building' ","'Scotland' ",1280
2011 ,"'K2 - Building' ","'Wales' ",415
2011 ,"'K3 - Landscape & Garden Design' ","'England' ",490
2011 ,"'K3 - Landscape & Garden Design' ","'Northern Ireland' ",15
2011 ,"'K3 - Landscape & Garden Design' ","'Scotland' ",20
2011 ,"'K3 - Landscape & Garden Design' ","'Wales' ",15
2011 ,"'K4 - Planning (Urban,Rural and Regional)' ","'England' ",1615
2011 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Northern Ireland' ",475
2011 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Scotland' ",165
2011 ,"'K4 - Planning (Urban,Rural and Regional)' ","'Wales' ",145
2011 ,"'K9 - Others in Architecture,Build & Plan' ","'England' ",50
2011 ,"'KK - Combinations within Architecture,Build & Plan' ","'England' ",295
2011 ,"'KK - Combinations within Architecture,Build & Plan' ","'Northern Ireland' ",120
2011 ,"'KK - Combinations within Architecture,Build & Plan' ","'Scotland' ",10
2011 ,"'KK - Combinations within Architecture,Build & Plan' ","'Wales' ",30
2011 ,"'L0 - Social Studies: any area of study' ","'England' ",1895
2011 ,"'L0 - Social Studies: any area of study' ","'Northern Ireland' ",40
2011 ,"'L0 - Social Studies: any area of study' ","'Scotland' ",95
2011 ,"'L0 - Social Studies: any area of study' ","'Wales' ",90
2011 ,"'L1 - Economics' ","'England' ",29570
2011 ,"'L1 - Economics' ","'Northern Ireland' ",1060
2011 ,"'L1 - Economics' ","'Scotland' ",880
2011 ,"'L1 - Economics' ","'Wales' ",585
2011 ,"'L2 - Politics' ","'England' ",21785
2011 ,"'L2 - Politics' ","'Northern Ireland' ",990
2011 ,"'L2 - Politics' ","'Scotland' ",1355
2011 ,"'L2 - Politics' ","'Wales' ",585
2011 ,"'L3 - Sociology' ","'England' ",19800
2011 ,"'L3 - Sociology' ","'Northern Ireland' ",1080
2011 ,"'L3 - Sociology' ","'Scotland' ",3355
2011 ,"'L3 - Sociology' ","'Wales' ",745
2011 ,"'L4 - Social Policy' ","'England' ",4370
2011 ,"'L4 - Social Policy' ","'Northern Ireland' ",510
2011 ,"'L4 - Social Policy' ","'Scotland' ",240
2011 ,"'L4 - Social Policy' ","'Wales' ",500
2011 ,"'L5 - Social Work' ","'England' ",64495
2011 ,"'L5 - Social Work' ","'Northern Ireland' ",4365
2011 ,"'L5 - Social Work' ","'Scotland' ",4780
2011 ,"'L5 - Social Work' ","'Wales' ",3475
2011 ,"'L6 - Anthropology' ","'England' ",3015
2011 ,"'L6 - Anthropology' ","'Northern Ireland' ",70
2011 ,"'L6 - Anthropology' ","'Scotland' ",145
2011 ,"'L6 - Anthropology' ","'Wales' ",100
2011 ,"'L7 - Human and Social Geography' ","'England' ",12650
2011 ,"'L7 - Human and Social Geography' ","'Northern Ireland' ",135
2011 ,"'L7 - Human and Social Geography' ","'Scotland' ",870
2011 ,"'L7 - Human and Social Geography' ","'Wales' ",415
2011 ,"'L9 - Others in Social Studies' ","'England' ",2330
2011 ,"'L9 - Others in Social Studies' ","'Northern Ireland' ",40
2011 ,"'L9 - Others in Social Studies' ","'Scotland' ",10
2011 ,"'L9 - Others in Social Studies' ","'Wales' ",55
2011 ,"'LL - Combinations within Social Studies' ","'England' ",10820
2011 ,"'LL - Combinations within Social Studies' ","'Northern Ireland' ",610
2011 ,"'LL - Combinations within Social Studies' ","'Scotland' ",1005
2011 ,"'LL - Combinations within Social Studies' ","'Wales' ",235
2011 ,"'M1 - Law by Area' ","'England' ",59335
2011 ,"'M1 - Law by Area' ","'Northern Ireland' ",2630
2011 ,"'M1 - Law by Area' ","'Scotland' ",5470
2011 ,"'M1 - Law by Area' ","'Wales' ",2785
2011 ,"'M2 - Law by Topic' ","'England' ",3340
2011 ,"'M2 - Law by Topic' ","'Northern Ireland' ",175
2011 ,"'M2 - Law by Topic' ","'Scotland' ",525
2011 ,"'M2 - Law by Topic' ","'Wales' ",205
2011 ,"'M9 - Others in Law' ","'England' ",13365
2011 ,"'M9 - Others in Law' ","'Northern Ireland' ",1095
2011 ,"'M9 - Others in Law' ","'Scotland' ",935
2011 ,"'M9 - Others in Law' ","'Wales' ",830
2011 ,"'MM - Combinations within Law' ","'England' ",2030
2011 ,"'MM - Combinations within Law' ","'Northern Ireland' ",55
2011 ,"'MM - Combinations within Law' ","'Scotland' ",125
2011 ,"'MM - Combinations within Law' ","'Wales' ",190
2011 ,"'N0 - Business & Admin studies: any area' ","'England' ",5
2011 ,"'N1 - Business studies' ","'England' ",39130
2011 ,"'N1 - Business studies' ","'Northern Ireland' ",2735
2011 ,"'N1 - Business studies' ","'Scotland' ",4730
2011 ,"'N1 - Business studies' ","'Wales' ",1795
2011 ,"'N2 - Management studies' ","'England' ",43325
2011 ,"'N2 - Management studies' ","'Northern Ireland' ",1590
2011 ,"'N2 - Management studies' ","'Scotland' ",4030
2011 ,"'N2 - Management studies' ","'Wales' ",1365
2011 ,"'N3 - Finance' ","'England' ",3280
2011 ,"'N3 - Finance' ","'Northern Ireland' ",560
2011 ,"'N3 - Finance' ","'Scotland' ",350
2011 ,"'N3 - Finance' ","'Wales' ",95
2011 ,"'N4 - Accounting' ","'England' ",20385
2011 ,"'N4 - Accounting' ","'Northern Ireland' ",1190
2011 ,"'N4 - Accounting' ","'Scotland' ",3250
2011 ,"'N4 - Accounting' ","'Wales' ",740
2011 ,"'N5 - Marketing' ","'England' ",15425
2011 ,"'N5 - Marketing' ","'Northern Ireland' ",875
2011 ,"'N5 - Marketing' ","'Scotland' ",810
2011 ,"'N5 - Marketing' ","'Wales' ",430
2011 ,"'N6 - Human Resource Management' ","'England' ",2570
2011 ,"'N6 - Human Resource Management' ","'Northern Ireland' ",215
2011 ,"'N6 - Human Resource Management' ","'Scotland' ",330
2011 ,"'N6 - Human Resource Management' ","'Wales' ",50
2011 ,"'N7 - Office Skills' ","'England' ",105
2011 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'England' ",30670
2011 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Northern Ireland' ",2040
2011 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Scotland' ",3465
2011 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Wales' ",1340
2011 ,"'N9 - Others in Business & Admin Studies' ","'England' ",1675
2011 ,"'N9 - Others in Business & Admin Studies' ","'Northern Ireland' ",150
2011 ,"'N9 - Others in Business & Admin Studies' ","'Scotland' ",5
2011 ,"'N9 - Others in Business & Admin Studies' ","'Wales' ",155
2011 ,"'NN - Combinations within Business & Admin Studies' ","'England' ",45855
2011 ,"'NN - Combinations within Business & Admin Studies' ","'Northern Ireland' ",840
2011 ,"'NN - Combinations within Business & Admin Studies' ","'Scotland' ",2685
2011 ,"'NN - Combinations within Business & Admin Studies' ","'Wales' ",1655
2011 ,"'P1 - Information Services' ","'England' ",250
2011 ,"'P1 - Information Services' ","'Scotland' ",5
2011 ,"'P1 - Information Services' ","'Wales' ",20
2011 ,"'P2 - Publicity studies' ","'England' ",2125
2011 ,"'P2 - Publicity studies' ","'Northern Ireland' ",310
2011 ,"'P2 - Publicity studies' ","'Scotland' ",20
2011 ,"'P2 - Publicity studies' ","'Wales' ",60
2011 ,"'P3 - Media studies' ","'England' ",23115
2011 ,"'P3 - Media studies' ","'Northern Ireland' ",1045
2011 ,"'P3 - Media studies' ","'Scotland' ",1210
2011 ,"'P3 - Media studies' ","'Wales' ",885
2011 ,"'P4 - Publishing' ","'England' ",335
2011 ,"'P4 - Publishing' ","'Wales' ",5
2011 ,"'P5 - Journalism' ","'England' ",15505
2011 ,"'P5 - Journalism' ","'Northern Ireland' ",560
2011 ,"'P5 - Journalism' ","'Scotland' ",1240
2011 ,"'P5 - Journalism' ","'Wales' ",475
2011 ,"'P9 - Others in Mass Comms & Documentation' ","'England' ",1770
2011 ,"'P9 - Others in Mass Comms & Documentation' ","'Northern Ireland' ",555
2011 ,"'P9 - Others in Mass Comms & Documentation' ","'Scotland' ",120
2011 ,"'P9 - Others in Mass Comms & Documentation' ","'Wales' ",50
2011 ,"'PP - Combinations within Mass Comms & Documentation' ","'England' ",3540
2011 ,"'PP - Combinations within Mass Comms & Documentation' ","'Northern Ireland' ",105
2011 ,"'PP - Combinations within Mass Comms & Documentation' ","'Scotland' ",575
2011 ,"'PP - Combinations within Mass Comms & Documentation' ","'Wales' ",360
2011 ,"'Q1 - Linguistics' ","'England' ",2100
2011 ,"'Q1 - Linguistics' ","'Northern Ireland' ",105
2011 ,"'Q1 - Linguistics' ","'Scotland' ",55
2011 ,"'Q1 - Linguistics' ","'Wales' ",60
2011 ,"'Q2 - Comparative Literary studies' ","'England' ",585
2011 ,"'Q2 - Comparative Literary studies' ","'Northern Ireland' ",5
2011 ,"'Q2 - Comparative Literary studies' ","'Scotland' ",30
2011 ,"'Q2 - Comparative Literary studies' ","'Wales' ",10
2011 ,"'Q3 - English studies' ","'England' ",47750
2011 ,"'Q3 - English studies' ","'Northern Ireland' ",1610
2011 ,"'Q3 - English studies' ","'Scotland' ",2060
2011 ,"'Q3 - English studies' ","'Wales' ",1880
2011 ,"'Q4 - Ancient Language studies' ","'England' ",25
2011 ,"'Q5 - Celtic studies' ","'England' ",20
2011 ,"'Q5 - Celtic studies' ","'Northern Ireland' ",280
2011 ,"'Q5 - Celtic studies' ","'Scotland' ",85
2011 ,"'Q5 - Celtic studies' ","'Wales' ",360
2011 ,"'Q6 - Latin studies' ","'England' ",35
2011 ,"'Q6 - Latin studies' ","'Scotland' ",5
2011 ,"'Q7 - Classical Greek studies' ","'England' ",10
2011 ,"'Q8 - Classical studies' ","'England' ",4360
2011 ,"'Q8 - Classical studies' ","'Northern Ireland' ",20
2011 ,"'Q8 - Classical studies' ","'Scotland' ",135
2011 ,"'Q8 - Classical studies' ","'Wales' ",105
2011 ,"'Q9 - Others in Linguistics,Classics & related' ","'England' ",175
2011 ,"'Q9 - Others in Linguistics,Classics & related' ","'Northern Ireland' ",90
2011 ,"'Q9 - Others in Linguistics,Classics & related' ","'Wales' ",15
2011 ,"'QQ - Combinations within Linguistics,Classics & related' ","'England' ",3440
2011 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Northern Ireland' ",65
2011 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Scotland' ",190
2011 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Wales' ",120
2011 ,"'R0 - European Langs,Lit & related: any area' ","'England' ",450
2011 ,"'R0 - European Langs,Lit & related: any area' ","'Northern Ireland' ",10
2011 ,"'R0 - European Langs,Lit & related: any area' ","'Scotland' ",5
2011 ,"'R0 - European Langs,Lit & related: any area' ","'Wales' ",10
2011 ,"'R1 - French studies' ","'England' ",3110
2011 ,"'R1 - French studies' ","'Northern Ireland' ",130
2011 ,"'R1 - French studies' ","'Scotland' ",320
2011 ,"'R1 - French studies' ","'Wales' ",215
2011 ,"'R2 - German studies' ","'England' ",1240
2011 ,"'R2 - German studies' ","'Northern Ireland' ",30
2011 ,"'R2 - German studies' ","'Scotland' ",90
2011 ,"'R2 - German studies' ","'Wales' ",40
2011 ,"'R3 - Italian studies' ","'England' ",200
2011 ,"'R3 - Italian studies' ","'Scotland' ",25
2011 ,"'R3 - Italian studies' ","'Wales' ",5
2011 ,"'R4 - Spanish studies' ","'England' ",1870
2011 ,"'R4 - Spanish studies' ","'Northern Ireland' ",170
2011 ,"'R4 - Spanish studies' ","'Scotland' ",175
2011 ,"'R4 - Spanish studies' ","'Wales' ",85
2011 ,"'R5 - Portuguese studies' ","'England' ",10
2011 ,"'R6 - Scandinavian studies' ","'England' ",35
2011 ,"'R6 - Scandinavian studies' ","'Scotland' ",5
2011 ,"'R6 - Scandinavian studies' ","'Wales' ",5
2011 ,"'R7 - Russian and East European studies' ","'England' ",310
2011 ,"'R7 - Russian and East European studies' ","'Northern Ireland' ",5
2011 ,"'R7 - Russian and East European studies' ","'Scotland' ",30
2011 ,"'R7 - Russian and East European studies' ","'Wales' ",15
2011 ,"'R8 - European studies' ","'England' ",335
2011 ,"'R8 - European studies' ","'Northern Ireland' ",5
2011 ,"'R8 - European studies' ","'Scotland' ",105
2011 ,"'R9 - Others in European Langs,Lit and related' ","'England' ",3980
2011 ,"'R9 - Others in European Langs,Lit and related' ","'Northern Ireland' ",85
2011 ,"'R9 - Others in European Langs,Lit and related' ","'Scotland' ",135
2011 ,"'R9 - Others in European Langs,Lit and related' ","'Wales' ",140
2011 ,"'RR - Combinations within European Langs,Lit and related' ","'England' ",7390
2011 ,"'RR - Combinations within European Langs,Lit and related' ","'Northern Ireland' ",345
2011 ,"'RR - Combinations within European Langs,Lit and related' ","'Scotland' ",835
2011 ,"'RR - Combinations within European Langs,Lit and related' ","'Wales' ",370
2011 ,"'T1 - Chinese studies' ","'England' ",550
2011 ,"'T1 - Chinese studies' ","'Northern Ireland' ",10
2011 ,"'T1 - Chinese studies' ","'Scotland' ",40
2011 ,"'T1 - Chinese studies' ","'Wales' ",15
2011 ,"'T2 - Japanese studies' ","'England' ",1305
2011 ,"'T2 - Japanese studies' ","'Northern Ireland' ",15
2011 ,"'T2 - Japanese studies' ","'Scotland' ",60
2011 ,"'T2 - Japanese studies' ","'Wales' ",45
2011 ,"'T3 - South Asian studies' ","'England' ",95
2011 ,"'T3 - South Asian studies' ","'Wales' ",5
2011 ,"'T4 - Other Asian studies' ","'England' ",100
2011 ,"'T4 - Other Asian studies' ","'Scotland' ",5
2011 ,"'T4 - Other Asian studies' ","'Wales' ",5
2011 ,"'T5 - African studies' ","'England' ",85
2011 ,"'T5 - African studies' ","'Scotland' ",5
2011 ,"'T5 - African studies' ","'Wales' ",5
2011 ,"'T6 - Modern Middle Eastern studies' ","'England' ",415
2011 ,"'T6 - Modern Middle Eastern studies' ","'Northern Ireland' ",5
2011 ,"'T6 - Modern Middle Eastern studies' ","'Scotland' ",25
2011 ,"'T7 - American studies' ","'England' ",2700
2011 ,"'T7 - American studies' ","'Northern Ireland' ",25
2011 ,"'T7 - American studies' ","'Scotland' ",20
2011 ,"'T7 - American studies' ","'Wales' ",120
2011 ,"'T9 - Others in non-European Langs, Lit & related' ","'England' ",1215
2011 ,"'T9 - Others in non-European Langs, Lit & related' ","'Northern Ireland' ",45
2011 ,"'T9 - Others in non-European Langs, Lit & related' ","'Scotland' ",140
2011 ,"'T9 - Others in non-European Langs, Lit & related' ","'Wales' ",30
2011 ,"'TT - Combinations within non-European Langs & related' ","'England' ",185
2011 ,"'TT - Combinations within non-European Langs & related' ","'Scotland' ",5
2011 ,"'TT - Combinations within non-European Langs & related' ","'Wales' ",10
2011 ,"'V1 - History by Period' ","'England' ",41585
2011 ,"'V1 - History by Period' ","'Northern Ireland' ",1595
2011 ,"'V1 - History by Period' ","'Scotland' ",2130
2011 ,"'V1 - History by Period' ","'Wales' ",2295
2011 ,"'V2 - History by Area' ","'England' ",380
2011 ,"'V2 - History by Area' ","'Northern Ireland' ",80
2011 ,"'V2 - History by Area' ","'Scotland' ",105
2011 ,"'V2 - History by Area' ","'Wales' ",25
2011 ,"'V3 - History by Topic' ","'England' ",5135
2011 ,"'V3 - History by Topic' ","'Northern Ireland' ",35
2011 ,"'V3 - History by Topic' ","'Scotland' ",295
2011 ,"'V3 - History by Topic' ","'Wales' ",105
2011 ,"'V4 - Archaeology' ","'England' ",1950
2011 ,"'V4 - Archaeology' ","'Northern Ireland' ",120
2011 ,"'V4 - Archaeology' ","'Scotland' ",95
2011 ,"'V4 - Archaeology' ","'Wales' ",70
2011 ,"'V5 - Philosophy' ","'England' ",8095
2011 ,"'V5 - Philosophy' ","'Northern Ireland' ",95
2011 ,"'V5 - Philosophy' ","'Scotland' ",375
2011 ,"'V5 - Philosophy' ","'Wales' ",170
2011 ,"'V6 - Theology and Religious studies' ","'England' ",4560
2011 ,"'V6 - Theology and Religious studies' ","'Northern Ireland' ",380
2011 ,"'V6 - Theology and Religious studies' ","'Scotland' ",210
2011 ,"'V6 - Theology and Religious studies' ","'Wales' ",370
2011 ,"'V9 - Others in Hist & Philosophical studies' ","'England' ",520
2011 ,"'V9 - Others in Hist & Philosophical studies' ","'Northern Ireland' ",5
2011 ,"'V9 - Others in Hist & Philosophical studies' ","'Scotland' ",20
2011 ,"'V9 - Others in Hist & Philosophical studies' ","'Wales' ",5
2011 ,"'VV - Combinations within Hist & Philosophical studies' ","'England' ",5400
2011 ,"'VV - Combinations within Hist & Philosophical studies' ","'Northern Ireland' ",225
2011 ,"'VV - Combinations within Hist & Philosophical studies' ","'Scotland' ",460
2011 ,"'VV - Combinations within Hist & Philosophical studies' ","'Wales' ",305
2011 ,"'W0 - Creative Arts & Design: any area' ","'England' ",230
2011 ,"'W0 - Creative Arts & Design: any area' ","'Wales' ",30
2011 ,"'W1 - Fine Art' ","'England' ",22790
2011 ,"'W1 - Fine Art' ","'Northern Ireland' ",495
2011 ,"'W1 - Fine Art' ","'Scotland' ",1395
2011 ,"'W1 - Fine Art' ","'Wales' ",995
2011 ,"'W2 - Design studies' ","'England' ",83305
2011 ,"'W2 - Design studies' ","'Northern Ireland' ",1790
2011 ,"'W2 - Design studies' ","'Scotland' ",5950
2011 ,"'W2 - Design studies' ","'Wales' ",3560
2011 ,"'W3 - Music' ","'England' ",21995
2011 ,"'W3 - Music' ","'Northern Ireland' ",955
2011 ,"'W3 - Music' ","'Scotland' ",2105
2011 ,"'W3 - Music' ","'Wales' ",1015
2011 ,"'W4 - Drama' ","'England' ",44980
2011 ,"'W4 - Drama' ","'Northern Ireland' ",1030
2011 ,"'W4 - Drama' ","'Scotland' ",1710
2011 ,"'W4 - Drama' ","'Wales' ",2390
2011 ,"'W5 - Dance' ","'England' ",8610
2011 ,"'W5 - Dance' ","'Northern Ireland' ",110
2011 ,"'W5 - Dance' ","'Scotland' ",65
2011 ,"'W5 - Dance' ","'Wales' ",275
2011 ,"'W6 - Cinematics and Photography' ","'England' ",35745
2011 ,"'W6 - Cinematics and Photography' ","'Northern Ireland' ",805
2011 ,"'W6 - Cinematics and Photography' ","'Scotland' ",1145
2011 ,"'W6 - Cinematics and Photography' ","'Wales' ",1570
2011 ,"'W7 - Crafts' ","'England' ",1685
2011 ,"'W7 - Crafts' ","'Northern Ireland' ",20
2011 ,"'W7 - Crafts' ","'Scotland' ",170
2011 ,"'W7 - Crafts' ","'Wales' ",80
2011 ,"'W8 - Imaginative Writing' ","'England' ",3325
2011 ,"'W8 - Imaginative Writing' ","'Northern Ireland' ",20
2011 ,"'W8 - Imaginative Writing' ","'Scotland' ",10
2011 ,"'W8 - Imaginative Writing' ","'Wales' ",135
2011 ,"'W9 - Others in Creative Arts and Design' ","'England' ",2020
2011 ,"'W9 - Others in Creative Arts and Design' ","'Northern Ireland' ",120
2011 ,"'W9 - Others in Creative Arts and Design' ","'Scotland' ",120
2011 ,"'W9 - Others in Creative Arts and Design' ","'Wales' ",175
2011 ,"'WW - Combinations within Creative Arts and Design' ","'England' ",13340
2011 ,"'WW - Combinations within Creative Arts and Design' ","'Northern Ireland' ",1130
2011 ,"'WW - Combinations within Creative Arts and Design' ","'Scotland' ",2080
2011 ,"'WW - Combinations within Creative Arts and Design' ","'Wales' ",610
2011 ,"'X1 - Training Teachers' ","'England' ",43050
2011 ,"'X1 - Training Teachers' ","'Northern Ireland' ",2140
2011 ,"'X1 - Training Teachers' ","'Scotland' ",4895
2011 ,"'X1 - Training Teachers' ","'Wales' ",2415
2011 ,"'X2 - Research and Study Skills in Education' ","'England' ",95
2011 ,"'X3 - Academic studies in Education' ","'England' ",31815
2011 ,"'X3 - Academic studies in Education' ","'Northern Ireland' ",975
2011 ,"'X3 - Academic studies in Education' ","'Scotland' ",335
2011 ,"'X3 - Academic studies in Education' ","'Wales' ",2560
2011 ,"'X9 - Others in Education' ","'England' ",420
2011 ,"'X9 - Others in Education' ","'Northern Ireland' ",10
2011 ,"'X9 - Others in Education' ","'Scotland' ",5
2011 ,"'X9 - Others in Education' ","'Wales' ",15
2011 ,"'XX - Combinations within Education' ","'England' ",1895
2011 ,"'XX - Combinations within Education' ","'Northern Ireland' ",85
2011 ,"'XX - Combinations within Education' ","'Scotland' ",425
2011 ,"'XX - Combinations within Education' ","'Wales' ",40
2011 ,"'Y Combs of arts/humanities' ","'England' ",16515
2011 ,"'Y Combs of arts/humanities' ","'Northern Ireland' ",575
2011 ,"'Y Combs of arts/humanities' ","'Scotland' ",710
2011 ,"'Y Combs of arts/humanities' ","'Wales' ",720
2011 ,"'Y Combs of engin/tech/building studies' ","'England' ",550
2011 ,"'Y Combs of engin/tech/building studies' ","'Northern Ireland' ",190
2011 ,"'Y Combs of engin/tech/building studies' ","'Wales' ",35
2011 ,"'Y Combs of engineering/technology' ","'England' ",1160
2011 ,"'Y Combs of engineering/technology' ","'Northern Ireland' ",30
2011 ,"'Y Combs of engineering/technology' ","'Scotland' ",160
2011 ,"'Y Combs of engineering/technology' ","'Wales' ",50
2011 ,"'Y Combs of languages' ","'England' ",6950
2011 ,"'Y Combs of languages' ","'Northern Ireland' ",175
2011 ,"'Y Combs of languages' ","'Scotland' ",400
2011 ,"'Y Combs of languages' ","'Wales' ",290
2011 ,"'Y Combs of languages with arts/humanities' ","'England' ",32050
2011 ,"'Y Combs of languages with arts/humanities' ","'Northern Ireland' ",1100
2011 ,"'Y Combs of languages with arts/humanities' ","'Scotland' ",2515
2011 ,"'Y Combs of languages with arts/humanities' ","'Wales' ",1575
2011 ,"'Y Combs of med/bio/agric sciences' ","'England' ",15620
2011 ,"'Y Combs of med/bio/agric sciences' ","'Northern Ireland' ",590
2011 ,"'Y Combs of med/bio/agric sciences' ","'Scotland' ",1315
2011 ,"'Y Combs of med/bio/agric sciences' ","'Wales' ",705
2011 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'England' ",5030
2011 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Northern Ireland' ",55
2011 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Scotland' ",445
2011 ,"'Y Combs of med/bio/agric sciences with phys/math/comp sciences' ","'Wales' ",175
2011 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'England' ",9065
2011 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Northern Ireland' ",445
2011 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Scotland' ",1155
2011 ,"'Y Combs of phys/math science with arts/humanities/languages' ","'Wales' ",335
2011 ,"'Y Combs of phys/math science with social studies/bus/law' ","'England' ",11850
2011 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Northern Ireland' ",615
2011 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Scotland' ",1150
2011 ,"'Y Combs of phys/math science with social studies/bus/law' ","'Wales' ",335
2011 ,"'Y Combs of phys/math/comp sciences' ","'England' ",4140
2011 ,"'Y Combs of phys/math/comp sciences' ","'Northern Ireland' ",205
2011 ,"'Y Combs of phys/math/comp sciences' ","'Scotland' ",555
2011 ,"'Y Combs of phys/math/comp sciences' ","'Wales' ",285
2011 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'England' ",35715
2011 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Northern Ireland' ",1035
2011 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Scotland' ",3775
2011 ,"'Y Combs of science/engineering with arts/humanities/languages' ","'Wales' ",1965
2011 ,"'Y Combs of science/engineering with social studies/bus/law' ","'England' ",21290
2011 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Northern Ireland' ",535
2011 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Scotland' ",3250
2011 ,"'Y Combs of science/engineering with social studies/bus/law' ","'Wales' ",860
2011 ,"'Y Combs of sciences with engineering/technology' ","'England' ",4175
2011 ,"'Y Combs of sciences with engineering/technology' ","'Northern Ireland' ",295
2011 ,"'Y Combs of sciences with engineering/technology' ","'Scotland' ",710
2011 ,"'Y Combs of sciences with engineering/technology' ","'Wales' ",165
2011 ,"'Y Combs of soc studies/law' ","'England' ",11015
2011 ,"'Y Combs of soc studies/law' ","'Northern Ireland' ",360
2011 ,"'Y Combs of soc studies/law' ","'Scotland' ",680
2011 ,"'Y Combs of soc studies/law' ","'Wales' ",840
2011 ,"'Y Combs of soc studies/law with business' ","'England' ",10440
2011 ,"'Y Combs of soc studies/law with business' ","'Northern Ireland' ",390
2011 ,"'Y Combs of soc studies/law with business' ","'Scotland' ",1115
2011 ,"'Y Combs of soc studies/law with business' ","'Wales' ",280
2011 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'England' ",36635
2011 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Northern Ireland' ",1620
2011 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Scotland' ",2755
2011 ,"'Y Combs of social studies/bus/law with arts/humanities' ","'Wales' ",1475
2011 ,"'Y Combs of social studies/bus/law with languages' ","'England' ",8115
